gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_shots,home_sot,away_shots,away_sot
men,d1,350771,6465756,08-31-2025,pre,05:00PM ET,Long Island University,LIU,2,(1-0-1),NEC,University at Albany,UAlbany,1,(1-0-1),America East,7.0,2.0,9.0,3.0
men,d1,338332,6463585,08-31-2025,pre,06:00PM ET,Queens University of Charlotte,Queens (NC),1,(0-2-0),ASUN,University of North Carolina Asheville,UNC Asheville,0,(2-0-0),Big South,9.0,3.0,8.0,3.0
men,d1,339937,6464060,08-31-2025,pre,06:00PM ET,Furman University,Furman,1,(2-0-1),SoCon,Duke University,Duke,1,(2-0-0),ACC,15.0,7.0,10.0,4.0
men,d1,339857,6464014,08-31-2025,pre,06:00PM ET,University of Nebraska at Omaha,Omaha,0,(0-2-0),Summit League,Utah Valley University,Utah Valley,3,(3-0-0),WAC,7.0,2.0,14.0,6.0
men,d1,339029,6463698,08-31-2025,pre,06:00PM ET,University of Connecticut,UConn,5,(1-0-2),Big East,Manhattan University,Manhattan,1,(1-1-0),MAAC,30.0,14.0,8.0,8.0
men,d1,352554,6465966,08-31-2025,pre,07:00PM ET,Lipscomb University,Lipscomb,2,(0-1-1),ASUN,Mercer University,Mercer,0,(1-1-1),SoCon,11.0,5.0,13.0,3.0
men,d1,352316,6465917,08-31-2025,pre,07:00PM ET,"University of California, Berkeley",California,1,(2-1-0),ACC,"University of California, San Diego",UC San Diego,1,(0-2-0),Big West,15.0,9.0,4.0,1.0
men,d1,339833,6463990,08-31-2025,pre,07:00PM ET,The Ohio State University,Ohio St.,2,(1-1-0),Big Ten,Temple University,Temple,1,(0-2-1),American,21.0,8.0,6.0,2.0
men,d1,342586,6464571,08-31-2025,pre,07:00PM ET,Wake Forest University,Wake Forest,0,(2-0-0),ACC,St. John's University (New York),St. John's (NY),0,(2-1-0),Big East,14.0,4.0,13.0,1.0
men,d1,342000,6464486,08-31-2025,pre,07:00PM ET,Jacksonville University,Jacksonville,2,(1-2-0),ASUN,The University of Texas Rio Grande Valley,UTRGV,0,(0-1-0),WAC,10.0,8.0,6.0,2.0
men,d1,341479,6464361,08-31-2025,pre,07:00PM ET,Coastal Carolina University,Coastal Carolina,2,(1-0-0),Sun Belt,Wofford College,Wofford,5,(0-2-0),SoCon,11.0,5.0,7.0,6.0
men,d1,340878,6464242,08-31-2025,pre,07:00PM ET,Southern Methodist University,SMU,2,(1-1-1),ACC,Oral Roberts University,Oral Roberts,1,(0-2-1),Summit League,18.0,7.0,2.0,1.0
men,d1,340535,6464152,08-31-2025,pre,07:00PM ET,"University of California, Irvine",UC Irvine,3,(2-0-0),Big West,University of North Florida,North Florida,0,(1-2-0),ASUN,14.0,7.0,8.0,4.0
men,d1,339875,6464030,08-31-2025,pre,07:00PM ET,University of Evansville,Evansville,1,(0-1-2),MVC,University of Memphis,Memphis,1,(1-1-1),American,24.0,6.0,7.0,3.0
men,d1,338981,6463673,08-31-2025,pre,07:00PM ET,University of South Florida,South Fla.,3,(1-0-2),American,Florida Gulf Coast University,FGCU,2,(1-1-0),ASUN,14.0,8.0,11.0,7.0
men,d1,337478,6463349,08-31-2025,pre,07:00PM ET,University of Central Florida,UCF,1,(1-2-0),Sun Belt,The University of North Carolina at Greensboro,UNC Greensboro,2,(2-0-1),SoCon,9.0,3.0,8.0,5.0
men,d1,339734,6463981,08-31-2025,pre,08:00PM ET,Drake University,Drake,3,(1-0-1),MVC,Graceland (IA),Graceland (IA),0,(0-0-0),IND,16.0,7.0,4.0,2.0
men,d1,344282,6464784,08-31-2025,pre,08:00PM ET,"California State University, Sacramento",Sacramento St.,0,(0-2-1),Big West,Santa Clara University,Santa Clara,3,(0-1-2),WCC,10.0,3.0,16.0,9.0
men,d1,347689,6465166,08-31-2025,pre,08:00PM ET,Houston Christian University,Houston Christian,1,(1-1-0),OVC,Gonzaga University,Gonzaga,0,(1-1-1),WCC,13.0,5.0,11.0,4.0
men,d1,356054,6466443,08-31-2025,pre,08:00PM ET,"Indiana University, Bloomington",Indiana,2,(2-0-1),Big Ten,Oregon State University,Oregon St.,0,(2-1-0),WCC,15.0,7.0,17.0,4.0
men,d1,345595,6465027,08-31-2025,pre,09:00PM ET,University of the Pacific,Pacific,2,(0-2-0),WCC,Utah Tech University,Utah Tech,1,(0-1-2),WAC,10.0,5.0,9.0,5.0
men,d1,352643,6466015,08-31-2025,pre,10:00PM ET,Stanford University,Stanford,1,(3-0-0),ACC,"University of California, Davis",UC Davis,0,(0-1-2),Big West,13.0,4.0,10.0,3.0
men,d1,339104,6463765,08-31-2025,pre,10:30PM ET,University of Washington,Washington,4,(0-2-1),Big Ten,"University of Nevada, Las Vegas",UNLV,0,(1-0-1),WAC,18.0,6.0,6.0,2.0
men,d2,6391973,6464059,08-28-2025,final,07:00PM ET,Furman University,Furman,6,(2-0-1),SoCon,North Greenville University,North Greenville,2,(0-0-0),Conference Carolinas,22.0,10.0,7.0,6.0
men,d2,6393136,6464150,08-28-2025,final,09:00PM ET,"University of California, Irvine",UC Irvine,4,(2-0-0),Big West,"California State University, Los Angeles",Cal State LA,0,(0-0-0),CCAA,14.0,7.0,9.0,2.0
men,d2,344759,6469660,08-29-2025,live,03:30PM ET,Hawaii Pacific University,Hawaii Pacific,0,(0-0-0),PacWest,Whitworth University,Whitworth,0,(0-0-0),NWC,23.0,8.0,8.0,3.0
men,d2,358148,6495758,08-29-2025,live,06:00PM ET,Averett University,Averett,0,(0-0-0),ODAC,Shaw University,Shaw,0,(0-0-0),DII Independent,10.0,6.0,11.0,1.0
men,d2,356637,6471361,08-29-2025,live,07:00PM ET,"California State University, San Marcos",Cal St. San Marcos,0,(0-0-0),CCAA,Pomona-Pitzer Colleges,Pomona-Pitzer,1,(0-0-0),SCIAC,15.0,1.0,5.0,2.0
men,d2,356152,6466512,08-29-2025,pre,08:00PM ET,University of Illinois Chicago,UIC,0,(2-0-0),MVC,Purdue University Northwest,Purdue Northwest,0,(0-0-0),GLIAC,16.0,6.0,7.0,1.0
men,d2,358993,6496060,08-30-2025,pre,02:00PM ET,University of Texas at Dallas,Texas-Dallas,5,(0-0-0),Lone Star,Wayland Baptist,Wayland Baptist,1,(0-0-0),IND,28.0,13.0,9.0,1.0
men,d2,349434,6465602,08-30-2025,pre,10:00PM ET,"California State University, Northridge",CSUN,2,(1-0-1),Big West,Biola University,Biola,0,(0-0-0),PacWest,14.0,7.0,18.0,9.0
men,d2,354666,6466199,08-30-2025,pre,10:00PM ET,"University of California, Santa Barbara",UC Santa Barbara,4,(2-1-0),Big West,Westmont College,Westmont,3,(0-0-0),PacWest,13.0,6.0,9.0,4.0
men,d2,358705,6496003,08-31-2025,pre,01:00PM ET,University of Jamestown,Jamestown,2.0,(0-0-0),DII Independent,Providence (MT),Providence (MT),2.0,(0-0-0),IND,7.0,2.0,7.0,4.0
men,d2,6427088,6471319,08-31-2025,pre,03:00PM ET,Mt. Marty,Mt. Marty,,(0-0-0),IND,South Dakota School of Mines & Technology,South Dakota Mines,,(0-0-0),RMAC,,,,
men,d2,344847,6469662,08-31-2025,pre,04:00PM ET,Chaminade University,Chaminade,2.0,(0-0-0),PacWest,Whitworth University,Whitworth,2.0,(0-0-0),NWC,11.0,6.0,9.0,7.0
men,d2,358972,6496055,08-31-2025,pre,06:30PM ET,Chaminade University,Chaminade,,(0-0-0),PacWest,Whitworth University,Whitworth,,(0-0-0),NWC,,,,
men,d3,345756,6465070,08-25-2025,final,10:00PM ET,University of Portland,Portland,9,(2-0-0),WCC,Lewis & Clark College,Lewis & Clark,0,(0-0-0),NWC,30.0,15.0,0.0,0.0
men,d3,356275,6478402,08-25-2025,final,10:00PM ET,Pacific University (Oregon),Pacific (OR),2,(0-0-0),NWC,Warner Pacific,Warner Pacific,4,(0-0-0),IND,7.0,4.0,14.0,10.0
men,d3,346674,6465097,08-26-2025,final,03:00PM ET,Virginia Military Institute,VMI,6,(1-1-1),SoCon,Warren Wilson College,Warren Wilson,0,(0-0-0),C2C,23.0,10.0,6.0,2.0
men,d3,6390050,6463696,08-26-2025,final,06:00PM ET,Manhattan University,Manhattan,6,(1-1-0),MAAC,New Jersey City University,New Jersey City,0,(0-0-0),NJAC,23.0,15.0,2.0,0.0
men,d3,6400446,6464744,08-26-2025,final,08:30PM ET,University of Southern Indiana,Southern Ind.,1,(1-1-0),OVC,Rose-Hulman Institute of Technology,Rose-Hulman,0,(0-0-0),HCAC,10.0,6.0,5.0,2.0
men,d3,356232,6478373,08-29-2025,final,03:30AM ET,"University of Minnesota, Morris",Minn.-Morris,5,(1-0-0),UMAC,Trinity Bible (ND),Trinity Bible (ND),0,(0-0-0),IND,49.0,24.0,0.0,0.0
men,d3,6424522,6478133,08-29-2025,pre,07:00AM ET,Huntingdon College,Huntingdon,3,(0-0-0),CCS,Warren Wilson College,Warren Wilson,3,(0-0-0),C2C,14.0,7.0,17.0,13.0
men,d3,353042,6477503,08-29-2025,final,11:00AM ET,Colby-Sawyer College,Colby-Sawyer,5,(0-0-1),Great Northeast,Wentworth Institute of Technology,Wentworth,5,(0-0-1),CNE,12.0,6.0,15.0,10.0
men,d3,352362,6477273,08-29-2025,final,12:00PM ET,Swarthmore College,Swarthmore,4,(1-0-0),Centennial,Yeshiva University,Yeshiva,0,(0-1-0),Skyline,26.0,9.0,7.0,1.0
men,d3,6402798,6474970,08-29-2025,final,12:30PM ET,Saint John's University (Minnesota),Saint John's (MN),1,(0-0-1),MIAC,Nebraska Wesleyan University,Neb. Wesleyan,1,(0-0-1),American Rivers,13.0,4.0,10.0,6.0
men,d3,347440,6475448,08-29-2025,final,01:00PM ET,Stevenson University,Stevenson,2,(0-1-0),MAC Commonwealth,Moravian University,Moravian,3,(1-0-0),Landmark,13.0,6.0,16.0,6.0
men,d3,6422553,6477932,08-29-2025,pre,01:00PM ET,University of Southern Maine,Southern Me.,1,(0-0-0),Little East,Me.-Fort Kent,Me.-Fort Kent,1,(0-0-0),IND,14.0,6.0,14.0,6.0
men,d3,355798,6478211,08-29-2025,final,01:00PM ET,Rensselaer Polytechnic Institute,Rensselaer,1,(0-0-1),Liberty League,Emerson College,Emerson,1,(0-0-1),NEWMAC,7.0,2.0,6.0,3.0
men,d3,6402104,6474802,08-29-2025,pre,02:00PM ET,Babson College,Babson,2,(0-0-0),NEWMAC,Occidental College,Occidental,1,(0-0-0),SCIAC,14.0,10.0,9.0,3.0
men,d3,6404760,6475135,08-29-2025,final,02:00PM ET,William Peace University,William Peace,4,(1-0-0),USA South,Piedmont University,Piedmont,1,(0-1-0),CCS,28.0,12.0,12.0,3.0
men,d3,6405483,6475215,08-29-2025,final,02:00PM ET,St. Olaf College,St. Olaf,4,(1-0-0),MIAC,Pacific Lutheran University,Pacific Lutheran,1,(0-1-0),NWC,16.0,11.0,9.0,4.0
men,d3,352274,6477236,08-29-2025,final,02:00PM ET,Salisbury University,Salisbury,1,(0-0-1),C2C,York College (Pennsylvania),York (PA),1,(0-0-1),MAC Commonwealth,13.0,6.0,9.0,5.0
men,d3,352809,6477387,08-29-2025,final,02:00PM ET,Ramapo College,Ramapo,2,(1-0-0),NJAC,"Penn State University, Abington",Penn St.-Abington,0,(0-1-0),United East,13.0,8.0,12.0,8.0
men,d3,356266,6478393,08-29-2025,final,02:00PM ET,California Institute of Technology,Caltech,3,(1-0-0),SCIAC,Park (AZ),Park (AZ),2,(0-0-0),IND,8.0,4.0,16.0,11.0
men,d3,6439176,6495947,08-29-2025,final,02:00PM ET,Pennsylvania College of Technology,Penn College,3,(1-0-0),United East,Centenary University (New Jersey),Centenary (NJ),0,(0-1-0),Atlantic East,18.0,8.0,6.0,1.0
men,d3,350303,6476438,08-29-2025,final,02:30PM ET,Rhodes College,Rhodes,0,(0-1-0),SAA,Johns Hopkins University,Johns Hopkins,3,(1-0-0),Centennial,12.0,2.0,16.0,11.0
men,d3,354721,6477927,08-29-2025,final,02:30PM ET,The College of St. Scholastica,St. Scholastica,0,(0-0-1),MIAC,Loras College,Loras,0,(0-0-1),American Rivers,4.0,2.0,16.0,9.0
men,d3,347352,6475407,08-29-2025,final,03:00PM ET,Oglethorpe University,Oglethorpe,1,(0-1-0),SAA,Covenant College,Covenant,2,(1-0-0),CCS,14.0,4.0,17.0,6.0
men,d3,6406927,6475569,08-29-2025,pre,03:00PM ET,Penn State Harrisburg,Penn St. Harrisburg,1,(0-0-0),United East,The State University of New York at Fredonia,Fredonia,0,(0-0-0),SUNYAC,12.0,9.0,5.0,1.0
men,d3,6408689,6475893,08-29-2025,pre,03:00PM ET,Worcester State University,Worcester St.,0,(0-0-0),MASCAC,Worcester Polytechnic Institute,WPI,2,(0-0-0),NEWMAC,7.0,4.0,24.0,14.0
men,d3,350041,6476383,08-29-2025,final,03:00PM ET,New York University,NYU,3,(0-1-0),UAA,Rowan University,Rowan,4,(1-0-0),NJAC,19.0,8.0,15.0,9.0
men,d3,356381,6478449,08-29-2025,final,03:00PM ET,"University of Pittsburgh, Greensburg",Pitt.-Greensburg,2,(1-0-0),AMCC,Thiel College,Thiel,0,(0-1-0),PAC,8.0,2.0,3.0,1.0
men,d3,344759,6469660,08-29-2025,live,03:30PM ET,Hawaii Pacific University,Hawaii Pacific,0,(0-0-0),PacWest,Whitworth University,Whitworth,0,(0-0-0),NWC,23.0,8.0,8.0,3.0
men,d3,349095,6476008,08-29-2025,final,03:30PM ET,Manchester University,Manchester,0,(0-0-1),HCAC,Great Lake Christian,Great Lake Christian,0,(0-0-0),IND,10.0,2.0,10.0,4.0
men,d3,358966,6496035,08-29-2025,final,03:30PM ET,Baruch College,Baruch,1,(0-1-0),CUNYAC,State University of New York at Old Westbury,Old Westbury,3,(1-0-0),Skyline,15.0,8.0,14.0,6.0
men,d3,6390377,6473091,08-29-2025,final,04:00PM ET,Randolph-Macon College,Randolph-Macon,1,(1-0-0),ODAC,North Carolina Wesleyan University,N.C. Wesleyan,0,(0-1-0),USA South,20.0,7.0,7.0,2.0
men,d3,6394219,6473605,08-29-2025,pre,04:00PM ET,Carolina Christian,Carolina Christian,1,(0-0-0),IND,Greensboro College,Greensboro,8,(0-0-0),USA South,12.0,11.0,22.0,14.0
men,d3,6395180,6473726,08-29-2025,pre,04:00PM ET,Gallaudet University,Gallaudet,1,(0-0-0),United East,Regent University,Regent,4,(0-0-0),C2C,5.0,4.0,24.0,18.0
men,d3,6407551,6475661,08-29-2025,pre,04:00PM ET,"Penn State University, Altoona",Penn St.-Altoona,0,(0-0-0),AMCC,McDaniel College,McDaniel,3,(0-0-0),Centennial,1.0,0.0,19.0,10.0
men,d3,348240,6475768,08-29-2025,final,04:00PM ET,State University of New York at Canton,SUNY Canton,2,(0-0-0),SUNYAC,Bard College,Bard,3,(0-0-0),Liberty League,6.0,5.0,12.0,6.0
men,d3,6408353,6475846,08-29-2025,final,04:00PM ET,New England College,New England Col.,2,(1-0-0),Great Northeast,Plymouth State University,Plymouth St.,0,(0-1-0),Little East,10.0,6.0,27.0,5.0
men,d3,348835,6475961,08-29-2025,final,04:00PM ET,State University of New York at Potsdam,SUNY Potsdam,2,(0-0-0),SUNYAC,Mount Saint Mary College (New York),Mt. St. Mary (NY),1,(0-1-0),Skyline,7.0,6.0,8.0,6.0
men,d3,349413,6476139,08-29-2025,final,04:00PM ET,State University of New York at Morrisville,SUNY Morrisville,1,(1-0-0),SUNYAC,Keuka College,Keuka,0,(0-1-0),Empire 8,19.0,7.0,3.0,1.0
men,d3,6413288,6476514,08-29-2025,pre,04:00PM ET,Massachusetts Institute of Technology,MIT,2,(0-0-0),NEWMAC,Western New England University,Western New Eng.,0,(0-0-0),CNE,9.0,5.0,12.0,5.0
men,d3,6414792,6476700,08-29-2025,pre,04:00PM ET,Haverford College,Haverford,2,(0-0-0),Centennial,Arcadia University,Arcadia,2,(0-0-0),MAC Freedom,12.0,6.0,7.0,5.0
men,d3,6419995,6477595,08-29-2025,final,04:00PM ET,Gwynedd Mercy University,Gwynedd Mercy,0,(0-1-0),Atlantic East,DeSales University,DeSales,4,(1-0-0),MAC Freedom,4.0,2.0,27.0,14.0
men,d3,355277,6478099,08-29-2025,final,04:00PM ET,State University of New York at Cobleskill,SUNY Cobleskill,2,(1-0-0),North Atlantic,Pratt Institute,Pratt,1,(0-1-0),Atlantic East,8.0,4.0,11.0,8.0
men,d3,347228,6475350,08-29-2025,final,04:30PM ET,St. Lawrence University,St. Lawrence,0,(0-0-0),Liberty League,State University of New York at Geneseo,SUNY Geneseo,3,(0-0-0),Empire 8,19.0,9.0,12.0,6.0
men,d3,354322,6477807,08-29-2025,final,04:30PM ET,Mary Baldwin University,Mary Baldwin,0,(0-0-0),USA South,Bridgewater College (Virginia),Bridgewater (VA),2,(0-0-0),ODAC,1.0,1.0,16.0,6.0
men,d3,344784,6474797,08-29-2025,final,05:00PM ET,Neumann University,Neumann,2,(0-0-0),Atlantic East,Lycoming College,Lycoming,1,(0-0-0),Landmark,13.0,5.0,7.0,2.0
men,d3,344910,6474893,08-29-2025,final,05:00PM ET,Hamline University,Hamline,2,(0-0-0),MIAC,University of Wisconsin-Platteville,Wis.-Platteville,2,(0-0-0),WIAC,14.0,8.0,21.0,8.0
men,d3,6412089,6476317,08-29-2025,pre,05:00PM ET,University of Mary Washington,Mary Washington,0,(0-0-0),C2C,Ohio Northern University,Ohio Northern,1,(0-0-0),OAC,9.0,5.0,6.0,3.0
men,d3,356827,6478548,08-29-2025,final,05:00PM ET,Anderson University (Indiana),Anderson (IN),1,(0-0-0),HCAC,Muskingum University,Muskingum,3,(0-0-0),OAC,20.0,6.0,14.0,7.0
men,d3,348169,6475739,08-29-2025,live,05:30PM ET,Colorado College,Colorado Col.,2,(0-0-0),SCAC,DePauw University,DePauw,0,(0-0-0),NCAC,12.0,5.0,6.0,0.0
men,d3,348232,6475764,08-29-2025,live,05:30PM ET,Emory University,Emory,0,(0-0-0),UAA,Washington and Lee University,Wash. & Lee,0,(0-0-0),ODAC,19.0,7.0,10.0,3.0
men,d3,350523,6476558,08-29-2025,live,05:30PM ET,Rockford University,Rockford,1,(0-0-0),NACC,The University of Olivet,Olivet,0,(0-0-0),Michigan Intercol. Ath. Assn.,10.0,5.0,14.0,7.0
men,d3,355183,6478065,08-29-2025,live,05:30PM ET,Grinnell College,Grinnell,2,(0-0-0),MWC,Coe College,Coe,1,(0-0-0),American Rivers,6.0,2.0,4.0,3.0
men,d3,356178,6478348,08-29-2025,live,05:30PM ET,Martin Luther College,Martin Luther,0,(0-0-0),UMAC,Buena Vista University,Buena Vista,2,(0-0-0),American Rivers,5.0,3.0,27.0,16.0
men,d3,344484,6474738,08-29-2025,live,06:00PM ET,Berry College,Berry,3,(0-0-0),SAA,Brevard College,Brevard,0,(0-0-0),USA South,15.0,7.0,5.0,1.0
men,d3,344551,6474773,08-29-2025,live,06:00PM ET,University of the South,Sewanee,0,(0-0-0),SAA,Montclair State University,Montclair St.,0,(0-0-0),NJAC,10.0,1.0,9.0,4.0
men,d3,345610,6475030,08-29-2025,live,06:00PM ET,Methodist University,Methodist,1,(0-0-0),USA South,Johnson & Wales University Charlotte,JWU Charlotte,0,(0-0-0),C2C,7.0,4.0,4.0,1.0
men,d3,348297,6475810,08-29-2025,live,06:00PM ET,Carleton College,Carleton,2,(0-0-0),MIAC,University of Wisconsin-River Falls,UW-River Falls,0,(0-0-0),WIAC,15.0,6.0,12.0,6.0
men,d3,6412404,6476405,08-29-2025,pre,06:00PM ET,University of Saint Joseph (Connecticut),Saint Joseph (CT),2,(0-0-0),Great Northeast,State University of New York Polytechnic Institute,SUNY Poly,1,(0-0-0),Empire 8,11.0,6.0,19.0,7.0
men,d3,350829,6476633,08-29-2025,live,06:00PM ET,Simpson College,Simpson,0,(0-0-0),American Rivers,Augustana College (Illinois),Augustana (IL),1,(0-0-0),CCIW,13.0,8.0,6.0,2.0
men,d3,351056,6476773,08-29-2025,live,06:00PM ET,Cornell College,Cornell College,0,(0-0-0),MWC,Wartburg College,Wartburg,2,(0-0-0),American Rivers,5.0,3.0,19.0,10.0
men,d3,351831,6477040,08-29-2025,pre,06:00PM ET,University of Mary Hardin-Baylor,Mary Hardin-Baylor,3,(0-0-0),ASC,Schreiner University,Schreiner,1,(0-0-0),SCAC,17.0,11.0,3.0,2.0
men,d3,352757,6477369,08-29-2025,live,06:00PM ET,Westminster College (Missouri),Westminster (MO),0,(0-0-0),SLIAC,Cent. Christian (KS),Cent. Christian (KS),1,(0-0-0),IND,29.0,16.0,5.0,3.0
men,d3,354316,6477800,08-29-2025,live,06:00PM ET,Randolph College,Randolph,1,(0-0-0),ODAC,Marymount University (Virginia),Marymount (VA),1,(0-0-0),Atlantic East,10.0,4.0,8.0,6.0
men,d3,354441,6477854,08-29-2025,live,06:00PM ET,Grove City College,Grove City,0,(0-0-0),PAC,Eastern Mennonite University,East. Mennonite,0,(0-0-0),ODAC,11.0,5.0,9.0,6.0
men,d3,354623,6477906,08-29-2025,live,06:00PM ET,Springfield College,Springfield,2,(0-0-0),NEWMAC,Albertus Magnus College,Albertus Magnus,0,(0-0-0),Great Northeast,12.0,5.0,14.0,8.0
men,d3,355261,6478083,08-29-2025,live,06:00PM ET,U.S. Coast Guard Academy,Coast Guard,0,(0-0-0),NEWMAC,Brandeis University,Brandeis,0,(0-0-0),UAA,4.0,1.0,13.0,5.0
men,d3,355559,6478126,08-29-2025,live,06:00PM ET,University of Mount Saint Vincent,UMSV,2,(0-0-0),Skyline,John Jay College of Criminal Justice,John Jay,2,(0-0-0),CUNYAC,25.0,9.0,8.0,6.0
men,d3,356056,6478314,08-29-2025,live,06:00PM ET,Johnson & Wales University (Providence),JWU (Providence),2,(0-0-0),CNE,Bridgewater State University,Bridgewater St.,2,(0-0-0),MASCAC,13.0,5.0,18.0,10.0
men,d3,358148,6495758,08-29-2025,live,06:00PM ET,Averett University,Averett,0,(0-0-0),ODAC,Shaw University,Shaw,0,(0-0-0),DII Independent,10.0,6.0,11.0,1.0
men,d3,348047,6475668,08-29-2025,live,06:30PM ET,Hartwick College,Hartwick,1,(0-0-0),Empire 8,State University of New York at Delhi,SUNY Delhi,0,(0-0-0),North Atlantic,8.0,4.0,6.0,3.0
men,d3,6424809,6478196,08-29-2025,pre,06:30PM ET,Baldwin Wallace University,Baldwin Wallace,0,(0-0-0),OAC,Carnegie Mellon University,Carnegie Mellon,2,(0-0-0),UAA,7.0,5.0,10.0,3.0
men,d3,356637,6471361,08-29-2025,live,07:00PM ET,"California State University, San Marcos",Cal St. San Marcos,0,(0-0-0),CCAA,Pomona-Pitzer Colleges,Pomona-Pitzer,1,(0-0-0),SCIAC,15.0,1.0,5.0,2.0
men,d3,344686,6474786,08-29-2025,live,07:00PM ET,University of Rochester,Rochester (NY),0,(0-0-0),UAA,State University of New York at Cortland,Cortland,0,(0-0-0),SUNYAC,17.0,5.0,8.0,6.0
men,d3,344886,6474879,08-29-2025,live,07:00PM ET,Union College (New York),Union (NY),0,(0-0-0),Liberty League,State University of New York at Oneonta,SUNY Oneonta,0,(0-0-0),SUNYAC,5.0,3.0,16.0,7.0
men,d3,346939,6475182,08-29-2025,pre,07:00PM ET,Hobart College,Hobart,2,(0-0-0),Liberty League,Kean University,Kean,0,(0-0-0),NJAC,22.0,9.0,6.0,3.0
men,d3,347121,6475277,08-29-2025,pre,07:00PM ET,"Rutgers, The State Univ. of New Jersey, Newark",Rutgers-Newark,1,(0-0-0),NJAC,University of Redlands,Redlands,2,(0-0-0),SCIAC,4.0,3.0,8.0,6.0
men,d3,347149,6475295,08-29-2025,pre,07:00PM ET,Rhode Island College,Rhode Island Col.,2,(0-0-0),Little East,Emmanuel College (Massachusetts),Emmanuel (MA),2,(0-0-0),Great Northeast,20.0,11.0,5.0,2.0
men,d3,347390,6475414,08-29-2025,live,07:00PM ET,Otterbein University,Otterbein,1,(0-0-0),OAC,Oberlin College,Oberlin,0,(0-0-0),NCAC,22.0,10.0,2.0,0.0
men,d3,347847,6475603,08-29-2025,live,07:00PM ET,Franciscan University of Steubenville,Franciscan,0,(0-0-0),PAC,Case Western Reserve University,CWRU,0,(0-0-0),UAA,10.0,2.0,8.0,5.0
men,d3,348810,6475939,08-29-2025,live,07:00PM ET,University of New England,U New England,0,(0-0-0),CNE,Maine Maritime Academy,Maine Maritime,0,(0-0-0),North Atlantic,12.0,4.0,5.0,1.0
men,d3,349204,6476077,08-29-2025,live,07:00PM ET,Susquehanna University,Susquehanna,0,(0-0-0),Landmark,Misericordia University,Misericordia,0,(0-0-0),MAC Freedom,4.0,1.0,15.0,9.0
men,d3,349612,6476226,08-29-2025,live,07:00PM ET,Kalamazoo College,Kalamazoo,0,(0-0-0),Michigan Intercol. Ath. Assn.,Mich.-Dearborn,Mich.-Dearborn,0,(0-0-0),IND,23.0,8.0,6.0,2.0
men,d3,350750,6476620,08-29-2025,live,07:00PM ET,Lebanon Valley College,Lebanon Valley,0,(0-0-0),MAC Freedom,Lancaster Bible College,Lancaster Bible,0,(0-0-0),United East,15.0,7.0,3.0,1.0
men,d3,350946,6476718,08-29-2025,live,07:00PM ET,Wittenberg University,Wittenberg,0,(0-0-0),NCAC,Heidelberg University,Heidelberg,0,(0-0-0),OAC,11.0,8.0,7.0,5.0
men,d3,351257,6476854,08-29-2025,live,07:00PM ET,State University of New York at Oswego,Oswego St.,0,(0-0-0),SUNYAC,Clarkson University,Clarkson,0,(0-0-0),Liberty League,6.0,1.0,10.0,4.0
men,d3,351699,6476979,08-29-2025,live,07:00PM ET,Gordon College,Gordon,0,(0-0-0),CNE,Thomas College,Thomas (ME),0,(0-0-0),North Atlantic,17.0,4.0,8.0,3.0
men,d3,351703,6476983,08-29-2025,live,07:00PM ET,Shenandoah University,Shenandoah,0,(0-0-0),ODAC,Catholic University,Catholic,0,(0-0-0),Landmark,5.0,1.0,11.0,7.0
men,d3,6416330,6477027,08-29-2025,pre,07:00PM ET,Russell Sage College,Russell Sage,2,(0-0-0),Empire 8,Vermont State University Castleton,VTSU Castleton,1,(0-0-0),Little East,11.0,6.0,8.0,4.0
men,d3,351882,6477064,08-29-2025,pre,07:00PM ET,State University of New York at Brockport,SUNY Brockport,1,(0-0-0),Empire 8,Rochester Institute of Technology,RIT,0,(0-0-0),Liberty League,4.0,1.0,15.0,5.0
men,d3,351887,6477069,08-29-2025,live,07:00PM ET,Virginia Wesleyan University,Va. Wesleyan,0,(0-0-0),ODAC,Dickinson College,Dickinson,0,(0-0-0),Centennial,6.0,1.0,14.0,7.0
men,d3,352380,6477284,08-29-2025,live,07:00PM ET,University of Mount Union,Mount Union,0,(0-0-0),OAC,Trine University,Trine,1,(0-0-0),Michigan Intercol. Ath. Assn.,13.0,8.0,6.0,4.0
men,d3,352734,6477350,08-29-2025,live,07:00PM ET,Hope College,Hope,1,(0-0-0),Michigan Intercol. Ath. Assn.,Ohio Wesleyan University,Ohio Wesleyan,0,(0-0-0),NCAC,8.0,5.0,2.0,0.0
men,d3,355124,6478028,08-29-2025,live,07:00PM ET,Hood College,Hood,0,(0-0-0),MAC Commonwealth,Wilson College,Wilson,0,(0-0-0),United East,24.0,9.0,5.0,2.0
men,d3,356247,6478388,08-29-2025,live,07:00PM ET,Alvernia University,Alvernia,0,(0-0-0),MAC Commonwealth,Muhlenberg College,Muhlenberg,0,(0-0-0),Centennial,7.0,1.0,10.0,7.0
men,d3,356425,6478459,08-29-2025,live,07:00PM ET,Messiah University,Messiah,0,(0-0-0),MAC Commonwealth,University of Scranton,Scranton,1,(0-0-0),Landmark,18.0,7.0,11.0,4.0
