gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_short,away_short,home_shots,home_sot,away_shots,away_sot
women,d1,338465,6462749,09-07-2025,pre,01:00PM ET,University of Michigan,Michigan,2.0,(2-3-0),Big Ten,Youngstown State University,Youngstown St.,0.0,(1-3-0),Horizon,Michigan,Youngstown St.,0.0,17.0,0.0,4.0
women,d1,339384,6463005,09-07-2025,pre,01:00PM ET,The Citadel,The Citadel,,(0-1-1),SoCon,University of Vermont,Vermont,,(0-2-2),America East,,,,,,
women,d1,339483,6463050,09-07-2025,pre,01:00PM ET,Bowling Green State University,Bowling Green,1.0,(3-1-0),MAC,Duquesne University,Duquesne,0.0,(3-0-0),Atlantic 10,Bowling Green,Duquesne,0.0,2.0,0.0,4.0
women,d1,340975,6463393,09-07-2025,pre,01:00PM ET,University of Kentucky,Kentucky,0.0,(4-0-0),SEC,The Ohio State University,Ohio St.,2.0,(2-1-1),Big Ten,Kentucky,Ohio St.,0.0,4.0,0.0,5.0
women,d1,341561,6463657,09-07-2025,pre,01:00PM ET,Radford University,Radford,2.0,(1-2-1),Big South,Morehead State University,Morehead St.,1.0,(1-2-0),OVC,Radford,Morehead St.,0.0,9.0,0.0,2.0
women,d1,341779,6463777,09-07-2025,pre,01:00PM ET,"Indiana University, Bloomington",Indiana,1.0,(2-0-0),Big Ten,Ohio University,Ohio,0.0,(2-3-0),MAC,Indiana,Ohio,0.0,9.0,0.0,5.0
women,d1,341829,6463812,09-07-2025,pre,01:00PM ET,Syracuse University,Syracuse,3.0,(3-1-1),ACC,Cornell University,Cornell,0.0,(1-0-1),Ivy League,Syracuse,Cornell,0.0,11.0,0.0,2.0
women,d1,341992,6463901,09-07-2025,pre,01:00PM ET,Cleveland State University,Cleveland St.,1.0,(1-2-0),Horizon,St. Bonaventure University,St. Bonaventure,0.0,(0-2-2),Atlantic 10,Cleveland St.,St. Bonaventure,0.0,8.0,0.0,4.0
women,d1,342199,6463947,09-07-2025,pre,01:00PM ET,High Point University,High Point,0.0,(0-2-1),Big South,University of North Carolina Wilmington,UNCW,3.0,(2-2-1),CAA,High Point,UNCW,0.0,4.0,0.0,4.0
women,d1,342304,6463998,09-07-2025,pre,01:00PM ET,George Mason University,George Mason,0.0,(0-3-1),Atlantic 10,Elon University,Elon,2.0,(2-0-1),CAA,George Mason,Elon,0.0,3.0,0.0,3.0
women,d1,342367,6464041,09-07-2025,pre,01:00PM ET,New Jersey Institute of Technology,NJIT,3.0,(2-2-0),America East,Seton Hall University,Seton Hall,1.0,(2-0-1),Big East,NJIT,Seton Hall,0.0,4.0,0.0,4.0
women,d1,342552,6464126,09-07-2025,pre,01:00PM ET,Bellarmine University,Bellarmine,0.0,(2-0-0),ASUN,University of Southern Indiana,Southern Ind.,0.0,(0-5-0),OVC,Bellarmine,Southern Ind.,0.0,4.0,0.0,2.0
women,d1,342791,6464282,09-07-2025,pre,01:00PM ET,Ball State University,Ball St.,2.0,(0-2-0),MAC,Butler University,Butler,2.0,(2-0-1),Big East,Ball St.,Butler,0.0,2.0,0.0,7.0
women,d1,342958,6464384,09-07-2025,pre,01:00PM ET,Binghamton University,Binghamton,3.0,(3-1-0),America East,Colgate University,Colgate,2.0,(1-1-1),Patriot,Binghamton,Colgate,0.0,6.0,0.0,6.0
women,d1,343396,6464476,09-07-2025,pre,01:00PM ET,Liberty University,Liberty,0.0,(2-1-2),CUSA,Pennsylvania State University,Penn St.,3.0,(2-1-0),Big Ten,Liberty,Penn St.,0.0,2.0,0.0,7.0
women,d1,343841,6464678,09-07-2025,pre,01:00PM ET,Purdue University,Purdue,4.0,(2-2-1),Big Ten,Western Illinois University,Western Ill.,0.0,(1-2-0),OVC,Purdue,Western Ill.,0.0,14.0,0.0,0.0
women,d1,343984,6464705,09-07-2025,pre,01:00PM ET,College of Charleston (South Carolina),Col. of Charleston,3.0,(1-1-1),CAA,University of North Florida,North Florida,1.0,(1-2-1),ASUN,Col. of Charleston,North Florida,0.0,12.0,0.0,1.0
women,d1,344278,6464830,09-07-2025,pre,01:00PM ET,Virginia Military Institute,VMI,0.0,(0-3-0),SoCon,University of South Carolina Upstate,USC Upstate,2.0,(1-3-0),Big South,VMI,USC Upstate,0.0,2.0,0.0,6.0
women,d1,344774,6464995,09-07-2025,pre,01:00PM ET,"University of Massachusetts, Amherst",Massachusetts,0.0,(2-1-0),MAC,Boston College,Boston College,3.0,(2-1-1),ACC,Massachusetts,Boston College,0.0,9.0,0.0,9.0
women,d1,345138,6465216,09-07-2025,pre,01:00PM ET,Jacksonville State University,Jacksonville St.,2.0,(1-2-2),CUSA,Jackson State University,Jackson St.,1.0,(1-3-0),SWAC,Jacksonville St.,Jackson St.,0.0,7.0,0.0,3.0
women,d1,345206,6465302,09-07-2025,pre,01:00PM ET,Idaho State University,Idaho St.,1.0,(2-0-1),Big Sky,University of St. Thomas (Minnesota),St. Thomas (MN),0.0,(2-1-1),Summit League,Idaho St.,St. Thomas (MN),8.0,3.0,3.0,2.0
women,d1,346811,6465746,09-07-2025,pre,01:00PM ET,Georgetown University,Georgetown,1.0,(2-0-1),Big East,"University of South Carolina, Columbia",South Carolina,0.0,(4-0-0),SEC,Georgetown,South Carolina,0.0,3.0,0.0,2.0
women,d1,347137,6465869,09-07-2025,pre,01:00PM ET,Stony Brook University,Stony Brook,2.0,(3-2-0),CAA,University of New Hampshire,New Hampshire,2.0,(0-1-1),America East,Stony Brook,New Hampshire,0.0,9.0,0.0,5.0
women,d1,347235,6465905,09-07-2025,pre,01:00PM ET,Wright State University,Wright St.,1.0,(1-3-0),Horizon,Chicago State University,Chicago St.,0.0,(1-1-2),NEC,Wright St.,Chicago St.,0.0,9.0,0.0,3.0
women,d1,347266,6465914,09-07-2025,pre,01:00PM ET,DePaul University,DePaul,1.0,(2-2-0),Big East,Eastern Michigan University,Eastern Mich.,0.0,(1-2-0),MAC,DePaul,Eastern Mich.,0.0,5.0,0.0,3.0
women,d1,349152,6466542,09-07-2025,pre,01:00PM ET,Western Michigan University,Western Mich.,4.0,(1-2-0),MAC,University of Detroit Mercy,Detroit Mercy,1.0,(1-3-0),Horizon,Western Mich.,Detroit Mercy,0.0,11.0,0.0,3.0
women,d1,349192,6466576,09-07-2025,pre,01:00PM ET,Indiana State University,Indiana St.,5.0,(1-3-1),MVC,Southeast Missouri State University,Southeast Mo. St.,0.0,(0-3-0),OVC,Indiana St.,Southeast Mo. St.,0.0,13.0,0.0,4.0
women,d1,349770,6466697,09-07-2025,pre,01:00PM ET,"University of Tennessee, Knoxville",Tennessee,1.0,(4-0-0),SEC,Georgia Southern University,Ga. Southern,0.0,(2-1-0),Sun Belt,Tennessee,Ga. Southern,0.0,6.0,0.0,2.0
women,d1,351161,6466890,09-07-2025,pre,01:00PM ET,"Fairleigh Dickinson University, Metropolitan Campus",FDU,1.0,(0-2-0),NEC,Fordham University,Fordham,2.0,(2-1-0),Atlantic 10,FDU,Fordham,0.0,8.0,0.0,11.0
women,d1,351565,6466923,09-07-2025,pre,01:00PM ET,Monmouth University,Monmouth,2.0,(1-2-0),CAA,St. John's University (New York),St. John's (NY),0.0,(1-1-0),Big East,Monmouth,St. John's (NY),0.0,8.0,0.0,4.0
women,d1,352359,6467013,09-07-2025,pre,01:00PM ET,Saint Francis University,Saint Francis,0.0,(0-2-0),NEC,Robert Morris University,Robert Morris,0.0,(2-1-0),Horizon,Saint Francis,Robert Morris,0.0,0.0,0.0,8.0
women,d1,354754,6467255,09-07-2025,pre,01:00PM ET,U.S. Naval Academy,Navy,5.0,(4-2-0),Patriot,Presbyterian College,Presbyterian,0.0,(2-0-1),Big South,Navy,Presbyterian,0.0,9.0,0.0,3.0
women,d1,354781,6467269,09-07-2025,pre,01:00PM ET,James Madison University,James Madison,0.0,(2-1-1),Sun Belt,"University of North Carolina, Chapel Hill",North Carolina,3.0,(3-2-0),ACC,James Madison,North Carolina,0.0,0.0,0.0,8.0
women,d1,354913,6467356,09-07-2025,pre,01:00PM ET,University of Pittsburgh,Pittsburgh,1.0,(4-0-0),ACC,Bucknell University,Bucknell,1.0,(1-3-0),Patriot,Pittsburgh,Bucknell,0.0,7.0,0.0,2.0
women,d1,349448,6466644,09-07-2025,pre,01:30PM ET,University of Arizona,Arizona,0.0,(3-0-0),Big 12,Pepperdine University,Pepperdine,3.0,(2-2-1),WCC,Arizona,Pepperdine,0.0,7.0,0.0,7.0
women,d1,349829,6466717,09-07-2025,pre,01:30PM ET,Duke University,Duke,1.0,(2-0-0),ACC,University of Alabama,Alabama,1.0,(4-0-0),SEC,Duke,Alabama,0.0,5.0,0.0,2.0
women,d1,337562,6462518,09-07-2025,pre,02:00PM ET,South Dakota State University,South Dakota St.,1.0,(2-1-1),Summit League,Oregon State University,Oregon St.,1.0,(0-1-2),WCC,South Dakota St.,Oregon St.,0.0,9.0,0.0,7.0
women,d1,337597,6462539,09-07-2025,pre,02:00PM ET,Queens University of Charlotte,Queens (NC),2.0,(0-1-2),ASUN,University of Richmond,Richmond,1.0,(3-1-1),Atlantic 10,Queens (NC),Richmond,0.0,5.0,0.0,3.0
women,d1,337647,6462558,09-07-2025,pre,02:00PM ET,Southern Illinois University Edwardsville,SIUE,0.0,(1-3-1),OVC,Saint Louis University,Saint Louis,3.0,(2-1-0),Atlantic 10,SIUE,Saint Louis,0.0,0.0,0.0,13.0
women,d1,337671,6462569,09-07-2025,pre,02:00PM ET,University of West Georgia,West Ga.,2.0,(0-3-0),ASUN,Alabama State University,Alabama St.,0.0,(0-2-1),SWAC,West Ga.,Alabama St.,0.0,9.0,0.0,4.0
women,d1,338642,6462783,09-07-2025,pre,02:00PM ET,University of Illinois Urbana-Champaign,Illinois,6.0,(4-0-0),Big Ten,Valparaiso University,Valparaiso,0.0,(1-1-1),MVC,Illinois,Valparaiso,0.0,14.0,0.0,4.0
women,d1,338902,6462869,09-07-2025,pre,02:00PM ET,University of Oklahoma,Oklahoma,5.0,(4-0-0),SEC,University of Nebraska at Omaha,Omaha,1.0,(2-0-2),Summit League,Oklahoma,Omaha,0.0,9.0,0.0,1.0
women,d1,339075,6462916,09-07-2025,pre,02:00PM ET,Samford University,Samford,2.0,(1-2-1),SoCon,Western Kentucky University,Western Ky.,0.0,(2-1-0),CUSA,Samford,Western Ky.,0.0,10.0,0.0,1.0
women,d1,339131,6462962,09-07-2025,pre,02:00PM ET,The University of Southern Mississippi,Southern Miss.,1.0,(0-4-0),Sun Belt,Louisiana Tech University,Louisiana Tech,0.0,(1-2-1),CUSA,Southern Miss.,Louisiana Tech,0.0,2.0,0.0,1.0
women,d1,339426,6463032,09-07-2025,pre,02:00PM ET,The University of Tulsa,Tulsa,2.0,(2-2-0),American,Oral Roberts University,Oral Roberts,2.0,(3-2-0),Summit League,Tulsa,Oral Roberts,0.0,5.0,0.0,7.0
women,d1,339530,6463065,09-07-2025,pre,02:00PM ET,Iowa State University,Iowa St.,4.0,(1-0-2),Big 12,University of North Dakota,North Dakota,0.0,(4-0-0),Summit League,Iowa St.,North Dakota,0.0,11.0,0.0,2.0
women,d1,339621,6463080,09-07-2025,pre,02:00PM ET,Grambling State University,Grambling,1.0,(2-1-1),SWAC,Southeastern Louisiana University,Southeastern La.,1.0,(0-3-0),Southland,Grambling,Southeastern La.,0.0,9.0,0.0,4.0
women,d1,339877,6463146,09-07-2025,pre,02:00PM ET,Arkansas State University,Arkansas St.,10.0,(1-1-2),Sun Belt,"University of Arkansas, Pine Bluff",Ark.-Pine Bluff,0.0,(1-1-1),SWAC,Arkansas St.,Ark.-Pine Bluff,0.0,32.0,0.0,0.0
women,d1,339977,6463162,09-07-2025,pre,02:00PM ET,Davidson College,Davidson,1.0,(3-1-0),Atlantic 10,Furman University,Furman,2.0,(3-1-0),SoCon,Davidson,Furman,0.0,6.0,0.0,7.0
women,d1,340146,6463174,09-07-2025,pre,02:00PM ET,University of Texas at San Antonio,UTSA,3.0,(2-1-1),American,East Texas A&M University,East Texas A&M,0.0,(2-2-0),Southland,UTSA,East Texas A&M,0.0,9.0,0.0,1.0
women,d1,340439,6463204,09-07-2025,pre,02:00PM ET,Wofford College,Wofford,1.0,(0-4-0),SoCon,Charleston Southern University,Charleston So.,1.0,(0-2-1),Big South,Wofford,Charleston So.,0.0,7.0,0.0,3.0
women,d1,341259,6463477,09-07-2025,pre,02:00PM ET,North Dakota State University,North Dakota St.,0.0,(2-3-0),Summit League,"University of California, Santa Barbara",UC Santa Barbara,3.0,(1-1-1),Big West,North Dakota St.,UC Santa Barbara,0.0,5.0,0.0,6.0
women,d1,341629,6463683,09-07-2025,pre,02:00PM ET,Longwood University,Longwood,2.0,(3-1-0),Big South,Appalachian State University,App State,3.0,(3-1-0),Sun Belt,Longwood,App State,0.0,5.0,0.0,5.0
women,d1,341854,6463836,09-07-2025,pre,02:00PM ET,Austin Peay State University,Austin Peay,0.0,(0-3-1),ASUN,Murray State University,Murray St.,0.0,(2-3-0),MVC,Austin Peay,Murray St.,0.0,2.0,0.0,11.0
women,d1,341984,6463898,09-07-2025,pre,02:00PM ET,Marquette University,Marquette,,(3-2-0),Big East,University of Notre Dame,Notre Dame,,(2-0-1),ACC,Marquette,Notre Dame,0.0,0.0,0.0,0.0
women,d1,344379,6464876,09-07-2025,pre,02:00PM ET,Illinois State University,Illinois St.,0.0,(0-3-1),MVC,Loyola University Chicago,Loyola Chicago,1.0,(2-1-1),Atlantic 10,Illinois St.,Loyola Chicago,0.0,2.0,0.0,7.0
women,d1,345311,6465390,09-07-2025,pre,02:00PM ET,Tarleton State University,Tarleton St.,4.0,(2-1-1),WAC,McNeese State University,McNeese,0.0,(1-3-1),Southland,Tarleton St.,McNeese,0.0,13.0,0.0,4.0
women,d1,345579,6465603,09-07-2025,pre,02:00PM ET,University of Louisiana Monroe,ULM,1.0,(3-2-0),Sun Belt,University of North Texas,North Texas,0.0,(2-2-0),American,ULM,North Texas,0.0,6.0,0.0,4.0
women,d1,347908,6466079,09-07-2025,pre,02:00PM ET,Missouri State University,Missouri St.,0.0,(2-2-1),CUSA,University of Iowa,Iowa,5.0,(2-1-0),Big Ten,Missouri St.,Iowa,0.0,2.0,0.0,8.0
women,d1,348605,6466295,09-07-2025,pre,02:00PM ET,Troy University,Troy,,(3-1-0),Sun Belt,Mississippi Valley State University,Mississippi Val.,,(0-0-0),SWAC,Troy,Mississippi Val.,0.0,0.0,0.0,0.0
women,d1,349493,6466666,09-07-2025,pre,02:00PM ET,Auburn University,Auburn,5.0,(2-1-1),SEC,Florida Gulf Coast University,FGCU,0.0,(1-1-0),ASUN,Auburn,FGCU,0.0,14.0,0.0,3.0
women,d1,352470,6467052,09-07-2025,pre,02:00PM ET,Lipscomb University,Lipscomb,6.0,(2-0-1),ASUN,Mercyhurst University,Mercyhurst,0.0,(0-4-1),NEC,Lipscomb,Mercyhurst,0.0,15.0,0.0,1.0
women,d1,354890,6467334,09-07-2025,pre,02:30PM ET,Columbia University-Barnard College,Columbia,1.0,(0-2-0),Ivy League,La Salle University,La Salle,1.0,(1-3-0),Atlantic 10,Columbia,La Salle,0.0,4.0,0.0,2.0
women,d1,341036,6463428,09-07-2025,pre,03:00PM ET,Boise State University,Boise St.,0.0,(2-0-2),Mountain West,University of Texas at El Paso,UTEP,1.0,(1-2-1),CUSA,Boise St.,UTEP,0.0,5.0,0.0,2.0
women,d1,342881,6464364,09-07-2025,pre,03:00PM ET,University of Montana,Montana,5.0,(1-1-1),Big Sky,Montana State University Billings,Mont. St. Billings,0.0,(0-0-0),Great Northwest,Montana,Mont. St. Billings,0.0,11.0,0.0,0.0
women,d1,343542,6464560,09-07-2025,pre,03:00PM ET,University of Utah,Utah,0.0,(2-1-0),Big 12,Louisiana State University,LSU,2.0,(3-2-0),SEC,Utah,LSU,0.0,1.0,0.0,3.0
women,d1,344329,6464852,09-07-2025,pre,03:00PM ET,University of South Alabama,South Alabama,2.0,(2-1-0),Sun Belt,Mississippi State University,Mississippi St.,4.0,(2-1-0),SEC,South Alabama,Mississippi St.,0.0,5.0,0.0,7.0
women,d1,344947,6465083,09-07-2025,pre,03:00PM ET,Southern Utah University,Southern Utah,1.0,(0-2-2),WAC,"University of Nevada, Las Vegas",UNLV,3.0,(0-2-1),Mountain West,Southern Utah,UNLV,0.0,2.0,0.0,7.0
women,d1,345004,6465129,09-07-2025,pre,03:00PM ET,Saint Mary's College of California,Saint Mary's (CA),3.0,(1-1-1),WCC,"University of Hawaii, Manoa",Hawaii,0.0,(1-2-1),Big West,Saint Mary's (CA),Hawaii,0.0,6.0,0.0,5.0
women,d1,347976,6466105,09-07-2025,pre,03:00PM ET,"California State University, Sacramento",Sacramento St.,4.0,(2-2-0),Big Sky,San Jose State University,San Jose St.,2.0,(1-2-0),Mountain West,Sacramento St.,San Jose St.,0.0,9.0,0.0,7.0
women,d1,348619,6466317,09-07-2025,pre,03:00PM ET,University of Northern Colorado,Northern Colo.,1.0,(1-2-1),Big Sky,Colorado College,Colorado Col.,2.0,(2-1-1),Mountain West,Northern Colo.,Colorado Col.,0.0,10.0,0.0,6.0
women,d1,349473,6466654,09-07-2025,pre,03:00PM ET,Colorado State University,Colorado St.,2.0,(3-0-0),Mountain West,"University of California, San Diego",UC San Diego,1.0,(1-1-1),Big West,Colorado St.,UC San Diego,0.0,7.0,0.0,3.0
women,d1,354863,6467311,09-07-2025,pre,03:00PM ET,Eastern Washington University,Eastern Wash.,2.0,(1-2-0),Big Sky,U.S. Air Force Academy,Air Force,2.0,(0-3-1),Mountain West,Eastern Wash.,Air Force,0.0,8.0,0.0,4.0
women,d1,349616,6466681,09-07-2025,pre,03:30PM ET,University of New Mexico,New Mexico,4.0,(1-0-2),Mountain West,New Mexico State University,New Mexico St.,0.0,(1-4-0),CUSA,New Mexico,New Mexico St.,0.0,6.0,0.0,8.0
women,d1,340515,6463237,09-07-2025,pre,04:00PM ET,"University of California, Irvine",UC Irvine,0.0,(2-1-2),Big West,Northern Arizona University,Northern Ariz.,0.0,(1-1-1),Big Sky,UC Irvine,Northern Ariz.,0.0,3.0,0.0,6.0
women,d1,340836,6463295,09-07-2025,pre,04:00PM ET,California Polytechnic State University,Cal Poly,0.0,(0-0-4),Big West,"University of California, Berkeley",California,0.0,(2-1-2),ACC,Cal Poly,California,0.0,7.0,0.0,2.0
women,d1,342233,6463956,09-07-2025,pre,04:00PM ET,Lafayette College,Lafayette,2.0,(1-1-2),Patriot,University of Pennsylvania,Penn,2.0,(1-0-0),Ivy League,Lafayette,Penn,0.0,4.0,0.0,8.0
women,d1,343456,6464498,09-07-2025,pre,04:00PM ET,Purdue University Fort Wayne,Purdue Fort Wayne,0.0,(0-3-1),Horizon,Eastern Illinois University,Eastern Ill.,2.0,(1-3-0),OVC,Purdue Fort Wayne,Eastern Ill.,0.0,2.0,0.0,4.0
women,d1,344076,6464763,09-07-2025,pre,04:00PM ET,Le Moyne College,Le Moyne,0.0,(0-4-0),NEC,University at Albany,UAlbany,1.0,(0-3-1),America East,Le Moyne,UAlbany,0.0,3.0,0.0,5.0
women,d1,345348,6465428,09-07-2025,pre,04:00PM ET,University of Portland,Portland,1.0,(1-1-1),WCC,"California State University, Northridge",CSUN,0.0,(1-3-1),Big West,Portland,CSUN,0.0,6.0,0.0,3.0
women,d1,6405155,6465803,09-07-2025,pre,04:00PM ET,Mercer University,Mercer,5.0,(1-1-0),SoCon,Gardner-Webb University,Gardner-Webb,0.0,(0-2-1),Big South,Mercer,Gardner-Webb,0.0,14.0,0.0,5.0
women,d1,347114,6465847,09-07-2025,pre,04:00PM ET,Villanova University,Villanova,4.0,(1-2-0),Big East,Lehigh University,Lehigh,0.0,(2-2-0),Patriot,Villanova,Lehigh,0.0,6.0,0.0,4.0
women,d1,351736,6466938,09-07-2025,pre,04:00PM ET,Santa Clara University,Santa Clara,1.0,(1-2-0),WCC,Dartmouth College,Dartmouth,0.0,(2-0-1),Ivy League,Santa Clara,Dartmouth,0.0,3.0,0.0,4.0
women,d1,351938,6466971,09-07-2025,pre,04:00PM ET,Kennesaw State University,Kennesaw St.,0.0,(0-2-0),CUSA,Tennessee Technological University,Tennessee Tech,0.0,(0-4-1),OVC,Kennesaw St.,Tennessee Tech,0.0,5.0,0.0,5.0
women,d1,353845,6467181,09-07-2025,pre,04:00PM ET,"University of California, Los Angeles",UCLA,2.0,(1-2-0),Big Ten,Stanford University,Stanford,0.0,(4-0-0),ACC,UCLA,Stanford,0.0,4.0,0.0,9.0
women,d1,354402,6467210,09-07-2025,pre,04:00PM ET,American University,American,1.0,(0-3-1),Patriot,"University of Maryland, Baltimore County",UMBC,1.0,(2-1-1),America East,American,UMBC,0.0,12.0,0.0,6.0
women,d1,358710,6496031,09-07-2025,pre,04:00PM ET,Hampton University,Hampton,2.0,(1-2-0),CAA,Delaware State University,Delaware St.,2.0,(1-1-0),NEC,Hampton,Delaware St.,0.0,8.0,0.0,13.0
women,d1,345443,6465483,09-07-2025,pre,05:00PM ET,University of Wisconsin-Green Bay,Green Bay,0.0,(0-2-1),Horizon,University of Illinois Chicago,UIC,3.0,(1-2-1),MVC,Green Bay,UIC,0.0,5.0,0.0,4.0
women,d1,349481,6466661,09-07-2025,pre,05:00PM ET,University of Miami (Florida),Miami (FL),2.0,(3-1-0),ACC,Florida International University,FIU,0.0,(2-1-1),CUSA,Miami (FL),FIU,0.0,7.0,0.0,2.0
women,d1,338716,6462799,09-07-2025,pre,05:30PM ET,Lindenwood University,Lindenwood,0.0,(3-0-1),OVC,Southern Illinois University at Carbondale,Southern Ill.,1.0,(4-0-0),MVC,Lindenwood,Southern Ill.,0.0,7.0,0.0,9.0
women,d1,338802,6462831,09-07-2025,pre,06:00PM ET,University of South Florida,South Fla.,3.0,(1-3-0),American,Stetson University,Stetson,0.0,(2-2-0),ASUN,South Fla.,Stetson,0.0,6.0,0.0,4.0
women,d1,339016,6462901,09-07-2025,pre,06:00PM ET,The University of North Carolina at Charlotte,Charlotte,3.0,(3-1-0),American,The University of North Carolina at Greensboro,UNC Greensboro,2.0,(0-4-0),SoCon,Charlotte,UNC Greensboro,0.0,8.0,0.0,3.0
women,d1,339332,6462988,09-07-2025,pre,06:00PM ET,Clemson University,Clemson,1.0,(1-1-1),ACC,University of Georgia,Georgia,1.0,(4-1-0),SEC,Clemson,Georgia,0.0,5.0,0.0,2.0
women,d1,340685,6463262,09-07-2025,pre,06:00PM ET,University of Massachusetts Lowell,UMass Lowell,2.0,(1-3-0),America East,Boston University,Boston U.,2.0,(2-1-0),Patriot,UMass Lowell,Boston U.,0.0,4.0,0.0,5.0
women,d1,340791,6463276,09-07-2025,pre,06:00PM ET,University of Tennessee at Chattanooga,Chattanooga,1.0,(4-1-0),SoCon,University of North Alabama,North Ala.,0.0,(0-1-2),ASUN,Chattanooga,North Ala.,0.0,5.0,0.0,1.0
women,d1,344411,6464896,09-07-2025,pre,06:00PM ET,"University of Missouri, Columbia",Missouri,1.0,(1-1-1),SEC,University of Missouri-Kansas City,Kansas City,0.0,(3-2-0),Summit League,Missouri,Kansas City,0.0,7.0,0.0,1.0
women,d1,347360,6465945,09-07-2025,pre,06:00PM ET,University of Cincinnati,Cincinnati,1.0,(1-2-1),Big 12,Northern Kentucky University,Northern Ky.,1.0,(2-0-2),Horizon,Cincinnati,Northern Ky.,0.0,7.0,0.0,4.0
women,d1,347366,6465954,09-07-2025,pre,06:00PM ET,Winthrop University,Winthrop,0.0,(2-1-0),Big South,Western Carolina University,Western Caro.,2.0,(2-2-1),SoCon,Winthrop,Western Caro.,0.0,1.0,0.0,10.0
women,d1,348591,6466272,09-07-2025,pre,06:00PM ET,Coastal Carolina University,Coastal Carolina,2.0,(1-2-0),Sun Belt,East Carolina University,East Carolina,1.0,(1-2-1),American,Coastal Carolina,East Carolina,0.0,5.0,0.0,2.0
women,d1,350931,6466838,09-07-2025,pre,06:00PM ET,Virginia Commonwealth University,VCU,1.0,(0-2-2),Atlantic 10,Old Dominion University,Old Dominion,2.0,(2-0-1),Sun Belt,VCU,Old Dominion,0.0,5.0,0.0,9.0
women,d1,351168,6466897,09-07-2025,pre,06:00PM ET,University of Florida,Florida,1.0,(2-2-0),SEC,Georgia State University,Georgia St.,2.0,(2-1-0),Sun Belt,Florida,Georgia St.,0.0,7.0,0.0,4.0
women,d1,352789,6467088,09-07-2025,pre,06:00PM ET,Virginia Polytechnic Institute and State University,Virginia Tech,3.0,(3-1-0),ACC,William & Mary,William & Mary,3.0,(1-3-1),CAA,Virginia Tech,William & Mary,0.0,8.0,0.0,5.0
women,d1,339392,6463010,09-07-2025,pre,07:00PM ET,Northwestern State University,Northwestern St.,1.0,(2-1-1),Southland,University of Louisiana at Lafayette,Louisiana,1.0,(2-1-0),Sun Belt,Northwestern St.,Louisiana,0.0,3.0,0.0,8.0
women,d1,342597,6464168,09-07-2025,pre,07:00PM ET,Middle Tennessee State University,Middle Tenn.,0.0,(3-0-1),CUSA,Vanderbilt University,Vanderbilt,1.0,(3-1-0),SEC,Middle Tenn.,Vanderbilt,0.0,0.0,0.0,5.0
women,d1,349718,6466690,09-07-2025,pre,07:00PM ET,University of Alabama at Birmingham,UAB,0.0,(0-2-1),American,Belmont University,Belmont,0.0,(2-1-0),MVC,UAB,Belmont,0.0,6.0,0.0,3.0
women,d1,350797,6466822,09-07-2025,pre,07:00PM ET,Lamar University,Lamar University,0.0,(0-3-0),Southland,Rice University,Rice,2.0,(3-1-0),American,Lamar University,Rice,0.0,8.0,0.0,6.0
women,d1,353509,6467132,09-07-2025,pre,07:00PM ET,North Carolina State University,NC State,4.0,(0-4-1),ACC,Campbell University,Campbell,0.0,(2-0-1),CAA,NC State,Campbell,0.0,9.0,0.0,5.0
women,d1,354315,6467201,09-07-2025,pre,07:00PM ET,University of Louisville,Louisville,2.0,(4-1-0),ACC,University of Dayton,Dayton,0.0,(1-1-1),Atlantic 10,Louisville,Dayton,0.0,9.0,0.0,3.0
women,d1,354526,6467226,09-07-2025,pre,07:00PM ET,Texas Southern University,Texas Southern,0.0,(0-3-1),SWAC,University of the Incarnate Word,UIW,0.0,(2-1-0),Southland,Texas Southern,UIW,0.0,1.0,0.0,11.0
women,d1,339105,6462943,09-07-2025,pre,08:00PM ET,Texas Christian University,TCU,2.0,(3-0-0),Big 12,"Texas A&M University, College Station",Texas A&M,1.0,(2-0-2),SEC,TCU,Texas A&M,0.0,7.0,0.0,2.0
women,d1,342646,6464199,09-07-2025,pre,08:00PM ET,University of Memphis,Memphis,1.0,(4-0-0),American,University of Tennessee at Martin,UT Martin,0.0,(0-1-3),OVC,Memphis,UT Martin,0.0,7.0,0.0,1.0
women,d1,342740,6464257,09-07-2025,pre,08:00PM ET,Stephen F. Austin State University,SFA,0.0,(0-1-2),Southland,University of Houston,Houston,0.0,(2-0-1),Big 12,SFA,Houston,0.0,4.0,0.0,11.0
women,d1,344821,6465021,09-07-2025,pre,08:00PM ET,Southern Methodist University,SMU,3.0,(3-2-0),ACC,Sam Houston State University,Sam Houston,1.0,(0-1-1),CUSA,SMU,Sam Houston,0.0,9.0,0.0,4.0
women,d1,349162,6466555,09-07-2025,pre,08:00PM ET,University of San Diego,San Diego,6.0,(0-0-2),WCC,"University of California, Riverside",UC Riverside,0.0,(0-2-1),Big West,San Diego,UC Riverside,0.0,10.0,0.0,3.0
women,d1,338898,6462867,09-07-2025,pre,08:30PM ET,Texas State University,Texas St.,1.0,(2-1-1),Sun Belt,Baylor University,Baylor,4.0,(2-0-2),Big 12,Texas St.,Baylor,0.0,5.0,0.0,9.0
