gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_shots,home_sot,away_shots,away_sot
women,d3,341641,6471917,09-03-2025,pre,06:00PM ET,Waynesburg University,Waynesburg,8.0,(0-0-0),PAC,La Roche University,La Roche,0.0,(0-0-0),AMCC,35.0,20.0,0.0,0.0
women,d3,341361,6471862,09-03-2025,pre,06:00PM ET,Sweet Briar College,Sweet Briar,3.0,(0-0-0),ODAC,Regent University,Regent,1.0,(0-0-0),C2C,23.0,16.0,24.0,15.0
women,d3,337942,6471421,09-03-2025,pre,06:00PM ET,Elmira College,Elmira,0.0,(0-0-0),Empire 8,King's College (Pennsylvania),King's (PA),1.0,(0-0-0),MAC Freedom,8.0,3.0,15.0,7.0
women,d3,349067,6474174,09-03-2025,pre,06:30PM ET,Mississippi University for Women,MUW,0.0,(0-0-0),SLIAC,Rhodes College,Rhodes,1.0,(0-0-0),SAA,3.0,1.0,37.0,10.0
women,d3,349777,6474499,09-03-2025,pre,07:00PM ET,Sarah Lawrence College,Sarah Lawrence,5.0,(0-0-0),Skyline,The City College of New York,CCNY,1.0,(0-0-0),CUNYAC,36.0,25.0,4.0,2.0
women,d3,341610,6471912,09-03-2025,pre,07:00PM ET,Guilford College,Guilford,1.0,(0-0-0),ODAC,Methodist University,Methodist,1.0,(0-0-0),USA South,14.0,5.0,7.0,3.0
women,d3,349997,6474653,09-03-2025,pre,07:00PM ET,Regis College (Massachusetts),Regis (MA),0.0,(0-0-0),Great Northeast,Gordon College,Gordon,5.0,(0-0-0),CNE,7.0,4.0,20.0,14.0
women,d3,350218,6474758,09-03-2025,pre,07:00PM ET,Albertus Magnus College,Albertus Magnus,1.0,(0-0-0),Great Northeast,Mount Holyoke College,Mount Holyoke,0.0,(0-0-0),NEWMAC,18.0,10.0,6.0,2.0
women,d3,350281,6474812,09-03-2025,pre,07:00PM ET,Johns Hopkins University,Johns Hopkins,0.0,(0-0-0),Centennial,Messiah University,Messiah,1.0,(0-0-0),MAC Commonwealth,9.0,5.0,11.0,4.0
women,d3,350808,6475127,09-03-2025,pre,07:00PM ET,Shenandoah University,Shenandoah,1.0,(0-0-0),ODAC,Stevenson University,Stevenson,1.0,(0-0-0),MAC Commonwealth,34.0,19.0,4.0,1.0
women,d3,350895,6475236,09-03-2025,pre,07:00PM ET,Ohio Northern University,Ohio Northern,2.0,(0-0-0),OAC,Wittenberg University,Wittenberg,2.0,(0-0-0),NCAC,7.0,4.0,12.0,3.0
women,d3,6415856,6475512,09-03-2025,pre,07:00PM ET,Muskingum University,Muskingum,1.0,(0-0-0),OAC,Hiram College,Hiram,0.0,(0-0-0),PAC,26.0,9.0,4.0,2.0
women,d3,351843,6475647,09-03-2025,pre,07:00PM ET,University of Massachusetts Boston,UMass Boston,4.0,(0-0-0),Little East,U.S. Coast Guard Academy,Coast Guard,1.0,(0-0-0),NEWMAC,10.0,7.0,10.0,5.0
women,d3,352018,6475831,09-03-2025,pre,07:00PM ET,Swarthmore College,Swarthmore,0.0,(0-0-0),Centennial,"Rutgers, The State Univ. of New Jersey, Camden",Rutgers-Camden,0.0,(0-0-0),NJAC,33.0,13.0,5.0,1.0
women,d3,352216,6475969,09-03-2025,pre,07:00PM ET,Widener University,Widener,,(0-0-0),MAC Commonwealth,Notre Dame of Maryland University,Notre Dame (MD),,(0-0-0),United East,,,,
women,d3,352727,6476225,09-03-2025,pre,07:00PM ET,Ohio Wesleyan University,Ohio Wesleyan,2.0,(0-0-0),NCAC,Franciscan University of Steubenville,Franciscan,1.0,(0-0-0),PAC,32.0,13.0,12.0,4.0
women,d3,353348,6476574,09-03-2025,pre,07:00PM ET,Cairn University,Cairn,2.0,(0-0-0),United East,Centenary University (New Jersey),Centenary (NJ),2.0,(0-0-0),Atlantic East,11.0,6.0,25.0,9.0
women,d3,6420379,6476600,09-03-2025,pre,07:00PM ET,Muhlenberg College,Muhlenberg,2.0,(0-0-0),Centennial,DeSales University,DeSales,1.0,(0-0-0),MAC Freedom,12.0,9.0,26.0,10.0
women,d3,6422152,6477002,09-03-2025,pre,07:00PM ET,Massachusetts Maritime Academy,Mass. Maritime,0.0,(0-0-0),MASCAC,Simmons University,Simmons,3.0,(0-0-0),Great Northeast,6.0,5.0,29.0,19.0
women,d3,6424642,6477368,09-03-2025,pre,07:00PM ET,Worcester State University,Worcester St.,2.0,(0-0-0),MASCAC,Wheaton College (Massachusetts),Wheaton (MA),0.0,(0-0-0),NEWMAC,11.0,10.0,11.0,6.0
women,d3,355702,6477384,09-03-2025,pre,07:00PM ET,Augustana College (Illinois),Augustana (IL),0.0,(0-0-0),CCIW,Illinois College,Illinois Col.,0.0,(0-0-0),MWC,8.0,5.0,10.0,3.0
women,d3,6425663,6477572,09-03-2025,pre,07:00PM ET,Bridgewater State University,Bridgewater St.,2.0,(0-0-0),MASCAC,Johnson & Wales University (Providence),JWU (Providence),5.0,(0-0-0),CNE,8.0,5.0,16.0,10.0
women,d3,356326,6477717,09-03-2025,pre,07:00PM ET,William Paterson University of New Jersey,Wm. Paterson,0.0,(0-0-0),NJAC,Wilkes University,Wilkes,1.0,(0-0-0),Landmark,4.0,3.0,8.0,6.0
women,d3,6427797,6477801,09-03-2025,pre,07:00PM ET,Andrews,Andrews,,(0-0-0),IND,Eureka College,Eureka,,(0-0-0),SLIAC,,,,
women,d3,6429915,6495693,09-03-2025,pre,07:00PM ET,Point U.,Point U.,7.0,(0-0-0),IND,LaGrange College,LaGrange,1.0,(0-0-0),CCS,18.0,13.0,7.0,6.0
women,d3,349468,6474297,09-03-2025,pre,07:00PM ET,Alvernia University,Alvernia,0.0,(0-0-0),MAC Commonwealth,Lebanon Valley College,Lebanon Valley,1.0,(0-0-0),MAC Freedom,6.0,4.0,17.0,7.0
women,d3,337354,6471366,09-03-2025,pre,07:00PM ET,Mount Aloysius College,Mount Aloysius,0.0,(0-0-0),AMCC,Pennsylvania College of Technology,Penn College,0.0,(0-0-0),United East,3.0,2.0,17.0,12.0
women,d3,340031,6471690,09-03-2025,pre,07:00PM ET,Huntingdon College,Huntingdon,1.0,(0-0-0),CCS,Millsaps College,Millsaps,3.0,(0-0-0),SAA,12.0,4.0,15.0,12.0
women,d3,6396157,6471990,09-03-2025,pre,07:00PM ET,Salem State University,Salem St.,1.0,(0-0-0),MASCAC,Keene State College,Keene St.,0.0,(0-0-0),Little East,5.0,3.0,23.0,8.0
women,d3,342250,6472035,09-03-2025,pre,07:00PM ET,Baldwin Wallace University,Baldwin Wallace,,(0-0-0),OAC,Allegheny College,Allegheny,,(0-0-0),PAC,,,,
women,d3,342872,6472197,09-03-2025,pre,07:00PM ET,Asbury University,Asbury,6.0,(0-0-0),CCS,Ky. Christian,Ky. Christian,0.0,(0-0-0),IND,24.0,17.0,2.0,1.0
women,d3,6398125,6472210,09-03-2025,pre,07:00PM ET,St. John Fisher University,St. John Fisher,3.0,(0-0-0),Empire 8,"Buffalo State, State University of New York",Buffalo St.,0.0,(0-0-0),SUNYAC,17.0,6.0,7.0,3.0
women,d3,342914,6472216,09-03-2025,pre,07:00PM ET,Husson University,Husson,1.0,(0-0-0),North Atlantic,Bates College,Bates,2.0,(0-0-0),NESCAC,7.0,3.0,15.0,7.0
women,d3,343758,6472460,09-03-2025,pre,07:00PM ET,Adrian College,Adrian,3.0,(0-0-0),Michigan Intercol. Ath. Assn.,Manchester University,Manchester,0.0,(0-0-0),HCAC,29.0,17.0,0.0,0.0
women,d3,343953,6472514,09-03-2025,pre,07:00PM ET,Norwich University,Norwich,2.0,(0-0-0),Great Northeast,Vermont State University Castleton,VTSU Castleton,1.0,(0-0-0),Little East,13.0,8.0,4.0,4.0
women,d3,6400283,6472523,09-03-2025,pre,07:00PM ET,Elms College,Elms,2.0,(0-0-0),Great Northeast,Fitchburg State University,Fitchburg St.,1.0,(0-0-0),MASCAC,15.0,8.0,16.0,8.0
women,d3,344530,6472609,09-03-2025,pre,07:00PM ET,Delaware Valley University,Delaware Valley,1.0,(0-0-0),MAC Freedom,Neumann University,Neumann,1.0,(0-0-0),Atlantic East,5.0,4.0,9.0,5.0
women,d3,6401600,6472646,09-03-2025,pre,07:00PM ET,York College (Pennsylvania),York (PA),1.0,(0-0-0),MAC Commonwealth,Gettysburg College,Gettysburg,0.0,(0-0-0),Centennial,7.0,2.0,11.0,7.0
women,d3,344699,6472711,09-03-2025,pre,07:00PM ET,Emory University,Emory,2.0,(0-0-0),UAA,Berry College,Berry,1.0,(0-0-0),SAA,28.0,16.0,2.0,2.0
women,d3,347067,6473261,09-03-2025,pre,07:00PM ET,Wartburg College,Wartburg,0.0,(0-0-0),American Rivers,St. Olaf College,St. Olaf,3.0,(0-0-0),MIAC,7.0,4.0,32.0,14.0
women,d3,6406685,6473519,09-03-2025,pre,07:00PM ET,Penn State Harrisburg,Penn St. Harrisburg,4.0,(0-0-0),United East,Susquehanna University,Susquehanna,1.0,(0-0-0),Landmark,15.0,10.0,3.0,2.0
women,d3,347819,6473664,09-03-2025,pre,07:00PM ET,John Carroll University,John Carroll,0.0,(0-0-0),NCAC,Case Western Reserve University,CWRU,6.0,(0-0-0),UAA,5.0,3.0,31.0,15.0
women,d3,348757,6474011,09-03-2025,pre,07:00PM ET,University of Mount Union,Mount Union,2.0,(0-0-0),OAC,Chatham University,Chatham,0.0,(0-0-0),PAC,12.0,9.0,8.0,3.0
women,d3,348811,6474084,09-03-2025,pre,07:00PM ET,Wilmington College (Ohio),Wilmington (OH),2.0,(0-0-0),OAC,Spalding University,Spalding,0.0,(0-0-0),SLIAC,15.0,8.0,10.0,5.0
women,d3,349605,6474368,09-03-2025,pre,07:00PM ET,Eastern Connecticut State University,Eastern Conn. St.,4.0,(0-0-0),Little East,University of Saint Joseph (Connecticut),Saint Joseph (CT),0.0,(0-0-0),Great Northeast,22.0,12.0,2.0,0.0
women,d3,344324,6472578,09-03-2025,pre,07:00PM ET,University of Rochester,Rochester (NY),0.0,(0-0-0),UAA,St. Lawrence University,St. Lawrence,0.0,(0-0-0),Liberty League,15.0,4.0,7.0,2.0
women,d3,338619,6471531,09-03-2025,pre,07:30PM ET,Kean University,Kean,2.0,(0-0-0),NJAC,"Fairleigh Dickinson University, Florham",FDU-Florham,1.0,(0-0-0),MAC Freedom,11.0,4.0,12.0,4.0
women,d3,6424854,6477460,09-03-2025,pre,07:30PM ET,Juniata College,Juniata,0.0,(0-0-0),Landmark,Dickinson College,Dickinson,4.0,(0-0-0),Centennial,1.0,0.0,25.0,12.0
women,d3,347395,6473430,09-03-2025,pre,07:30PM ET,Misericordia University,Misericordia,4.0,(0-0-0),MAC Freedom,Moravian University,Moravian,0.0,(0-0-0),Landmark,28.0,15.0,1.0,0.0
women,d3,337766,6471401,09-03-2025,pre,08:00PM ET,Luther College,Luther,1.0,(0-0-0),American Rivers,University of Wisconsin-Whitewater,Wis.-Whitewater,1.0,(0-0-0),WIAC,8.0,3.0,8.0,5.0
women,d3,340780,6471817,09-03-2025,pre,08:00PM ET,University of Wisconsin-Stout,Wis.-Stout,1.0,(0-0-0),WIAC,St. Catherine University,St. Catherine,5.0,(0-0-0),MIAC,10.0,5.0,14.0,10.0
women,d3,342022,6471986,09-03-2025,pre,08:00PM ET,St. Norbert College,St. Norbert,0.0,(0-0-0),NACC,University of Wisconsin-Stevens Point,Wis.-Stevens Point,2.0,(0-0-0),WIAC,4.0,3.0,19.0,10.0
women,d3,354920,6477074,09-03-2025,pre,08:00PM ET,Illinois Institute of Technology,Illinois Tech,1.0,(0-0-0),NACC,North Central College,North Central (IL),0.0,(0-0-0),CCIW,8.0,5.0,13.0,5.0
women,d3,355589,6477342,09-03-2025,pre,08:00PM ET,Ripon College,Ripon,1.0,(0-0-0),MWC,Lakeland University,Lakeland,1.0,(0-0-0),NACC,19.0,14.0,3.0,2.0
women,d3,356156,6477643,09-03-2025,pre,08:00PM ET,Benedictine University (Illinois),Benedictine (IL),0.0,(0-0-0),NACC,Elmhurst University,Elmhurst,1.0,(0-0-0),CCIW,1.0,1.0,26.0,19.0
women,d3,351289,6475426,09-03-2025,pre,08:15PM ET,Crown College (Minnesota),Crown (MN),0.0,(0-0-0),UMAC,Macalester College,Macalester,8.0,(0-0-0),MIAC,0.0,0.0,30.0,18.0
