gender,division,game_id,boxscore_id,date,status,start_time,home_team_full,home_team_short,home_team_score,home_record,home_conference,away_team_full,away_team_short,away_team_score,away_record,away_conference,home_shots,home_sot,away_shots,away_sot
women,d1,6389755,6462843,08-17-2025,final,08:00PM ET,University of Oklahoma,Oklahoma,4,(2-0-0),SEC,Oklahoma State University,Oklahoma St.,1,(1-1-0),Big 12,19.0,9.0,6.0,5.0
women,d1,6390596,6463001,08-17-2025,final,08:00PM ET,Southern Methodist University,SMU,2,(1-1-0),ACC,Northwestern State University,Northwestern St.,0,(1-1-0),Southland,27.0,8.0,6.0,0.0
women,d1,339859,6463142,08-17-2025,final,08:00PM ET,University of Tennessee at Martin,UT Martin,1,(0-0-1),OVC,Arkansas State University,Arkansas St.,1,(1-0-1),Sun Belt,13.0,9.0,11.0,6.0
women,d1,342534,6464108,08-17-2025,final,08:00PM ET,University of Memphis,Memphis,3,(2-0-0),American,University of Mississippi,Ole Miss,2,(0-1-0),SEC,14.0,8.0,6.0,4.0
women,d1,6397975,6464317,08-17-2025,final,08:00PM ET,"University of Minnesota, Twin Cities",Minnesota,3,(1-1-0),Big Ten,University of St. Thomas (Minnesota),St. Thomas (MN),0,(1-1-0),Summit League,32.0,17.0,7.0,5.0
women,d1,6401098,6464867,08-17-2025,final,08:00PM ET,University of Southern California,Southern California,4,(1-0-0),Big Ten,California Baptist University,California Baptist,0,(1-1-0),WAC,17.0,7.0,3.0,3.0
women,d1,6402218,6465039,08-17-2025,final,08:00PM ET,University of Texas at El Paso,UTEP,4,(1-1-0),CUSA,Texas Southern University,Texas Southern,0,(0-2-0),SWAC,23.0,9.0,9.0,3.0
women,d1,6402887,6465189,08-17-2025,final,08:00PM ET,University of Missouri-Kansas City,Kansas City,1,(0-2-0),Summit League,Creighton University,Creighton,2,(1-1-0),Big East,4.0,3.0,8.0,5.0
women,d1,6403772,6465530,08-17-2025,final,08:00PM ET,Utah Tech University,Utah Tech,2,(1-1-0),WAC,"University of California, Riverside",UC Riverside,0,(0-2-0),Big West,17.0,4.0,4.0,2.0
women,d1,6410467,6466608,08-17-2025,final,08:00PM ET,University of North Texas,North Texas,2,(1-1-0),American,Sam Houston State University,Sam Houston,0,(0-1-1),CUSA,12.0,3.0,11.0,2.0
women,d1,6419084,6467105,08-17-2025,final,08:00PM ET,University of Houston,Houston,4,(1-0-1),Big 12,St. Mary's University (Texas),St. Mary's (TX),0,(0-0-0),Lone Star,27.0,9.0,2.0,0.0
women,d1,354443,6467214,08-17-2025,final,08:00PM ET,Northern Illinois University,NIU,1,(1-1-0),MAC,DePaul University,DePaul,0,(1-1-0),Big East,7.0,4.0,11.0,2.0
women,d1,357968,6495691,08-17-2025,final,08:00PM ET,Louisiana Tech University,Louisiana Tech,1,(0-1-1),CUSA,McNeese State University,McNeese,1,(0-1-1),Southland,18.0,9.0,8.0,6.0
women,d1,6390210,6462937,08-17-2025,final,08:30PM ET,University of Texas at San Antonio,UTSA,0,(0-1-1),American,Texas Christian University,TCU,1,(2-0-0),Big 12,5.0,4.0,13.0,5.0
women,d1,6398236,6464382,08-17-2025,final,08:30PM ET,University of the Incarnate Word,UIW,0,(1-1-0),Southland,Texas State University,Texas St.,5,(2-0-0),Sun Belt,5.0,3.0,15.0,10.0
women,d1,6414894,6466850,08-17-2025,final,08:30PM ET,"Texas A&M University, College Station",Texas A&M,1,(1-0-1),SEC,Lamar University,Lamar University,0,(0-2-0),Southland,22.0,9.0,9.0,1.0
women,d1,6394448,6463415,08-17-2025,final,09:00PM ET,Idaho State University,Idaho St.,1,(0-0-1),Big Sky,Boise State University,Boise St.,1,(0-0-1),Mountain West,18.0,5.0,11.0,4.0
women,d1,6402350,6465065,08-17-2025,final,09:30PM ET,University of Oregon,Oregon,0,(1-0-1),Big Ten,University of Portland,Portland,0,(0-0-1),WCC,8.0,3.0,9.0,2.0
women,d1,341694,6463728,08-17-2025,final,10:00PM ET,Long Beach State University,Long Beach St.,1,(1-1-0),Big West,University of Texas at Austin,Texas,2,(1-1-0),SEC,20.0,12.0,11.0,8.0
women,d1,6402988,6465249,08-17-2025,final,10:00PM ET,University of the Pacific,Pacific,1,(0-2-0),WCC,"University of California, Davis",UC Davis,2,(1-0-1),Big West,8.0,2.0,13.0,6.0
women,d1,6412969,6466774,08-17-2025,final,10:00PM ET,San Diego State University,San Diego St.,1,(1-1-0),Mountain West,"California State University, Bakersfield",CSU Bakersfield,0,(0-2-0),Big West,17.0,5.0,6.0,2.0
women,d2,6399346,6464500,08-14-2025,final,07:00PM ET,Jacksonville University,Jacksonville,9,(1-0-0),ASUN,Edward Waters University,Edward Waters,0,(0-0-0),SIAC,53.0,35.0,1.0,0.0
women,d2,354700,6467236,08-17-2025,final,01:00PM ET,Wright State University,Wright St.,4,(1-1-0),Horizon,Fairmont State University,Fairmont St.,0,(0-0-0),MEC,18.0,11.0,6.0,2.0
women,d2,6419084,6467105,08-17-2025,final,08:00PM ET,University of Houston,Houston,4,(1-0-1),Big 12,St. Mary's University (Texas),St. Mary's (TX),0,(0-0-0),Lone Star,27.0,9.0,2.0,0.0
