Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Bayleigh Colianno,UHSP,women,d3,1,46,0,0,3,2,0,0,0,0,0,m,Midfielder,0
Bayleigh Pitts,Huntingdon,women,d3,1,11,0,0,0,0,0,0,0,0,0,d,Defender,0
Bayojoy Afolabi,Faith Bapt. Bible,women,d3,1,5,0,0,0,0,0,0,0,0,0,null,Unknown,0
Beatrice Douglas-Arnold,Ohio Wesleyan,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Beatrice Lake,Norwich,women,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Beatriz Da Silva,Bryn Mawr,women,d3,1,59,1,0,6,3,0,0,0,0,0,f,Forward,2
Becca Button,Amherst,women,d3,1,40,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Becca Cordell,Wilson,women,d3,1,21,0,0,0,0,0,0,0,0,0,F,Forward,0
Becca Devericks,Hiram,women,d3,1,75,0,0,0,0,0,0,0,0,0,null,Unknown,0
Becca Maddox,Goucher,women,d3,1,90,0,0,1,1,0,0,0,0,0,f,Forward,0
Becca Wood,Gettysburg,women,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Becky Hannwacker,VTSU Castleton,women,d3,1,74,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Becky Mulcahy,Macalester,women,d3,1,53,0,0,0,0,0,0,0,0,0,D,Defender,0
Bekah Hammond,Gordon,women,d3,1,16,0,0,0,0,0,0,0,0,0,D,Defender,0
Bella Bednarz,Stockton,women,d3,1,90,0,0,1,0,0,0,0,0,0,D,Defender,0
Bella Bozen,Cedar Crest,women,d3,1,90,0,0,0,0,0,0,10,3,0,gk,Goalkeeper,0
Bella Brittian,Coast Guard,women,d3,1,64,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Bella Carcelli,John Carroll,women,d3,1,24,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Bella Carlini,Geneva,women,d3,1,4,0,0,0,0,0,0,0,0,0,D,Defender,0
Bella Carroto,Pitt.-Greensburg,women,d3,1,36,0,0,1,0,0,0,0,0,0,null,Unknown,0
Bella Carter,Westminster (MO),women,d3,1,90,1,0,1,1,0,0,0,0,0,D,Defender,2
Bella Chavez,Marian (WI),women,d3,1,8,0,0,0,0,0,0,0,0,0,D,Defender,0
Bella Clark,Rowan,women,d3,1,7,0,0,1,0,0,0,0,0,0,null,Unknown,0
Bella Crompton,Wooster,women,d3,1,62,1,0,3,2,0,0,0,0,1,M,Midfielder,2
Bella Fabrizio,Albion,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Bella Field,Arkansas,women,d1,1,65,0,0,4,1,0,0,0,0,1,F,Forward,0
Bella Flores,Manchester,women,d3,1,43,0,0,0,0,0,0,0,0,0,D,Defender,0
Bella Fusco,Carthage,women,d3,1,78,0,1,4,1,0,0,0,0,1,M,Midfielder,1
Bella Gonzalez,Saint Joseph (CT),women,d3,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Bella Leonetti,Capital,women,d3,2,180,0,0,3,3,0,0,0,0,1,D,Defender,0
Bella Logue,Carroll (WI),women,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Bella Luca,UMass Boston,women,d3,1,45,0,0,0,0,0,0,0,0,1,D,Defender,0
Bella Masse,Purdue Fort Wayne,women,d1,1,43,1,0,5,2,0,0,0,0,0,F,Forward,2
Bella Meier,St. Catherine,women,d3,1,62,1,0,4,2,0,0,0,0,1,M,Midfielder,2
Bella Mickey,Wis.-Stout,women,d3,1,60,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Bella Moore,Rowan,women,d3,1,17,0,0,2,2,0,0,0,0,0,F,Forward,0
Bella Morgan,Brandeis,women,d3,1,90,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Bella Opell,Ky. Christian,women,d3,1,90,0,0,0,0,0,0,0,0,1,CENTERBACK,Unknown,0
Bella Rivera,Lake Forest,women,d3,1,18,0,0,0,0,0,0,0,0,0,F,Forward,0
Bella Roy,Norwich,women,d3,1,65,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Bella Schopp,Brown,women,d1,1,90,0,0,0,0,0,0,1,2,0,GK,Goalkeeper,0
Bella Simmons,Hiram,women,d3,1,34,0,0,1,0,0,0,0,0,0,null,Unknown,0
Bella Small,LaGrange,women,d3,1,50,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bella Sweet,St. Joseph's (L.I.),women,d3,1,49,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Bella Thomas,Elmira,women,d3,1,90,0,0,1,0,0,0,0,0,0,null,Unknown,0
Bella Toth,Minn.-Morris,women,d3,2,167,0,0,8,3,0,0,0,0,3,M,Midfielder,0
Bella Troussett,Dallas,women,d3,1,22,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bella Urso,Franciscan,women,d3,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Bella Vena,JWU (Providence),women,d3,1,72,0,0,0,0,0,0,0,0,0,null,Unknown,0
Berklee Reelfs,Wis.-Stout,women,d3,1,62,0,0,0,0,0,0,0,0,0,F,Forward,0
Berkley Dylla,Wis.-Whitewater,women,d3,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Berta Castells,Point U.,women,d3,1,55,0,0,0,0,1,0,0,0,0,null,Unknown,0
Bessy Alvarado,Arlington Baptist,women,d3,1,15,0,0,0,0,0,0,0,0,0,null,Unknown,0
Beth Loveless,Purdue Fort Wayne,women,d1,1,49,1,0,2,2,0,0,0,0,1,M,Midfielder,2
Beth Manwill,Southern Va.,women,d3,1,52,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Beth Schneider,Wis.-Superior,women,d3,1,38,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Bethany O'Brien,Geneva,women,d3,1,31,0,0,0,0,0,0,0,0,0,D,Defender,0
Bethany Serrano,Framingham St.,women,d3,1,23,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Bethany Slivka,Lesley,women,d3,1,45,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Bethany Speichinger,Faith Bapt. Bible,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bethie Morgan,Rider,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Bethsaida Myrthil,Valley Forge,women,d3,1,90,0,0,0,0,0,0,0,0,2,D,Defender,0
Betty Hall,LIU,women,d1,1,90,1,0,2,1,0,0,0,0,3,M,Midfielder,2
Beyonce Gray,Framingham St.,women,d3,1,23,0,0,0,0,0,0,0,0,0,d/m/,Midfielder,0
Bianca Casna,Rivier,women,d3,1,57,1,0,1,1,0,0,0,0,1,F,Forward,2
Bianca D'Onofrio,Quinnipiac,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Bianca Mcintosh,Coast Guard,women,d3,1,80,0,0,0,0,0,0,0,0,0,D,Defender,0
Billie Ormsby,Stockton,women,d3,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Blake Eddy,Mount Union,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Blanche Brethes Vacchiani,Omaha,women,d1,1,35,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Blessing Kieh,Connecticut Col.,women,d3,1,26,1,0,1,1,0,0,0,0,0,F,Forward,2
Blythe Jelley,Covenant,women,d3,1,18,0,0,1,0,0,0,0,0,1,F,Forward,0
Blythe Mcquade,Norwich,women,d3,1,84,0,0,2,0,0,0,0,0,0,D,Defender,0
Bo Price,LIU,women,d1,1,77,0,0,0,0,0,0,0,0,2,D,Defender,0
Brady Deschamps,Mass. Maritime,women,d3,1,90,0,0,0,0,0,0,0,0,0,gk/f,Goalkeeper,0
Brady Jacobson,Bates,women,d3,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Brady Unger,Greenville,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Brandy Moran,LeTourneau,women,d3,1,85,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Breanna Oliviero,Wilson,women,d3,1,49,0,1,1,1,0,0,0,0,0,null,Unknown,1
Breanna White,Elms,women,d3,1,90,0,0,0,0,0,0,7,1,0,gk,Goalkeeper,0
Breanne G Spencer,Juniata,women,d3,1,7,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bree Cordray,Ill. Wesleyan,women,d3,1,90,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Bree Swenson,Dubuque,women,d3,1,39,0,0,3,0,0,0,0,0,0,F,Forward,0
Breleigh Navis,Marian (WI),women,d3,1,49,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brenda Murphy,Bridgewater St.,women,d3,1,34,0,0,1,1,0,0,0,0,0,null,Unknown,0
Brendely Vijzelman,Knox,women,d3,1,29,0,0,0,0,1,0,0,0,0,D,Defender,0
Brenna Field,Misericordia,women,d3,1,81,0,0,2,2,0,0,0,0,0,D,Defender,0
Brenna Patenaude,Nichols,women,d3,1,90,0,0,0,0,0,0,0,0,0,c,Unknown,0
Brenna Pereira,Franciscan,women,d3,1,55,0,0,1,0,0,0,0,0,0,F,Forward,0
Brennan Howell,Brevard,women,d3,1,39,1,1,5,2,0,0,0,0,1,F,Forward,3
Brennen Herbert,John Carroll,women,d3,1,9,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Breonna Dufrense,Thomas (ME),women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bri Aikens,Adrian,women,d3,1,49,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Bri Mahoney,Knox,women,d3,1,5,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Bri Nugent,Rivier,women,d3,1,90,0,0,0,0,0,0,8,2,0,GK,Goalkeeper,0
Bri Reynolds,William Woods,women,d3,1,52,0,0,1,1,0,0,0,0,0,null,Unknown,0
Bria Abbiati,Williams,women,d3,1,49,0,1,3,0,0,0,0,0,0,null,Unknown,1
Bria Baughman,Suffolk,women,d3,1,36,0,0,1,0,0,0,0,0,1,null,Unknown,0
Briana Henaman,St. Catherine,women,d3,1,77,0,0,0,0,0,0,0,0,0,F,Forward,0
Brianna Bradbury,Mount Union,women,d3,1,24,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brianna Curro,Bridgewater (VA),women,d3,1,16,0,1,0,0,0,0,0,0,0,F,Forward,1
Brianna Ganske,Minn.-Morris,women,d3,2,145,1,0,1,1,0,0,0,0,0,D,Defender,2
Brianna Gavini,Washington Col.,women,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Brianna Greene,VTSU Castleton,women,d3,1,64,0,0,0,0,0,0,0,0,0,D,Defender,0
Brianna Guelig,Marian (WI),women,d3,1,53,0,0,3,1,0,0,0,0,0,F,Forward,0
Brianna Hollandsworth,Thiel,women,d3,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Brianna Levesque,Me.-Fort Kent,women,d3,1,61,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brianna Love,Lakeland,women,d3,1,59,0,0,0,0,0,0,0,0,0,D,Defender,0
Brianna Noud,Illinois Col.,women,d3,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brianna Reid,Wentworth,women,d3,1,26,0,1,1,0,0,0,0,0,0,b,Unknown,1
Brianna Ribeiro,UMass Boston,women,d3,1,8,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brianna Roberts,Waynesburg,women,d3,1,19,0,0,0,0,0,0,0,0,0,F,Forward,0
Brianna Salazer,Point U.,women,d3,1,23,0,0,1,1,0,0,0,0,0,null,Unknown,0
Brianna Sousa,Lafayette,women,d1,1,50,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Brianna Valdez,St. Catherine,women,d3,1,77,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Brianna Weber,Hiram,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brianna Wilson,Goucher,women,d3,1,65,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Brianna Winkler,Oswego St.,women,d3,1,39,0,0,2,1,0,0,0,0,0,F,Forward,0
Brianna Wright,Williams,women,d3,1,35,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brianne Reeves,Rutgers-Camden,women,d3,1,72,0,0,1,1,1,0,0,0,0,F,Forward,0
Briar Grady,Brandeis,women,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Bridget Callihan,Wash. & Jeff.,women,d3,1,45,0,0,0,0,0,0,0,0,0,F,Forward,0
Bridget Cannon,Gwynedd Mercy,women,d3,2,78,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Bridget Ferrarese,Elizabethtown,women,d3,1,23,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bridget Merkel,Dickinson,women,d3,1,40,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bridget Whiteside,Washington Col.,women,d3,1,68,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Bridgette Boriolo,Mass. Maritime,women,d3,1,66,0,0,0,0,0,0,0,0,0,d,Defender,0
Bridgette Toland,Southern Me.,women,d3,1,28,0,0,0,0,0,0,0,0,0,null,Unknown,0
Bridgget Gonzalez,Buena Vista,women,d3,1,48,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Briella Kiley,Concordia-M'head,women,d3,1,90,0,0,1,0,0,0,0,0,0,D,Defender,0
Brielle Hamilton,St. Norbert,women,d3,1,7,0,0,0,0,0,0,0,0,0,D,Defender,0
Brielle Ingalsbee,Carroll (WI),women,d3,1,73,0,0,0,0,0,0,0,0,0,F,Forward,0
Brielle Langford,Moravian,women,d3,1,47,0,0,0,0,0,0,0,0,1,null,Unknown,0
Brigid Murphy,Bates,women,d3,1,19,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Briley Rutledge,Thomas (ME),women,d3,1,68,0,0,0,0,1,0,0,0,0,null,Unknown,0
Brinn Harwood,Cedar Crest,women,d3,1,55,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Britlyn Higgins,Marywood,women,d3,1,90,0,0,2,0,0,0,0,0,0,null,Unknown,0
Britney Herrick,Muskingum,women,d3,1,90,0,0,4,2,0,0,0,0,0,null,Unknown,0
Britney Hill,Southern Me.,women,d3,1,25,0,0,0,0,0,0,0,0,0,null,Unknown,0
Britt Hable,Ripon,women,d3,1,90,0,0,0,0,0,0,1,1,0,GK,Goalkeeper,0
Brittany Laird,Messiah,women,d3,1,76,0,1,1,0,0,0,0,0,1,F,Forward,1
Bronte De Zwart,Monmouth (IL),women,d3,1,90,0,0,0,0,0,0,4,6,0,GK,Goalkeeper,0
Bronwyn Kickasola,Covenant,women,d3,1,90,0,0,0,0,0,0,2,3,0,GK,Goalkeeper,0
Brook Zeleny,Albion,women,d3,1,63,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brooke Austin,Anna Maria,women,d3,1,80,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Brooke Bennett,Chatham,women,d3,1,19,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Berkowitz,John Carroll,women,d3,1,40,0,0,0,0,0,0,0,0,1,F,Forward,0
Brooke Birtwistle,Brown,women,d1,1,90,0,0,2,1,0,0,0,0,2,M,Midfielder,0
Brooke Bolles,Eastern Conn. St.,women,d3,1,21,0,0,0,0,0,0,0,0,0,F,Forward,0
Brooke Bush,SUNY Poly,women,d3,1,80,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brooke Butler,Clarkson,women,d3,1,32,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brooke Clark,Dubuque,women,d3,1,40,0,0,2,1,0,0,0,0,0,F,Forward,0
Brooke Commins,Lafayette,women,d1,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Coursen,Bob Jones,women,d3,1,34,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brooke Durenberger,Ohio Northern,women,d3,1,21,0,0,0,0,0,0,0,0,0,F,Forward,0
Brooke Everest,Clarkson,women,d3,1,62,0,0,0,0,0,0,0,0,0,F,Forward,0
Brooke Finlay,Wentworth,women,d3,1,26,0,1,2,2,0,0,0,0,0,f,Forward,1
Brooke Gallop,Saint Joseph (CT),women,d3,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brooke Gruby,Monmouth (IL),women,d3,1,84,0,0,0,0,0,0,0,0,1,D,Defender,0
Brooke Haarala,Providence,women,d1,1,8,0,0,0,0,0,0,0,0,1,F,Forward,0
Brooke Habinowski,St. Lawrence,women,d3,1,23,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brooke Hall,St. Mary's (MD),women,d3,1,57,0,0,1,0,0,0,0,0,0,D,Defender,0
Brooke Heis,Kenyon,women,d3,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Hill,Misericordia,women,d3,1,13,0,0,0,0,0,0,0,0,0,F,Forward,0
Brooke Hunter,Methodist,women,d3,1,90,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Brooke Ingemi,Amherst,women,d3,1,68,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Brooke Klinger,Penn College,women,d3,1,80,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Brooke Landry,Saint Joseph (CT),women,d3,1,63,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brooke Mcaloney,Regis (MA),women,d3,1,70,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Mcnab,Albion,women,d3,1,81,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Mcniven,Luther,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Nelson,North Central (IL),women,d3,1,35,0,0,0,0,1,0,0,0,1,F,Forward,0
Brooke Ossimina,Wm. Paterson,women,d3,1,19,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Pearson,New Hampshire,women,d1,1,50,1,0,2,1,0,0,0,0,1,M,Midfielder,2
Brooke Pierotti,U New England,women,d3,1,79,0,1,2,2,0,0,0,0,0,null,Unknown,1
Brooke Spadin,Salisbury,women,d3,1,79,0,0,1,1,0,0,0,0,1,null,Unknown,0
Brooke Thomas,Mount Aloysius,women,d3,1,79,0,0,1,0,1,0,0,0,1,F,Forward,0
Brooke Wilkinson,St. Catherine,women,d3,1,29,0,0,0,0,0,0,0,0,0,D,Defender,0
Brooke Wiseley,Point U.,women,d3,1,83,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brookelyn Boothroyd,Keene St.,women,d3,1,27,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Brookelyn Porter,Elmira,women,d3,1,17,0,0,0,0,0,0,0,0,0,D,Defender,0
Brookelynn Pagach,UMass Boston,women,d3,1,25,0,0,0,0,0,0,0,0,1,F,Forward,0
Brooklyn Drago,St. John Fisher,women,d3,1,62,0,0,2,1,0,0,0,0,0,f,Forward,0
Brooklyn Gonzalez,Albertus Magnus,women,d3,1,40,0,0,1,1,0,0,0,0,0,d,Defender,0
Brooklyn Herbert,Capital,women,d3,2,87,0,0,5,2,0,0,0,0,0,F,Forward,0
Brooklyn Marinelli,Rhode Island Col.,women,d3,1,86,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brooklyn Menard,LIU,women,d1,1,37,0,0,1,1,0,0,0,0,2,M,Midfielder,0
Brooklyn Olschewske,St. John Fisher,women,d3,1,10,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brooklyn Pfeiffer,Bluffton,women,d3,2,127,0,0,1,1,0,0,0,0,1,"D, d",Defender,0
Brooklyn Vigil,Columbia (SC),women,d3,1,41,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brooklynn Carlson,Wis.-Whitewater,women,d3,2,41,0,0,1,0,0,0,0,0,0,F,Forward,0
Brooklynn Fretwell,Penn St.-Mont Alto,women,d3,1,45,0,0,0,0,0,0,9,0,0,gk,Goalkeeper,0
Bryce Bateman,Wentworth,women,d3,1,40,0,0,3,2,0,0,0,0,0,null,Unknown,0
Brylan Adkins,Alice Lloyd,women,d3,1,90,0,0,0,0,0,0,0,0,2,D,Defender,0
Brylie Jensen,Albright,women,d3,1,29,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Bryn Dickinson,Keene St.,women,d3,2,130,0,0,3,0,0,0,0,0,1,"M, null",Midfielder,0
Bryn Stiles,Marywood,women,d3,1,67,0,0,0,0,0,0,0,0,0,F,Forward,0
Bryn Williams,Rhode Island Col.,women,d3,1,43,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brynn Danley,Framingham St.,women,d3,1,25,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brynn Dempsey,Bridgewater (VA),women,d3,1,90,0,0,0,0,0,0,0,0,2,D,Defender,0
Brynn Kirby,Waynesburg,women,d3,1,31,0,0,1,1,0,0,0,0,0,D,Defender,0
Brynn Leahy,JWU (Providence),women,d3,1,89,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brynn Ludka,Methodist,women,d3,1,90,0,0,4,2,0,0,0,0,2,null,Unknown,0
Brynn Spangenberger,Wilson,women,d3,1,14,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Brynne Crystal,Wis.-Superior,women,d3,1,85,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Brynne Snider,N.C. Wesleyan,women,d3,1,43,0,0,0,0,0,0,0,0,0,D,Defender,0
Brysan Brewer,Bluffton,women,d3,2,151,0,1,6,4,0,0,0,0,0,"F, f",Forward,1
C Simmons,Paul Smiths,women,d3,1,90,0,0,1,1,0,0,0,0,0,null,Unknown,0
Cadence Holmberg,Penn College,women,d3,1,29,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Cadence Lee,Bowdoin,women,d3,1,78,0,1,3,1,0,0,0,0,0,null,Unknown,1
Cadence Mcmahon,Wilson,women,d3,1,32,0,0,0,0,0,0,0,0,0,null,Unknown,0
Caela Vasilkioti,Manhattanville,women,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Caelan Cole,Augustana (IL),women,d3,1,90,0,0,0,0,0,0,0,0,0,F,Forward,0
Caelan Gallagher,Misericordia,women,d3,1,29,1,0,1,1,0,0,0,0,1,F,Forward,2
Caetlyn Embree,WPI,women,d3,1,90,0,0,1,0,0,0,0,0,0,b,Unknown,0
Caia Carlesimo,Drew,women,d3,1,36,0,0,0,0,0,0,0,0,0,F,Forward,0
Caila Scully,WPI,women,d3,1,47,0,0,1,1,0,0,0,0,0,f/m,Midfielder,0
Cailey Petrauskas,Greensboro,women,d3,1,55,0,0,0,0,0,0,0,0,0,F,Forward,0
Cailynn Bash,Asbury,women,d3,1,22,0,0,0,0,0,0,0,0,0,D,Defender,0
Caira Zupo,Dubuque,women,d3,1,52,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caitie Byars,Capital,women,d3,2,81,1,0,1,1,0,0,0,0,1,M,Midfielder,2
Caitlin Driscoll,Providence,women,d1,1,22,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Caitlin Flaherty,VTSU Castleton,women,d3,1,25,0,0,0,0,1,0,0,0,0,D,Defender,0
Caitlin Kelly,SUNY Canton,women,d3,1,73,0,0,0,0,0,0,0,0,0,D,Defender,0
Caitlin Knepp,Anderson (IN),women,d3,1,37,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Caitlin Lau,Minn.-Morris,women,d3,2,174,0,0,0,0,0,0,0,0,1,D,Defender,0
Caitlin Martin,Wooster,women,d3,1,34,0,0,1,0,0,0,0,0,0,F,Forward,0
Caitlin Mulcahy,Lake Forest,women,d3,1,44,0,1,0,0,0,0,0,0,2,M,Midfielder,1
Caitlin Parker,Niagara,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Caitlin Traver,Marian (WI),women,d3,1,32,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Caitlin Willard,Elms,women,d3,1,22,0,0,1,1,0,0,0,0,0,null,Unknown,0
Caitlyn Brenner,Mary Baldwin,women,d3,1,80,0,0,0,0,0,0,0,0,0,D,Defender,0
Caitlyn Grady,Niagara,women,d1,1,90,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Caitlyn Gratton,Niagara,women,d1,1,51,0,0,1,0,0,0,0,0,0,F,Forward,0
Caitlyn Ortiz,Rutgers-Camden,women,d3,1,48,0,0,0,0,0,0,0,0,0,F,Forward,0
Caitlyn Peace,Hampton,women,d1,1,79,0,0,3,0,0,0,0,0,2,F,Forward,0
Caitlyn Terceiro,Rhode Island Col.,women,d3,1,48,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Caitlyn Wnek,DeSales,women,d3,1,85,0,0,1,0,0,0,0,0,0,null,Unknown,0
Calabria Augustino,Clark (MA),women,d3,1,22,1,1,1,1,0,0,0,0,0,null,Unknown,3
Caleia Heier,Saint Mary's (MN),women,d3,1,52,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caleigh Christensen,Merrimack,women,d1,1,78,0,0,1,1,0,0,0,0,0,D,Defender,0
Caley Nault,Husson,women,d3,1,90,0,1,0,0,0,0,0,0,0,D,Defender,1
Cali Sloan,Rowan,women,d3,1,77,0,1,1,0,0,0,0,0,1,D,Defender,1
Cali Turigliatto,Dakota Wesleyan,women,d3,1,5,0,0,0,0,0,0,0,0,0,null,Unknown,0
Calie Mosely,Columbia (SC),women,d3,1,6,0,0,0,0,0,0,0,0,0,null,Unknown,0
Calista Sweet,Huntingdon,women,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Callahan Cottone,Babson,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Calleigh Byron,Hartwick,women,d3,1,32,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Calleigh Elder,Lafayette,women,d1,1,41,0,0,0,0,0,0,0,0,1,D,Defender,0
Calli Heinzerling,Wis.-Stout,women,d3,1,34,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Callia Eaton,UMass Boston,women,d3,1,37,1,0,1,1,0,0,0,0,0,M,Midfielder,2
Callie Abair,Kalamazoo,women,d3,1,44,0,0,2,0,1,0,0,0,0,null,Unknown,0
Callie Abel,Clarkson,women,d3,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Callie Drummond,North Park,women,d3,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Callie Giguere,Franciscan,women,d3,1,90,0,0,0,0,0,0,11,2,1,GK,Goalkeeper,0
Callie Lafontaine,SUNY Morrisville,women,d3,1,68,0,0,1,1,0,0,0,0,0,F,Forward,0
Callie Mccarthy,Brandeis,women,d3,1,9,0,0,0,0,0,0,0,0,0,null,Unknown,0
Callie Neils,Endicott,women,d3,1,53,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cam Lopez,MUW,women,d3,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Camaryn Piper,Methodist,women,d3,1,90,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Cambelle Waldspurger,Gustavus Adolphus,women,d3,1,67,1,0,8,4,0,0,0,0,0,F,Forward,2
Camden Armstrong,Carlow,women,d3,1,84,0,0,1,1,0,0,0,0,0,m,Midfielder,0
Cameron Dillow,Penn St.-Mont Alto,women,d3,1,72,1,0,2,2,0,0,0,0,0,m/f,Midfielder,2
Cameron Pampucha,UMass Boston,women,d3,1,31,0,0,0,0,0,0,0,0,0,D,Defender,0
Cameron Southard,Piedmont,women,d3,1,9,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cami Colpitts,WashU,women,d3,1,44,1,0,6,3,0,0,0,0,1,M,Midfielder,2
Cami Weekly,Rhode Island Col.,women,d3,1,11,0,0,0,0,0,0,0,0,0,M,Midfielder,0
