Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Aubrey Brown,SMU,women,d1,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aubrey Brown,St. Mary's (IN),women,d3,2,47,0,1,0,0,0,0,0,0,0,M,Midfielder,1
Aubrey Burkhardt,Centenary (LA),women,d3,2,156,1,0,0,3,0,0,0,0,0,mf,Midfielder,2
Aubrey Case,Missouri S&T,women,d2,2,84,0,0,0,1,0,0,0,0,0,,Unknown,0
Aubrey Dunaway,Azusa Pacific,women,d2,1,57,0,0,0,0,0,0,0,0,0,F,Forward,0
Aubrey Gubser,Belhaven,women,d3,2,49,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Aubrey Gulbin,New Jersey City,women,d3,3,177,0,0,0,0,0,0,0,0,0,D,Defender,0
Aubrey Haesche,Holy Cross,women,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aubrey Kaupas,Truman St.,women,d2,2,158,0,0,0,3,0,0,0,0,0,M,Midfielder,0
Aubrey Kramer,North Greenville,women,d2,2,180,0,1,0,1,0,0,0,0,0,M,Midfielder,1
Aubrey Kulpa,Penn St.,women,d1,2,129,1,0,0,2,0,0,0,0,0,F,Forward,2
Aubrey Logan,Ky. Christian,women,d3,2,163,0,0,0,0,0,0,0,0,0,"F, f",Forward,0
Aubrey Makela,Crown (MN),women,d3,3,161,1,0,0,2,0,0,0,0,0,F,Forward,2
Aubrey Mayberry,Barton,women,d2,1,32,0,0,0,0,0,0,0,0,0,,Unknown,0
Aubrey Mckessy,High Point,women,d1,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aubrey Murphy,Wright St.,women,d1,2,37,0,0,0,0,0,0,0,0,0,D,Defender,0
Aubrey Murray,Southern Utah,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Aubrey Pasquale,Elmhurst,women,d3,1,4,0,0,0,0,0,0,0,0,0,,Unknown,0
Aubrey Patterson,Columbus St.,women,d2,1,7,0,0,0,0,0,0,0,0,0,D,Defender,0
Aubrey Patterson,Neumann,women,d3,2,40,0,0,1,0,0,0,0,0,0,F,Forward,0
Aubrey Pelczar,Mary Hardin-Baylor,women,d3,1,21,0,0,0,0,0,0,0,0,0,,Unknown,0
Aubrey Pyne,Gannon,women,d2,2,63,0,1,0,1,0,0,0,0,0,,Unknown,1
Aubrey Rizzo,Nazareth,women,d3,1,42,0,0,0,0,0,0,0,0,0,F,Forward,0
Aubrey Robertson,NIU,women,d1,1,79,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aubrey Salazar,Grambling,women,d1,2,37,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aubrey Seltman,Emporia St.,women,d2,2,180,0,1,0,0,0,0,0,0,0,D,Defender,1
Aubrey Shaw,Grove City,women,d3,1,42,0,0,0,0,0,0,0,0,0,D,Defender,0
Aubrey Steiner,Ashland,women,d2,1,29,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Aubrey Strohecker,Millersville,women,d2,2,158,2,0,0,4,0,0,0,0,0,F,Forward,4
Aubrey Tansey,Lees-McRae,women,d2,2,109,2,0,0,3,0,0,0,0,0,F,Forward,4
Aubrey Wagner,Oklahoma St.,women,d1,1,29,0,0,0,0,0,0,0,0,0,,Unknown,0
Aubrey Waterman,Framingham St.,women,d3,1,25,0,0,0,0,0,0,0,0,0,null,Unknown,0
Aubrey Wilkerson,Ga. Southwestern,women,d2,2,54,0,0,0,0,0,0,0,0,0,"D, DEFENDER",Defender,0
Aubrey Williamson,Lycoming,women,d3,2,129,0,0,5,5,0,0,0,0,0,M,Midfielder,0
Aubrey Young,Indiana Tech,women,d1,1,47,0,0,1,1,0,0,0,0,2,F,Forward,0
Aubri Roth,Black Hills St.,women,d2,2,98,0,2,0,1,0,0,0,0,0,M,Midfielder,2
Aubri Torok,Alma,women,d3,1,10,0,0,0,0,0,0,0,0,0,MIDFIELDER,Midfielder,0
Aubrianna Martin,UNC Pembroke,women,d2,1,90,0,1,0,0,0,0,0,0,0,D,Defender,1
Aubrie Cruz,Edgewood,women,d3,2,61,1,0,1,1,0,0,0,0,0,F,Forward,2
Aubrie Golus,William Woods,women,d3,1,90,0,0,2,1,0,0,0,0,2,null,Unknown,0
Aubrie Jones,Okla. Baptist,women,d2,2,30,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aubrie Labno,Southern Utah,women,d1,1,65,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aubrye Scott,Chowan,women,d2,1,18,0,0,0,0,0,0,0,0,0,D,Defender,0
Audra Toth,Bucknell,women,d1,1,22,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audra Usiak,Hope,women,d3,2,65,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Alberts,Northwestern,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Baer,USC Upstate,women,d1,2,113,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Audrey Benson,Oberlin,women,d3,2,32,0,0,0,0,0,0,0,0,0,null,Unknown,0
Audrey Bianco,Carnegie Mellon,women,d3,2,117,1,0,0,2,0,0,0,0,0,F,Forward,2
Audrey Bray,Elmhurst,women,d3,2,15,0,0,0,0,0,0,0,0,0,null,Unknown,0
Audrey Brown,Kansas City,women,d1,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Audrey Bryant,Texas,women,d1,1,56,0,0,0,0,0,0,0,0,0,F,Forward,0
Audrey Cadman,Post,women,d2,1,72,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Audrey Campbell,Bucknell,women,d1,1,8,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Campbell,Ind.-South Bend,women,d3,1,90,0,0,0,0,0,0,0,0,0,,Unknown,0
Audrey Chapman,Wash. & Jeff.,women,d3,3,158,0,0,0,2,0,0,0,0,0,F,Forward,0
Audrey Cromett,Tufts,women,d3,1,32,0,0,0,1,0,0,0,0,0,F,Forward,0
Audrey Dailey,Mt. St. Joseph,women,d3,2,15,0,0,0,0,0,0,0,0,0,F,Forward,0
Audrey Dizon,Gonzaga,women,d1,1,26,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Edwards,Greensboro,women,d3,2,47,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Fenninger,St. Thomas Aquinas,women,d2,2,174,0,0,0,1,0,0,0,0,0,b,Unknown,0
Audrey Flynn,Allegheny,women,d3,2,97,0,0,0,0,0,0,0,0,0,mid,Midfielder,0
Audrey Francois,Harvard,women,d1,3,213,0,0,1,1,0,0,0,0,7,F,Forward,0
Audrey Frost,Concordia (TX),women,d3,2,114,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Fuchs,UT Martin,women,d1,2,168,0,0,0,0,0,0,0,0,0,,Unknown,0
Audrey Gadawski,Saint Martin's,women,d2,1,41,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Gibson-Zweifel,Findlay,women,d2,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Audrey Grzeszczak,Emory & Henry,women,d2,1,90,0,0,0,0,0,0,0,0,0,,Unknown,0
Audrey Guyot,Purdue Northwest,women,d2,2,26,0,0,0,0,0,0,0,0,0,,Unknown,0
Audrey Haley,Ky. Wesleyan,women,d2,2,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Hall,East Tex. Baptist,women,d3,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Haman,Cal St. Dom. Hills,women,d2,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Audrey Holdridge,Western Wash.,women,d2,1,41,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Jane Young,Brooklyn,women,d3,2,145,1,1,4,3,0,0,0,0,0,M,Midfielder,3
Audrey Johnson,North Florida,women,d1,2,135,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Audrey Johnson,Walsh,women,d2,1,82,0,0,0,1,0,0,0,0,0,,Unknown,0
Audrey Kalmar,Ashland,women,d2,2,111,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Kerstetter,Penn College,women,d3,1,2,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Kessenich,Edgewood,women,d3,1,16,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Kulpa,Queens (NC),women,d1,1,3,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Lam,Brown,women,d1,3,228,0,0,0,2,0,0,0,0,0,M,Midfielder,0
Audrey Lefebvre,Quinnipiac,women,d1,2,96,0,0,1,1,0,0,0,0,0,D,Defender,0
Audrey Maggio,Bridgewater (VA),women,d3,1,25,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Marfia,Northwestern St.,women,d1,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Audrey Martinho,FDU-Florham,women,d3,2,35,0,0,0,0,0,0,0,0,0,F,Forward,0
Audrey Mckenna,Clarke,women,d1,1,48,0,0,1,0,0,0,0,0,0,,Unknown,0
Audrey Meadows,Frostburg St.,women,d2,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Mey,Alma,women,d3,1,7,0,0,0,0,0,0,0,0,0,MIDFIELDER,Midfielder,0
Audrey Miller,Denver,women,d1,2,160,0,1,0,1,0,0,0,0,0,D,Defender,1
Audrey Miller,Susquehanna,women,d3,2,58,2,1,1,3,0,0,0,0,0,"F, null",Forward,5
Audrey Montero,Rensselaer,women,d3,2,160,0,0,0,0,0,1,0,0,0,GK,Goalkeeper,0
Audrey Morris,Regis (MA),women,d3,2,106,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Audrey Oliver,Bowling Green,women,d1,2,151,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Orrock,James Madison,women,d1,2,76,0,0,0,2,0,0,0,0,0,F,Forward,0
Audrey Palmer,Maine,women,d1,1,17,0,0,0,0,0,0,0,0,0,F,Forward,0
Audrey Parnell,Augustana (SD),women,d2,2,26,0,0,0,0,0,0,0,0,0,F,Forward,0
Audrey Pool,McMurry,women,d3,1,32,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Posthumus,Niagara,women,d1,1,9,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Reyna,Cal St. Monterey Bay,women,d2,1,59,0,0,0,0,0,0,0,0,0,,Unknown,0
Audrey Rhoden,Albany St. (GA),women,d2,1,90,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Audrey Riedner,Monmouth (IL),women,d3,1,12,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Roberts,SIUE,women,d1,2,180,0,0,0,1,1,0,0,0,0,D,Defender,0
Audrey Rupp,Worcester St.,women,d3,1,51,0,0,0,2,0,0,0,0,0,f,Forward,0
Audrey Schlotfeldt,Eastern Wash.,women,d1,2,32,0,0,0,0,1,0,0,0,0,D,Defender,0
Audrey Shackelford,Washington St.,women,d1,1,82,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Sillanpaa,Black Hills St.,women,d2,2,73,1,0,0,2,0,0,0,0,0,F,Forward,2
Audrey Smith,Saint Louis,women,d1,2,114,0,0,0,1,0,0,0,0,0,F,Forward,0
Audrey Solt,Albright,women,d3,1,9,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Stanley,Cedarville,women,d2,1,35,0,0,0,0,0,0,0,0,0,F,Forward,0
Audrey Stewart,UC Riverside,women,d1,2,52,0,0,0,1,0,0,0,0,0,F,Forward,0
Audrey Stokes,Hawaii Pacific,women,d2,1,90,0,0,0,0,0,0,0,0,0,,Unknown,0
Audrey Swanis,Vanguard ,women,d2,2,92,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Tucker,Lipscomb,women,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Audrey Valderas,Southwestern Okla.,women,d2,2,53,0,0,0,0,0,0,0,0,0,D,Defender,0
Audrey Wanless,Wis.-La Crosse,women,d3,3,116,0,0,1,0,0,0,0,0,1,D,Defender,0
Audrey Weir,Oral Roberts,women,d1,2,57,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Audrey Welker,Brevard,women,d3,2,55,1,0,1,1,0,0,0,0,0,M,Midfielder,2
Audrina Welsch,Marian (WI),women,d3,2,28,0,0,1,0,0,0,0,0,0,F,Forward,0
Audur Halldorsdottir,Wingate,women,d2,2,105,0,0,0,0,0,0,0,0,0,F,Forward,0
Audur Scheving,LSU,women,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
August Hunter,Harvard,women,d1,3,270,0,0,0,0,0,0,0,0,0,D,Defender,0
Aundrea Frederick,Messiah,women,d3,1,27,1,0,0,1,0,0,0,0,0,M,Midfielder,2
Aurelia Kirby,Rhodes,women,d3,3,153,2,0,1,4,0,0,0,0,0,null,Unknown,4
Aurora Gaines,Arizona,women,d1,2,157,0,1,0,2,0,0,0,0,0,F,Forward,1
Aurora Gobbi,AUM,women,d2,1,59,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Aurora Proulx,Colby-Sawyer,women,d3,2,69,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aurora Rella-Neill,Bates,women,d3,2,64,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Aurora Schuck,Long Beach St.,women,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Aurora Zary,Clarkson,women,d3,2,77,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Austin Miller,Utah St.,women,d1,1,47,0,0,0,0,0,0,0,0,0,,Unknown,0
Austyn Burkett,Point Park,women,d2,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Autum Monty,Biola,women,d2,1,63,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Autumn Biancamano,Covenant,women,d3,3,227,0,0,0,0,1,0,0,0,2,D,Defender,0
Autumn Bishop,California (PA),women,d2,2,180,0,0,0,0,0,0,0,0,0,gk,Goalkeeper,0
Autumn Cayelli,South Carolina,women,d1,2,64,0,0,0,0,0,0,0,0,0,,Unknown,0
Autumn Dicandilo,Wilson,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Autumn Dwyer,Fitchburg St.,women,d3,2,130,0,0,1,0,0,0,0,0,0,f,Forward,0
Autumn Fairfax,Indiana St.,women,d1,1,44,0,0,0,0,1,0,0,0,0,D,Defender,0
Autumn Horst,Va. Wesleyan,women,d3,2,93,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Autumn Jensen,Master's,women,d3,1,45,0,0,0,0,0,0,0,0,0,,Unknown,0
Autumn Maki,Bethel (MN),women,d3,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Autumn Oaster,Roanoke,women,d3,2,55,0,0,0,0,0,0,0,0,0,D,Defender,0
Autumn Oestringer,Kutztown,women,d2,1,22,1,0,0,2,0,0,0,0,0,M,Midfielder,2
Autumn Rabe,Minn.-Crookston,women,d2,2,37,0,0,0,0,0,0,0,0,0,F,Forward,0
Autumn Schweitzer,Tiffin,women,d2,2,128,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Autumn Simon,Babson,women,d3,2,130,0,1,1,1,0,0,0,0,0,"F, null",Forward,1
Autumn Snow,Concordia Wisconsin,women,d3,2,155,0,0,0,1,0,0,0,0,0,F,Forward,0
Autumn Wakefield,Davenport,women,d2,2,62,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Autumn Wilson,Western Ill.,women,d1,1,9,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Agresti,Delaware,women,d1,2,100,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Allen,Claremont-M-S,women,d3,1,63,0,0,0,0,0,0,0,0,0,d,Defender,0
Ava Amatulli,Caldwell,women,d2,1,7,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Amsden,LSU,women,d1,2,116,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Angiuli,Queens (NY),women,d2,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Arnold,West Virginia,women,d1,1,80,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Atchinson,Alma,women,d3,1,15,0,0,1,0,0,0,0,0,0,DEFENDER,Defender,0
Ava Ayers,Findlay,women,d2,1,46,3,0,0,4,0,0,0,0,0,f,Forward,6
Ava Azurin,Saint Vincent,women,d3,2,145,0,1,0,0,0,0,0,0,0,D,Defender,1
Ava Badallo,West Va. Wesleyan,women,d2,1,81,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Ava Balmaseda,North Park,women,d3,1,69,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Ava Barker,Iona,women,d1,1,34,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Barton,Findlay,women,d2,2,82,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Ava Batiuk,Missouri St.,women,d1,2,17,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Battista,SUNY Delhi,women,d3,1,63,0,0,0,2,1,0,0,0,0,D,Defender,0
Ava Baumann,Samford,women,d1,2,10,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Beckett,Western Mich.,women,d1,1,35,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Bell,Western Ill.,women,d1,2,144,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Bellaver,Anderson (IN),women,d3,2,80,0,0,1,1,0,0,0,0,1,F,Forward,0
Ava Bentzel,Penn College,women,d3,2,42,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Billmeyer,Susquehanna,women,d3,2,100,1,0,0,4,0,0,0,0,0,"F, null",Forward,2
Ava Blizzard,Loyola Maryland,women,d1,1,16,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Blum,Lindenwood,women,d1,1,74,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Boldi,American Int'l,women,d2,2,59,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Borecki,Western New Eng.,women,d3,2,104,0,0,1,0,0,0,0,0,0,D,Defender,0
Ava Bourne,Charleston (WV),women,d2,2,26,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Boyd,Miami (OH),women,d1,1,47,0,0,0,1,1,0,0,0,0,M,Midfielder,0
Ava Bradford,Kennesaw St.,women,d1,2,124,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Ava Bramblett,Ohio St.,women,d1,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Ava Brandenburg,Randolph,women,d3,2,102,1,0,2,3,0,0,0,0,0,F,Forward,2
Ava Britsch,SUNY Delhi,women,d3,1,90,0,0,0,1,0,0,0,0,0,D,Defender,0
Ava Bruehwiler,Alfred St.,women,d3,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Bruns,Ohio Wesleyan,women,d3,2,157,2,0,8,4,0,0,0,0,0,F,Forward,4
Ava Buchmann,Lasell,women,d3,1,44,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Buckwalter,Messiah,women,d3,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Buhlman,Northern Mich.,women,d2,2,162,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Caldwell,Auburn,women,d1,2,58,1,0,0,1,0,0,0,0,0,M,Midfielder,2
Ava Campanaro,McDaniel,women,d3,2,91,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Capobianco,Presbyterian,women,d1,1,6,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Capozzoli,Wash. & Jeff.,women,d3,3,111,1,2,0,1,0,0,0,0,0,F,Forward,4
Ava Carpentier,Air Force,women,d1,2,144,0,0,0,0,1,0,0,0,0,,Unknown,0
Ava Carvalho,Rivier,women,d3,2,76,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Ava Cashman,Texas,women,d1,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Catherall,Denison,women,d3,1,18,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Cefaloni,Dickinson,women,d3,1,24,0,0,0,0,0,0,0,0,0,null,Unknown,0
Ava Champagne,Lasell,women,d3,1,12,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Chevalier,Worcester St.,women,d3,2,117,0,0,1,2,0,0,0,0,0,m,Midfielder,0
Ava Chew,Crown (MN),women,d3,3,270,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Chiappinelli,Hamilton,women,d3,2,180,0,0,0,0,0,0,0,0,0,"d, null",Defender,0
Ava Chuderewicz,UNCW,women,d1,1,81,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Correnti,Trinity (CT),women,d3,2,115,0,0,0,2,0,0,0,0,0,M,Midfielder,0
Ava Costa,Eckerd,women,d2,1,80,1,0,0,1,0,0,0,0,0,F,Forward,2
Ava Courtney,Western Wash.,women,d2,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Ava Coverdale,UC Davis,women,d1,1,51,0,0,0,0,1,0,0,0,0,F,Forward,0
Ava Craddock,Penn St. Brandywine,women,d3,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Ava Cristea,Olivet,women,d3,1,54,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Ava Croft,Simpson,women,d3,2,109,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Curtright,Mont. St. Billings,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Curtright,Mont. St. Billings,women,d2,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Davey,Rensselaer,women,d3,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava De Leest,Boise St.,women,d1,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Ava Degeorge,Rider,women,d1,2,136,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Ava Degrand,Trinity (TX),women,d3,1,18,0,0,0,1,0,0,0,0,0,F,Forward,0
Ava Dermott,UC Santa Barbara,women,d1,2,70,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Detorie,Ithaca,women,d3,2,84,0,1,0,0,0,0,0,0,0,F,Forward,1
Ava Dinverno,Colo. Christian,women,d2,2,140,1,0,0,2,1,0,0,0,0,F,Forward,2
Ava Dos Santos,Western New Eng.,women,d3,2,130,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Droze,Southern U.,women,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Ava Dubois,McNeese,women,d1,2,118,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Duffey,ETSU,women,d1,2,123,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Dugan,St. Norbert,women,d3,2,68,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Dunagan,Ouachita Baptist,women,d2,2,140,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Ava Elders,Lawrence,women,d3,2,87,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Feeley,Bryant,women,d1,2,84,1,0,0,1,0,0,0,0,0,F,Forward,2
Ava Ferencz,Cornell College,women,d3,2,20,0,0,0,0,0,0,0,0,0,null,Unknown,0
Ava Ferrie,Rider,women,d1,2,140,2,0,1,3,1,0,0,0,0,M,Midfielder,4
Ava Finn,Saint Michael's,women,d2,1,10,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Fix,Lafayette,women,d1,2,166,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Flanary,ETSU,women,d1,1,13,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Fleming,Loyola Chicago,women,d1,1,8,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Forbes-Smith,Gordon,women,d3,2,155,2,0,2,2,0,0,0,0,0,F,Forward,4
Ava Fox,Concordia Wisconsin,women,d3,2,180,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Fox,Penn St. Harrisburg,women,d3,3,120,0,1,2,2,0,0,0,0,0,null,Unknown,1
Ava Fuller,Ferris St.,women,d2,1,66,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Gaboury,Rensselaer,women,d3,1,19,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Ava Galani,Memphis,women,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Ava Galligan,LSU,women,d1,2,119,1,0,0,4,0,0,0,0,0,F,Forward,2
Ava Gamble,Penn College,women,d3,2,160,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Garrett,Kansas St.,women,d1,2,64,0,0,0,0,0,0,0,0,2,D,Defender,0
Ava Geishauser,Indiana (PA),women,d2,1,35,0,0,0,2,0,0,0,0,0,,Unknown,0
Ava Ghoreishi,Washington St.,women,d1,1,81,0,0,0,2,0,0,0,0,0,F,Forward,0
Ava Gialanella,Northeastern,women,d1,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Gianni,FDU-Florham,women,d3,2,180,0,0,0,0,0,0,2,2,0,GK,Goalkeeper,0
Ava Giudice,Fordham,women,d1,2,170,0,2,0,1,0,0,0,0,0,M,Midfielder,2
Ava Gizzie,Swarthmore,women,d3,2,115,0,0,9,2,0,0,0,0,0,F,Forward,0
Ava Glenn,Wis.-Eau Claire,women,d3,2,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Goodin,Northwestern,women,d1,1,69,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Goodman,ULM,women,d1,2,93,1,0,0,2,0,0,0,0,0,F,Forward,2
Ava Greco,Ohio St.,women,d1,1,79,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Gregorio,Catholic,women,d3,2,89,0,0,2,1,0,0,0,0,0,F,Forward,0
Ava Griffin,Franklin,women,d3,1,20,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Grosso,UTEP,women,d1,2,81,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Guyer,Salem St.,women,d3,2,180,0,0,0,0,0,0,8,0,0,gk,Goalkeeper,0
Ava Hackworth,Fla. Southern,women,d2,2,93,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Haley,North Texas,women,d1,1,14,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Hall,UNI,women,d1,1,3,0,0,0,0,0,0,0,0,0,MIDFIELDER,Midfielder,0
Ava Hancock,Illinois,women,d1,1,32,0,0,0,0,0,0,0,0,0,,Unknown,0
Ava Harris,UT Tyler,women,d2,2,53,0,0,0,0,0,0,0,0,0,F,Forward,0
Ava Harshbarger,Olivet,women,d3,2,119,0,0,0,0,0,0,0,0,0,"F, f",Forward,0
Ava Hartle,Muhlenberg,women,d3,2,38,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Ava Hartman,Lenoir-Rhyne,women,d2,2,128,1,1,0,2,0,0,0,0,0,M,Midfielder,3
Ava Heard,Nicholls,women,d1,1,1,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Hellner,Elon,women,d1,2,163,1,0,0,1,0,0,0,0,0,M,Midfielder,2
Ava Hendrick,Cincinnati,women,d1,1,7,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ava Henkemeyer,Eastern Ore.,women,d3,1,66,0,0,0,1,0,0,0,0,0,f,Forward,0
Ava Hess,Southern Ind.,women,d1,2,42,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Hetzel,Utah,women,d1,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Ava Hissong,Kutztown,women,d2,1,39,0,0,0,0,0,0,0,0,0,M,Midfielder,0
