Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
D'Angelo Reyes,Goucher,men,d3,1,15,0,0,0,0,0,0,0,0,0,F,Forward,0
D'Jonte Davis,West Tex. A&M,men,d2,1,61,0,0,0,0,1,0,0,0,0,F,Forward,0
D.T. Megliola,Binghamton,men,d1,2,110,0,1,0,0,0,0,0,0,0,F,Forward,1
Daan Post,N.C. Wesleyan,men,d3,2,130,0,0,0,0,1,0,0,0,0,D,Defender,0
Daan Rutkens,Wilmington (OH),men,d3,1,12,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daeton Sozio,Southwest Baptist,men,d2,0,0,0,0,0,0,0,0,0,0,0,DEFENDER,Defender,0
Daichi Saito,Newman,men,d2,2,89,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Daiki Ebihara,Christian Brothers,men,d2,2,67,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daiki Kumakawa,Milwaukee,men,d1,1,81,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Daiki Okada,Newman,men,d2,2,127,0,1,0,1,0,0,0,0,0,F,Forward,1
Dailan Bangu,Augsburg,men,d3,3,54,0,0,1,1,1,0,0,0,0,M,Midfielder,0
Daimon Pollard,Bentley,men,d2,2,45,0,0,0,1,0,0,0,0,0,"M, MIDFIELDER",Midfielder,0
Daito Sho,Lawrence,men,d3,2,120,0,0,0,0,1,0,0,0,1,null,Unknown,0
Dajun Barthley,West Va. Wesleyan,men,d2,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dakari Burton,Penn St. Brandywine,men,d3,1,60,0,0,0,0,0,0,0,0,0,FORWARD,Forward,0
Dakota Foerg,Franklin,men,d3,1,7,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dakota Hart,Montevallo,men,d2,2,173,1,0,0,2,0,0,0,0,0,M,Midfielder,2
Dakota Henry,Fla. Southern,men,d2,2,20,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dakota Hettich,Hanover,men,d3,0,0,0,0,0,0,0,0,0,0,0,,Unknown,0
Dakota Jonke,Duquesne,men,d1,1,74,0,0,0,0,0,0,0,0,0,F,Forward,0
Dale Allison,Mt. St. Mary (NY),men,d3,2,137,0,0,0,0,0,0,0,0,0,null,Unknown,0
Dale Gordon,Salisbury,men,d3,3,207,0,0,0,0,0,0,0,0,0,F,Forward,0
Dallas Baer,MSU Denver,men,d2,2,113,0,0,0,2,0,0,0,0,0,M,Midfielder,0
Dallas Hayes,Warren Wilson,men,d3,0,0,0,0,0,0,0,0,0,0,0,DEFENDER,Defender,0
Dalton Bulowski,Northwestern,men,d1,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Dalton Cates,Fort Hays St.,men,d2,2,32,0,0,0,0,0,0,0,0,0,F,Forward,0
Dalton Charlton,Lehman,men,d3,1,32,0,0,2,0,0,0,0,0,0,null,Unknown,0
Dalton Douglas,Trine,men,d3,1,37,0,0,0,0,0,0,0,0,0,F,Forward,0
Dalton Uehling,UCCS,men,d2,1,66,0,0,0,1,1,0,0,0,0,M,Midfielder,0
Dalton Visconti,Drake,men,d1,2,36,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Damaino Laduca,Hood,men,d3,1,38,0,0,0,0,0,0,0,0,0,null,Unknown,0
Damen Burney,William & Mary,men,d1,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Dameon White,Gannon,men,d2,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Damian Arguello,California Baptist,men,d1,1,16,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Damian Duenas,Corban,men,d3,1,12,0,0,0,0,0,0,0,0,0,D,Defender,0
Damian Flores,Curry,men,d3,1,10,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Damian Gonzalez,CSUSB,men,d2,2,180,1,0,0,2,0,0,0,0,0,D,Defender,2
Damian Mcgregor-Wickham,FIU,men,d1,2,85,0,0,0,0,0,0,0,0,0,D,Defender,0
Damian Moreno,Colby-Sawyer,men,d3,2,150,0,0,0,1,2,0,0,0,0,,Unknown,0
Damian Naumoski,FDU,men,d1,2,51,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Damian Rogers,USC Aiken,men,d2,1,52,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Damian Saccento,Lincoln Memorial,men,d2,1,4,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Damian Sanchez-Alvarado,Piedmont,men,d3,2,39,0,0,0,1,0,0,0,0,0,"F, FORWARD",Forward,0
Damian Segura,Drake,men,d1,1,26,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Damian Taraska,Monmouth,men,d1,2,180,1,0,1,2,1,0,0,0,2,D,Defender,2
Damiano Laduca,Hood,men,d3,1,14,0,0,0,0,0,0,0,0,0,f,Forward,0
Damien Fekete,LaGrange,men,d3,2,139,3,0,8,7,0,0,0,0,0,F,Forward,6
Damien Jackson,Randolph-Macon,men,d3,2,180,0,0,0,0,0,0,0,0,0,null,Unknown,0
Damilola Odunuga,Principia,men,d3,1,19,0,0,0,0,0,0,0,0,0,F,Forward,0
Damir Cirikovic,Saint Joseph (CT),men,d3,1,30,0,0,0,1,0,0,0,0,0,,Unknown,0
Damir Hamzic,Keene St.,men,d3,2,88,0,0,0,0,1,0,0,0,0,D,Defender,0
Damon Smargon,Chapman,men,d3,1,41,0,0,1,0,0,0,0,0,2,M,Midfielder,0
Damon Smith,Cal St. Monterey Bay,men,d2,1,90,0,0,0,0,0,0,0,0,0,,Unknown,0
Dan Coles,Carson-Newman,men,d2,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Dan Dein,Elizabethtown,men,d3,2,150,0,1,0,1,0,0,0,0,1,D,Defender,1
Dan Ivanov,Barton,men,d2,2,130,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Dan Karsten,Rutgers,men,d1,2,122,1,1,3,2,0,0,0,0,1,F,Forward,3
Dan Klink,North Carolina,men,d1,1,11,0,0,0,0,0,0,0,0,0,,Unknown,0
Dan Kniffen,SUNY ESF,men,d3,1,65,0,0,0,0,1,0,0,0,0,,Unknown,0
Dan Marcroft,Lancaster Bible,men,d3,2,36,0,0,1,0,1,0,0,0,0,F,Forward,0
Dan Mckay,Utah Valley,men,d1,1,14,1,0,0,1,0,0,0,0,0,,Unknown,2
Dan Myers,Penn St.-New Kens.,men,d3,1,45,0,0,2,1,0,0,0,0,0,,Unknown,0
Dan Rose,Marshall,men,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Dan Sevaile-Gborie,Virginia St.,men,d2,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Dana Ingersoll,SUNY ESF,men,d3,1,76,0,0,0,0,0,0,0,0,0,,Unknown,0
Dane Bodziak,Chestnut Hill,men,d2,2,180,0,0,0,1,1,0,0,0,0,F,Forward,0
Dane Christensen,Roanoke,men,d3,1,6,0,0,0,0,0,0,0,0,0,F,Forward,0
Dane Hanks,Hamline,men,d3,3,70,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dane Knudsen,Claremont-M-S,men,d3,2,76,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dane Paulson,Cal Lutheran,men,d3,2,73,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Dane Pendleton,San Jose St.,men,d1,2,104,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dane Peterson,Chico St.,men,d2,2,173,2,0,0,4,0,0,0,0,0,M,Midfielder,4
Dane Prost,Drury,men,d2,1,27,0,0,0,0,0,0,0,0,0,F,Forward,0
Dane Tschimperle,Saint Martin's,men,d2,2,119,0,0,0,0,0,0,0,0,0,D,Defender,0
Dani Almeida,Franklin Pierce,men,d2,1,54,0,0,0,0,0,0,0,0,0,F,Forward,0
Dani Cruz,Lincoln Memorial,men,d2,2,132,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Dani Galiana Torres,Loras,men,d3,1,63,0,0,0,0,0,0,0,0,0,F,Forward,0
Dani Gamboa,Tulsa,men,d1,2,180,0,0,0,0,1,0,0,0,1,D,Defender,0
Dani Gonzalez,Southern N.H.,men,d2,2,95,0,0,0,1,1,0,0,0,0,M,Midfielder,0
Dani Santos,Guilford,men,d3,2,121,0,0,2,3,0,0,0,0,1,M,Midfielder,0
Dani Sartorio,Southwestern (TX),men,d3,2,71,1,0,0,1,0,0,0,0,0,M,Midfielder,2
Daniel Alleyne,Manhattan,men,d1,1,11,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Alvarenga,Belmont Abbey,men,d2,1,29,0,0,0,2,0,0,0,0,0,,Unknown,0
Daniel Andresen,Bloomsburg,men,d2,2,14,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Ariza,Muhlenberg,men,d3,2,97,2,1,0,2,1,0,0,0,0,F,Forward,5
Daniel Augustine,Lasell,men,d3,2,162,0,0,0,0,0,0,0,0,0,"D, d",Defender,0
Daniel Baena,Stevenson,men,d3,2,71,0,0,1,0,0,0,0,0,0,D,Defender,0
Daniel Bahos Mora,Five Towns,men,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Battista,Penn St.-Behrend,men,d3,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Daniel Beb,Hampden-Sydney,men,d3,0,0,0,0,0,0,0,0,0,0,0,GOALKEEPER,Goalkeeper,0
Daniel Becerra,Flagler,men,d2,2,179,0,0,0,0,2,0,0,0,0,D,Defender,0
Daniel Becker,Hamilton,men,d3,1,6,0,0,1,0,0,0,0,0,0,F,Forward,0
Daniel Becker,Immaculata,men,d3,1,9,0,0,0,0,0,0,0,0,0,null,Unknown,0
Daniel Bede,Emerson,men,d3,1,77,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Bend,Wilkes,men,d3,2,84,0,0,1,0,0,0,0,0,0,null,Unknown,0
Daniel Benedek Miklosi,Lincoln Memorial,men,d2,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Brown,Elmira,men,d3,2,57,0,1,0,0,0,0,0,0,0,F,Forward,1
Daniel Bunk,Clemson,men,d1,1,48,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Burko,Hofstra,men,d1,1,76,1,0,0,4,0,0,0,0,0,F,Forward,2
Daniel Calderon,Mary Washington,men,d3,2,50,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Candelario,Methodist,men,d3,1,6,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Celso,Cleveland St.,men,d1,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Chambless,Huntingdon,men,d3,1,5,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Christafano,Penn St.-Behrend,men,d3,1,9,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Christensen,West Ala.,men,d2,2,56,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Christofi,Catawba,men,d2,1,18,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel D'Ippolito,Fordham,men,d1,2,161,0,1,5,1,0,0,0,0,0,M,Midfielder,1
Daniel Dalehaug,Presbyterian,men,d1,1,4,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Delo,Wheeling,men,d2,2,180,0,0,0,0,2,0,0,0,0,GK,Goalkeeper,0
Daniel Dias,Bridgewater St.,men,d3,1,23,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Dixon,Union (TN),men,d2,2,178,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Dokie,Great Lake Christian,men,d3,1,64,0,0,1,1,0,0,0,0,0,null,Unknown,0
Daniel Downes,Hilbert,men,d3,1,90,0,0,0,0,0,0,0,0,0,GOALKEEPER,Goalkeeper,0
Daniel Escorcia,SMU,men,d1,1,90,0,1,0,0,1,0,0,0,0,M,Midfielder,1
Daniel Estoll,Lewis & Clark,men,d3,1,34,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Daniel Excell,Lesley,men,d3,1,15,0,0,0,0,0,0,0,0,0,d,Defender,0
Daniel Farias,Western Ore.,men,d2,1,37,0,0,0,1,0,0,0,0,0,,Unknown,0
Daniel Faynstein,Lasell,men,d3,2,110,0,0,0,4,0,0,0,0,0,"F, f",Forward,0
Daniel Firek,Lipscomb,men,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Firs,Loyola Chicago,men,d1,2,168,1,0,0,1,0,0,0,0,0,D,Defender,2
Daniel Flores,Lakeland,men,d3,2,5,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Flores,UTRGV,men,d1,1,36,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Fregoso Bautista,San Jose St.,men,d1,2,86,1,0,0,1,1,0,0,0,0,M,Midfielder,2
Daniel Freire,Eckerd,men,d2,2,160,0,0,0,1,1,0,0,0,0,,Unknown,0
Daniel Freire Silva,Eastern Ill.,men,d1,1,63,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Garcia,Berea,men,d3,3,229,0,0,1,0,0,0,0,0,4,D,Defender,0
Daniel Garcia,CSUN,men,d1,1,16,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Garcia,Illinois Col.,men,d3,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Garciacano Rodriguez,Colo. Christian,men,d2,2,92,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Gardner,Oglethorpe,men,d3,3,92,0,0,1,2,0,0,0,0,0,M,Midfielder,0
Daniel Garica,Penn St.-New Kens.,men,d3,1,75,0,0,2,1,0,0,0,0,0,,Unknown,0
Daniel Garvilla,Lee,men,d2,2,105,0,1,0,4,0,0,0,0,0,F,Forward,1
Daniel Goba,Rhode Island,men,d1,2,81,1,0,2,1,0,0,0,0,0,F,Forward,2
Daniel Grzybacz,Rhode Island Col.,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Gutierrez,Cal Poly Pomona,men,d2,2,176,1,0,0,1,0,0,0,0,0,M,Midfielder,2
Daniel Gutierrez,Concordia Chicago,men,d3,3,114,0,0,0,0,0,0,0,0,1,D,Defender,0
Daniel Happach,Illinois Col.,men,d3,1,90,0,0,0,0,0,0,8,0,0,GK,Goalkeeper,0
Daniel Hartman,Pitt.-Bradford,men,d3,2,190,0,0,1,0,0,0,0,0,3,"M, m",Midfielder,0
Daniel Hennessey,Norwich,men,d3,2,37,2,0,0,2,0,0,0,0,0,M,Midfielder,4
Daniel Hernandez,Bridgewater (VA),men,d3,1,32,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Hernandez,Cal Poly Pomona,men,d2,2,54,0,0,0,2,1,0,0,0,0,F,Forward,0
Daniel Hickiewicz,DePaul,men,d1,2,116,0,0,0,4,1,0,0,0,0,F,Forward,0
Daniel Hirai,Willamette,men,d3,3,90,0,0,0,0,0,0,0,0,1,F,Forward,0
Daniel Hirsch,Washington Adventist,men,d3,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Hobson,Simon Fraser,men,d2,2,64,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Holmes,MUW,men,d3,2,121,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Hughes,Bethany Lutheran,men,d3,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Ibarra,Grand Canyon,men,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Irujo,Mount Aloysius,men,d3,2,156,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Ittycheria,Princeton,men,d1,1,72,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Janosek,Wm. Paterson,men,d3,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Jordan,UMass Dartmouth,men,d3,2,87,1,0,1,2,0,0,0,0,0,F,Forward,2
Daniel Karlen,Anderson (IN),men,d3,2,150,1,0,1,1,0,0,0,0,1,M,Midfielder,2
Daniel Kaye,Middlebury,men,d3,2,34,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Keripe,Rollins,men,d2,1,5,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Kochen,WashU,men,d3,1,58,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Daniel Krueger,Wake Forest,men,d1,1,42,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Lang,Fordham,men,d1,2,127,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Lee,Millsaps,men,d3,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Locklear,Mount Olive,men,d2,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Longo,UNC Greensboro,men,d1,1,69,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Losfablos,Sacred Heart,men,d1,1,90,1,0,0,1,0,0,0,0,0,D,Defender,2
Daniel Lowman,Albright,men,d3,1,49,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Lugo,High Point,men,d1,1,48,0,0,0,1,0,0,0,0,0,F,Forward,0
Daniel Maddock,Saint Vincent,men,d3,1,84,1,0,0,2,0,0,0,0,0,F,Forward,2
Daniel Makowem,Stetson,men,d1,1,51,0,0,1,1,0,0,0,0,1,null,Unknown,0
Daniel Manning,VTSU-Johnson,men,d3,1,90,0,0,0,0,0,0,0,0,1,null,Unknown,0
Daniel Manolache,Lawrence Tech,men,d2,1,90,0,0,0,0,0,0,0,0,0,GOALKEEPER,Goalkeeper,0
Daniel Mansur,John Jay,men,d3,2,165,0,0,0,0,0,0,0,0,0,"D, null",Defender,0
Daniel Mcreynolds,Nichols,men,d3,1,26,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Menyoli,Houston-Victoria,men,d3,1,32,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Mercado,Hood,men,d3,2,161,0,0,0,0,0,0,0,0,1,"D, d",Defender,0
Daniel Mercedes,Elmira,men,d3,2,103,0,0,1,1,0,0,0,0,1,D,Defender,0
Daniel Miranda,Francis Marion,men,d2,1,4,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Moreno Gomez,Christian Brothers,men,d2,1,65,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Mosquera,MCLA,men,d3,1,75,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Daniel Murray,SIUE,men,d1,1,47,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Daniel Naveda,Me.-Fort Kent,men,d3,1,29,0,0,1,1,0,0,0,0,0,null,Unknown,0
Daniel Nigro,Kean,men,d3,2,175,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Noguera,Husson,men,d3,1,51,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel O'Rourke,Immaculata,men,d3,2,180,0,0,0,0,0,0,0,0,0,"D, null",Defender,0
Daniel Olatundun,Georgian Court,men,d2,1,3,0,0,0,0,0,0,0,0,0,"F, FORWARD",Forward,0
Daniel Oliveira,East Stroudsburg,men,d2,2,40,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Ordonez,UIW,men,d1,1,38,0,0,2,1,0,0,0,0,0,,Unknown,0
Daniel Osho,Berry,men,d3,2,50,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Osorno,Young Harris,men,d2,1,30,0,0,0,0,0,0,0,0,0,F,Forward,0
Daniel Otlowski,Va. Wesleyan,men,d3,4,316,0,2,0,0,1,0,0,0,2,"D, def",Defender,2
Daniel Paniagua-Pere,Penn St.-Schuylkill,men,d3,1,44,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Paulsson,Colorado Mesa,men,d2,2,85,0,0,0,1,1,0,0,0,0,M,Midfielder,0
Daniel Perez,Cal St. Monterey Bay,men,d2,1,82,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Perez,Park (AZ),men,d3,0,0,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Pirillo,UW-River Falls,men,d3,3,155,0,0,1,3,0,0,0,0,0,F,Forward,0
Daniel Ramos,Dallas,men,d3,2,101,0,0,0,0,0,0,0,0,1,D,Defender,0
Daniel Reiter,Coastal Carolina,men,d1,1,11,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Rempel-White,Saint Martin's,men,d2,2,50,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Restrepo,Lander,men,d2,2,77,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Rivers,Concord,men,d2,1,15,0,1,0,0,0,0,0,0,0,M,Midfielder,1
Daniel Rodriguez,Brewton-Parker,men,d2,0,0,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Rodriguez,Curry,men,d3,1,23,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Romanenko,Macalester,men,d3,2,101,0,0,0,0,1,0,0,0,0,D,Defender,0
Daniel Romero-Ramos,Ga. Southwestern,men,d2,1,72,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Samways,Cornell,men,d1,1,30,0,0,0,1,1,0,0,0,0,M,Midfielder,0
Daniel Santema,Delta St.,men,d2,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Santos,CSUSB,men,d2,2,60,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Santos,Pace,men,d2,2,164,2,0,0,3,0,0,0,0,0,M,Midfielder,4
Daniel Santos Rosa,Campbell,men,d1,2,117,0,0,1,0,0,0,0,0,0,"D, DEFENDER",Defender,0
Daniel Scali,Hobart,men,d3,1,68,0,0,0,2,0,0,0,0,0,M,Midfielder,0
Daniel Schaefer,Roosevelt ,men,d2,2,41,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Schembri,Cal St. San Marcos,men,d2,2,40,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Schoeller,Wis. Lutheran,men,d3,1,21,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Shabani,Fla. Southern,men,d2,2,180,0,0,0,1,1,0,0,0,0,,Unknown,0
Daniel Shannon,Binghamton,men,d1,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Daniel Shiel,Trevecca Nazarene,men,d2,1,59,0,1,0,1,1,0,0,0,0,F,Forward,1
Daniel Short,Our Lady of the Lake,men,d1,1,90,0,0,0,0,1,0,0,0,0,,Unknown,0
Daniel Sierra,Averett,men,d3,1,76,0,0,2,1,1,0,0,0,5,D,Defender,0
Daniel Smazil,Ill. Wesleyan,men,d3,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Soke,Andrews,men,d3,1,79,1,0,1,1,0,0,0,0,3,null,Unknown,2
Daniel Soler,Immaculata,men,d3,1,90,0,0,0,0,1,0,0,0,0,null,Unknown,0
Daniel Souza,Missouri St.,men,d1,2,110,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Daniel Spataro,Hobart,men,d3,1,56,0,0,0,1,0,0,0,0,0,F,Forward,0
Daniel Stampatori,Lipscomb,men,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Steinacher,Rochester (NY),men,d3,0,0,0,0,0,0,0,0,0,0,0,null,Unknown,0
Daniel Szalai,North Central (IL),men,d3,1,90,0,0,0,0,1,0,0,0,0,GK,Goalkeeper,0
Daniel Towell,Salem (WV),men,d2,1,2,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Tufano,Washington Col.,men,d3,1,18,1,0,0,1,0,0,0,0,0,D,Defender,2
Daniel Urquidi,Trinity (TX),men,d3,2,122,0,0,0,1,1,0,0,0,0,D,Defender,0
Daniel Valdes,St. Olaf,men,d3,1,32,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniel Valverde,Five Towns,men,d3,1,41,0,0,1,0,1,0,0,0,1,D,Defender,0
Daniel Varela Norniella,Beloit,men,d3,1,9,0,0,0,0,0,0,0,0,0,null,Unknown,0
Daniel Villagomez,Hardin-Simmons,men,d3,2,129,0,0,0,2,0,0,0,0,0,M,Midfielder,0
Daniel Wallis,Covenant,men,d3,3,209,0,0,3,1,0,0,0,0,0,"D, DEFENDER",Defender,0
Daniel Wilkins,Jacksonville,men,d1,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Williams,Mission U.,men,d2,1,88,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniel Woodward,Connecticut Col.,men,d3,1,20,0,0,0,0,0,0,0,0,0,D,Defender,0
Daniel Yanez,Tufts,men,d3,2,91,0,0,0,1,1,0,0,0,1,M,Midfielder,0
Daniel Yi,Marymount (VA),men,d3,2,94,0,3,0,0,0,0,0,0,0,"D, null",Defender,3
Daniel Zepeda,UIC,men,d1,3,256,1,0,1,4,2,0,0,0,2,"D, M",Midfielder,2
Daniele Aracri,Missouri St.,men,d1,2,40,0,1,0,0,0,0,0,0,1,D,Defender,1
Daniele Bizzarri,Rockhurst,men,d2,1,19,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniele Bottazzo,Adelphi,men,d2,0,0,0,0,0,0,0,0,0,0,0,DEFENDER,Defender,0
Daniele Mastroianni,Stetson,men,d1,1,20,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Daniele Schivo,Houghton,men,d3,2,91,0,0,0,0,0,0,0,0,1,D,Defender,0
Daniele Verdirosi,Missouri St.,men,d1,2,115,0,0,0,2,0,0,0,0,2,F,Forward,0
Daniels Vazquez,Augustana (IL),men,d3,1,16,0,0,0,0,0,0,0,0,0,,Unknown,0
Daniil Kaban,Howard,men,d1,2,125,0,0,1,1,0,0,0,0,3,F,Forward,0
Danilo Figueiredo,Our Lady of the Lake,men,d1,0,0,0,0,0,0,0,0,0,0,0,,Unknown,0
Danilo Salazar,Juniata,men,d3,2,92,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Daniyal Rana,Wis.-Parkside,men,d2,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Danny Acevedo,UW-River Falls,men,d3,3,42,0,0,0,0,0,0,0,0,0,D,Defender,0
Danny Aranda,MSOE,men,d3,2,147,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Danny Argueta,Me.-Presque Isle,men,d3,1,23,0,0,0,0,0,0,0,0,0,,Unknown,0
Danny Bahena,Belhaven,men,d3,2,180,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Danny Burke,Bates,men,d3,1,46,0,0,2,0,0,0,0,0,0,null,Unknown,0
Danny Capellan,Marymount (VA),men,d3,1,30,0,0,0,0,0,0,0,0,0,null,Unknown,0
Danny Chhetri,Mount St. Mary's,men,d1,2,86,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Danny Demarias,UT Tyler,men,d2,1,64,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Danny Escobedo,Wabash,men,d3,3,153,0,0,0,0,0,0,0,0,0,F,Forward,0
Danny Guerra,Brewton-Parker,men,d2,1,32,0,0,1,0,0,0,0,0,0,,Unknown,0
Danny Gutzwiller,Wis.-Platteville,men,d3,3,186,4,2,5,7,0,0,0,0,0,"M, mid",Midfielder,10
Danny Kankam,Kenyon,men,d3,2,49,0,0,0,0,0,0,0,0,0,F,Forward,0
Danny Mcgonagle,West Chester,men,d2,1,68,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Danny Monroy,Westminster (MO),men,d3,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Danny Moya,Emory,men,d3,2,131,0,0,0,1,0,0,0,0,0,M,Midfielder,0
Danny Nusinovic,Webster,men,d3,2,163,0,0,0,0,1,0,0,0,0,F,Forward,0
