Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Caoume Valle,Mount St. Mary's,women,d1,2,93,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Caprice Chiuchiolo,Grand Canyon,women,d1,1,23,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Capriel Winder,Utah St.,women,d1,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cara Borthwick,California,women,d1,1,8,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cara Bubonovich,Holy Cross,women,d1,2,120,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Cara Martin,Georgetown,women,d1,1,90,0,1,0,0,0,0,4,2,0,GK,Goalkeeper,1
Caragan Childs,Lamar University,women,d1,2,177,0,0,0,0,0,0,0,0,1,D,Defender,0
Cariana Pou,Grambling,women,d1,1,77,0,0,1,0,0,0,0,0,0,D,Defender,0
Carina Lageyre,Duke,women,d1,1,90,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Carina Liberatore,Holy Cross,women,d1,2,23,0,0,0,0,0,0,0,0,0,F,Forward,0
Carla Small,Clemson,women,d1,2,87,0,0,1,0,0,0,0,0,0,null,Unknown,0
Carley Borgelt,Ga. Southern,women,d1,2,178,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Carli Conner,Utah St.,women,d1,1,32,0,0,0,0,0,0,0,0,0,D,Defender,0
Carli Crews,Memphis,women,d1,2,166,0,0,1,1,0,0,0,0,0,D,Defender,0
Carlie Thurmond,Morehead St.,women,d1,2,79,0,0,0,0,0,0,0,0,1,F,Forward,0
Carlin Costell,Loyola Maryland,women,d1,2,63,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Carly Brimhall,North Dakota,women,d1,2,140,0,0,1,1,1,0,0,0,3,D,Defender,0
Carly Carraher,Oregon St.,women,d1,2,164,0,2,2,0,0,0,0,0,0,F,Forward,2
Carly Christopher,Marquette,women,d1,2,137,0,1,0,0,0,0,0,0,0,D,Defender,1
Carly Cormack,Oregon,women,d1,2,167,0,1,0,0,0,0,0,0,1,M,Midfielder,1
Carly Gilbert,Morehead St.,women,d1,2,117,0,0,1,0,0,0,0,0,0,F,Forward,0
Carly Keene,Liberty,women,d1,2,82,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Carly Montgomery,Texas,women,d1,2,37,0,0,0,0,0,0,0,0,0,D,Defender,0
Carly Oubs,Cincinnati,women,d1,2,142,0,0,1,0,0,0,0,0,1,D,Defender,0
Carly Passaro,George Mason,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Carly Radke,Southern Utah,women,d1,2,61,1,0,3,3,0,0,0,0,2,F,Forward,2
Carly Riembauer,Manhattan,women,d1,2,135,0,0,0,0,0,0,0,0,2,D,Defender,0
Carly Travers,Hofstra,women,d1,1,12,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Carly Whalen,Montana,women,d1,1,54,0,0,3,1,0,0,0,0,1,M,Midfielder,0
Carly Wilson,Wake Forest,women,d1,2,151,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Carly-Ann Dziewirz,Hofstra,women,d1,1,14,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Carmen Hinton,San Jose St.,women,d1,1,68,0,0,0,0,0,0,0,0,0,D,Defender,0
Carmen Lewis,Portland St.,women,d1,2,113,0,1,0,0,2,0,0,0,0,D,Defender,1
Carmen Morris,Rio Grande,women,d1,1,90,0,0,1,0,0,0,0,0,0,null,Unknown,0
Carmya Mastrangelo,Chattanooga,women,d1,2,101,0,0,0,0,0,0,0,0,0,null,Unknown,0
Carolin Burgard,Viterbo,women,d1,1,8,0,0,0,0,0,0,0,0,0,null,Unknown,0
Caroline Atwill,Eastern Ky.,women,d1,2,55,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caroline Bierfeldt,Holy Cross,women,d1,2,180,0,0,2,1,0,0,0,0,1,D,Defender,0
Caroline Billings,Central Ark.,women,d1,2,71,2,0,4,3,0,0,0,0,2,F,Forward,4
Caroline Birdsell,Minnesota,women,d1,2,145,1,0,11,6,0,0,0,0,7,F,Forward,2
Caroline Birkel,Stanford,women,d1,2,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Caroline Boeckman,Milwaukee,women,d1,2,53,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Caroline Carter,Hawaii,women,d1,2,56,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Caroline Castans,Kansas,women,d1,2,151,1,2,3,1,0,0,0,0,1,D,Defender,4
Caroline Chier,Saint Louis,women,d1,1,48,0,0,2,1,0,0,0,0,1,null,Unknown,0
Caroline Cohen,New Hampshire,women,d1,1,45,0,0,0,0,0,0,0,0,1,GK,Goalkeeper,0
Caroline Dewey,High Point,women,d1,2,166,0,0,1,1,0,0,0,0,2,D,Defender,0
Caroline Dickson,Massachusetts,women,d1,1,57,0,0,1,0,0,0,0,0,3,F,Forward,0
Caroline Duffy,Oklahoma,women,d1,2,180,0,1,0,0,0,0,10,2,0,GK,Goalkeeper,1
Caroline Dysart,Duke,women,d1,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Caroline Ekern,Chattanooga,women,d1,2,180,0,0,0,0,0,0,10,1,0,GK,Goalkeeper,0
Caroline Fowlkes,Col. of Charleston,women,d1,1,85,0,0,2,1,0,0,0,0,1,F,Forward,0
Caroline Graham,Villanova,women,d1,1,11,0,0,0,0,0,0,0,0,0,F,Forward,0
Caroline Hazen,UNI,women,d1,2,163,0,0,0,0,0,0,0,0,1,null,Unknown,0
Caroline Hood,Miami (FL),women,d1,2,77,0,0,0,0,0,0,0,0,0,F,Forward,0
Caroline Kelleher,Fordham,women,d1,1,31,0,0,1,1,0,0,0,0,0,F,Forward,0
Caroline Kessler,Wagner,women,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caroline Kuhn,North Dakota,women,d1,2,58,0,0,0,0,0,0,0,0,0,F,Forward,0
Caroline Liptak,Marist,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Caroline Marini,VMI,women,d1,2,180,0,0,0,0,0,0,0,0,2,D,Defender,0
Caroline Martin,Louisiana Tech,women,d1,2,136,0,0,1,0,1,0,0,0,0,D,Defender,0
Caroline Matyczyk,Quinnipiac,women,d1,1,17,0,0,0,0,0,0,0,0,0,D,Defender,0
Caroline Moore,UT Martin,women,d1,1,6,0,0,1,1,0,0,0,0,0,null,Unknown,0
Caroline Mortonson,Miami (OH),women,d1,1,78,0,0,2,2,0,0,0,0,1,null,Unknown,0
Caroline Moseley,Furman,women,d1,1,5,0,0,0,0,0,0,0,0,0,null,Unknown,0
Caroline Orf,Missouri St.,women,d1,1,12,0,0,0,0,0,0,0,0,0,D,Defender,0
Caroline Penner,Seattle U,women,d1,1,61,0,0,6,1,1,0,0,0,0,F,Forward,0
Caroline Richvalsky,Chattanooga,women,d1,2,163,1,0,5,2,0,0,0,0,5,F,Forward,2
Caroline Ritter,Lindenwood,women,d1,2,180,0,0,0,0,0,0,11,1,1,GK,Goalkeeper,0
Caroline Schork,Dayton,women,d1,2,100,0,0,1,0,0,0,0,0,1,D,Defender,0
Caroline Simpkins,USC Upstate,women,d1,2,100,0,0,1,1,0,0,0,0,1,F,Forward,0
Caroline Smith,Samford,women,d1,2,145,0,0,1,0,0,0,0,0,1,F,Forward,0
Caroline Spengler,Georgetown,women,d1,1,12,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caroline Staubach,Baylor,women,d1,1,18,0,0,0,0,0,0,0,0,0,F,Forward,0
Caroline Wawak,ETSU,women,d1,2,66,0,0,0,0,0,0,0,0,0,D,Defender,0
Carolyn Hinkle,Buffalo,women,d1,2,80,0,0,1,0,0,0,0,0,0,null,Unknown,0
Carolyne Young,Austin Peay,women,d1,2,95,0,0,0,0,0,0,0,0,3,D,Defender,0
Carrie Helfrich,Virginia,women,d1,1,36,0,0,1,0,0,0,0,0,0,null,Unknown,0
Carrigan Gekas,Louisiana Tech,women,d1,1,12,0,0,0,0,0,0,0,0,0,D,Defender,0
Carson Arne,Oral Roberts,women,d1,2,122,0,0,2,2,0,0,0,0,0,M,Midfielder,0
Carson Bohonek,Nebraska,women,d1,2,117,0,3,4,1,0,0,0,0,2,F,Forward,3
Carson Demars,Wofford,women,d1,1,7,0,0,0,0,0,0,0,0,0,D,Defender,0
Carson Glenn,Louisiana,women,d1,1,49,1,0,2,1,0,0,0,0,4,F,Forward,2
Carson Wells,Charleston So.,women,d1,2,164,0,0,0,0,0,0,0,0,3,D,Defender,0
Carsyn Boyer,UAlbany,women,d1,1,54,0,0,0,0,0,0,0,0,0,F,Forward,0
Carsyn Martz,Rice,women,d1,2,82,0,0,0,0,0,0,0,0,1,D,Defender,0
Carty Kingsbury,Oral Roberts,women,d1,2,41,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Carys Bourbeau,Toledo,women,d1,2,147,0,0,2,1,2,0,0,0,1,M,Midfielder,0
Carys Fraser,Georgia St.,women,d1,2,134,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Carys Hall,Oregon,women,d1,2,67,0,0,1,0,0,0,0,0,0,F,Forward,0
Carys Torgesen,Oral Roberts,women,d1,2,89,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Casey Beauregard,LIU,women,d1,1,54,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Casey Hill,Viterbo,women,d1,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Casey Kittridge,Eastern Ill.,women,d1,2,115,0,0,1,0,0,0,0,0,1,D,Defender,0
Casey Maddox,Houston,women,d1,2,94,1,1,3,1,0,0,0,0,2,M,Midfielder,3
Casey Malone,Col. of Charleston,women,d1,1,4,0,0,0,0,0,0,0,0,0,D,Defender,0
Casey Rice,Stonehill,women,d1,2,61,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Casey Stowell,UAlbany,women,d1,1,23,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Cassandra Saldarini,Delaware,women,d1,2,71,0,1,3,1,0,0,0,0,0,F,Forward,1
Cassidy Brown,Seton Hall,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Cassidy Clinton,Fairfield,women,d1,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Cassidy Imperial-Pham,CSUN,women,d1,2,84,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Cassidy Kuehne,Ole Miss,women,d1,1,69,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Cassidy Moriarty,Bryant,women,d1,1,12,0,0,0,0,0,0,0,0,1,null,Unknown,0
Cassidy Nichols,Mount St. Mary's,women,d1,2,90,1,0,2,2,0,0,0,0,0,M,Midfielder,2
Cassidy Oldham,Presbyterian,women,d1,2,179,0,0,0,0,0,0,0,0,3,null,Unknown,0
Cassie Bibby,Southern California,women,d1,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Cassie Delinsky,Georgetown,women,d1,1,70,0,0,0,0,0,0,0,0,0,D,Defender,0
Cassie Nagy,Stetson,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Cassie Villanueva,UNLV,women,d1,1,55,0,0,1,0,0,0,0,0,0,F,Forward,0
Cat Pieper,UC Davis,women,d1,2,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Catalina Roggerone,CSU Bakersfield,women,d1,2,141,0,0,5,3,0,0,0,0,3,M,Midfielder,0
Catarina Dantas,USC Upstate,women,d1,2,109,0,0,0,0,1,0,0,0,0,D,Defender,0
Cate Burns,Siena,women,d1,2,170,0,0,0,0,0,0,1,0,1,GK,Goalkeeper,0
Cate Childers,Colgate,women,d1,1,41,0,0,0,0,0,0,0,0,1,F,Forward,0
Cate Downs,Marquette,women,d1,2,32,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cate Flanagan,Siena,women,d1,2,151,0,2,0,0,0,0,0,0,1,F,Forward,2
Cate Hardin,Georgia,women,d1,2,131,0,0,8,1,0,0,0,0,2,D,Defender,0
Cate Sarinopoulos,TCU,women,d1,2,116,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Cate Sheahan,Hawaii,women,d1,2,137,1,0,6,5,0,0,0,0,6,F,Forward,2
Caterina Cappiello,Mercyhurst,women,d1,2,174,0,0,5,3,0,0,0,0,0,M,Midfielder,0
Caterina Regazzoni,Northwestern,women,d1,2,180,1,1,5,3,0,0,0,0,4,M,Midfielder,3
Caterina Schiavo,Saint Francis,women,d1,1,33,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Catherine Apker,Lafayette,women,d1,2,180,0,0,0,0,0,0,6,2,0,GK,Goalkeeper,0
Catherine Cline,Loyola Chicago,women,d1,2,180,0,0,2,0,0,0,0,0,0,D,Defender,0
Catherine Rapp,Kentucky,women,d1,2,97,1,2,2,1,0,0,0,0,2,M,Midfielder,4
Catherine Rogers,Siena,women,d1,2,161,0,1,1,0,0,0,0,0,0,M,Midfielder,1
Catherine Schroeder,VMI,women,d1,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Cathryn Cunningham,Lehigh,women,d1,2,180,1,0,1,1,0,0,0,0,3,D,Defender,2
Catrina Herman,Northeastern,women,d1,1,34,0,0,0,0,0,0,0,0,0,D,Defender,0
Cayden Norris,Tennessee,women,d1,2,135,0,0,0,0,0,0,6,0,1,GK,Goalkeeper,0
Cayla Jackson,Illinois,women,d1,2,119,1,0,4,2,0,0,0,0,1,F,Forward,2
Cayla Koerner,Southeast Mo. St.,women,d1,2,160,0,0,1,1,0,0,0,0,2,"D, F",Defender,0
Cayla Oliveira,Cal St. Fullerton,women,d1,1,26,0,0,0,0,0,0,0,0,1,null,Unknown,0
Caylah Williams,Jackson St.,women,d1,2,130,0,0,0,0,0,0,0,0,2,F,Forward,0
Cece Funseth,Siena,women,d1,1,8,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cece Villa,Nebraska,women,d1,2,135,0,0,0,0,0,0,6,1,1,GK,Goalkeeper,0
Cecelia Egan,Washington,women,d1,1,19,0,0,0,0,0,0,0,0,0,D,Defender,0
Cecelia Simion,Butler,women,d1,1,18,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cecile Giguere,San Jose St.,women,d1,2,57,0,0,1,0,0,0,0,0,0,F,Forward,0
Cecilia Hawkins,Little Rock,women,d1,1,23,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Cecilie Mossing,Fordham,women,d1,1,18,0,0,0,0,0,0,0,0,0,F,Forward,0
Celeste Marijnissen,McNeese,women,d1,2,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Celeste Sloma,Ohio,women,d1,2,180,0,0,0,0,0,0,6,1,0,GK,Goalkeeper,0
Celiane Pereria,Truett-McConnell,women,d1,1,23,0,0,0,0,0,0,0,0,0,null,Unknown,0
Celina Frenz,New Mexico,women,d1,2,86,0,1,3,1,0,0,0,0,0,M,Midfielder,1
Celine Diaz,Lamar University,women,d1,2,55,0,0,0,0,0,0,0,0,0,"M, null",Midfielder,0
Cena Carlson,Lamar University,women,d1,2,101,0,0,1,1,0,0,0,0,1,F,Forward,0
Chandler Browning,North Florida,women,d1,1,30,0,0,1,0,0,0,0,0,0,null,Unknown,0
Chantelle Symes,Detroit Mercy,women,d1,1,90,0,0,0,0,0,0,5,1,0,GK,Goalkeeper,0
Charity Freeman,Eastern Wash.,women,d1,2,155,0,0,3,1,0,0,0,0,3,F,Forward,0
Charlee Perna,Monmouth,women,d1,1,55,0,0,0,0,0,0,0,0,1,D,Defender,0
Charley Kort,Omaha,women,d1,2,100,0,0,2,2,0,0,0,0,5,F,Forward,0
Charli Dunn,Middle Tenn.,women,d1,1,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Charli Grafton,Southern Ind.,women,d1,2,96,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlie Basinet,North Dakota,women,d1,2,137,2,1,6,5,0,0,0,0,0,F,Forward,5
Charlie Codd,Notre Dame,women,d1,2,140,1,0,4,3,1,0,0,0,1,F,Forward,2
Charlie Gerson,San Diego St.,women,d1,2,180,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Charlie Shanahan,Tarleton St.,women,d1,2,40,0,0,0,0,0,0,0,0,1,null,Unknown,0
Charlie Wistrom,Nebraska,women,d1,2,73,0,0,1,0,0,0,0,0,0,F,Forward,0
Charliebleu Saunders,Indiana St.,women,d1,2,41,1,0,5,1,0,0,0,0,0,F,Forward,2
Charlise Grimes,Elon,women,d1,1,42,0,0,0,0,0,0,0,0,1,null,Unknown,0
Charlise Martel,St. Ambrose,women,d1,1,37,0,0,0,0,0,0,0,0,1,null,Unknown,0
Charlise Smith,Green Bay,women,d1,2,41,0,0,1,1,0,0,0,0,4,D,Defender,0
Charlotte Bien,Iowa,women,d1,1,14,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Charlotte Bonney,Nevada,women,d1,2,94,0,0,0,0,0,0,0,0,0,F,Forward,0
Charlotte Cosgrove,Iona,women,d1,2,91,0,0,0,0,0,0,0,0,1,D,Defender,0
Charlotte Cuthbertson,Alabama A&M,women,d1,2,80,0,0,3,1,0,0,0,0,0,D,Defender,0
Charlotte De Keukelaere,Southeastern La.,women,d1,1,30,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlotte Garcia,Rutgers,women,d1,2,16,0,0,0,0,0,0,0,0,0,F,Forward,0
Charlotte Hanchar,Holy Cross,women,d1,2,112,0,0,4,0,0,0,0,0,2,F,Forward,0
Charlotte Hansen,Davidson,women,d1,2,100,0,0,1,1,0,0,0,0,0,F,Forward,0
Charlotte Henness,UC Davis,women,d1,2,102,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Charlotte Hinchey,Louisiana,women,d1,1,90,0,0,1,1,0,0,0,0,0,D,Defender,0
Charlotte Huggard,Omaha,women,d1,2,135,0,0,0,0,0,0,4,1,0,GK,Goalkeeper,0
Charlotte Kohler,Stanford,women,d1,2,100,0,1,4,2,0,0,0,0,2,null,Unknown,1
Charlotte Lee,Morehead St.,women,d1,2,106,0,0,4,1,0,0,0,0,1,M,Midfielder,0
Charlotte Malamaire,Mobile,women,d1,1,43,1,0,1,1,0,0,0,0,1,null,Unknown,2
Charlotte Mcclure,Florida,women,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Charlotte Memoly,San Jose St.,women,d1,2,180,0,0,1,1,0,0,0,0,2,D,Defender,0
Charlotte Pawli,UAlbany,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlotte Seay,The Citadel,women,d1,1,90,0,0,0,0,0,0,0,0,2,D,Defender,0
Charlotte Simas,Wofford,women,d1,2,68,0,0,2,1,0,0,0,0,1,F,Forward,0
Charlotte Snead,Davidson,women,d1,2,143,0,0,1,0,0,0,0,0,2,D,Defender,0
Charlotte Sobotka,North Ala.,women,d1,2,72,0,0,0,0,0,0,0,0,1,F,Forward,0
Charlotte Strabel,Colorado Col.,women,d1,1,49,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlotte Ward,Southern California,women,d1,1,15,0,0,0,0,0,0,0,0,0,F,Forward,0
Charlotte Wilfert,UC San Diego,women,d1,1,90,0,0,0,0,0,0,6,3,0,GK,Goalkeeper,0
Chase Borntreger,Air Force,women,d1,2,73,0,0,4,0,0,0,0,0,1,M,Midfielder,0
Chayse Ying,Notre Dame,women,d1,2,96,0,1,2,1,0,0,0,0,1,M,Midfielder,1
Chayse Yu,UC Santa Barbara,women,d1,1,48,0,0,3,1,0,0,0,0,0,F,Forward,0
Chelsea Cross,Rice,women,d1,2,94,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Chelsea Loeser,Xavier,women,d1,1,90,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Chelsea Mohammed,Rhode Island,women,d1,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Chelsea Moore,Mobile,women,d1,1,35,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cherrie Cox,Long Beach St.,women,d1,2,169,1,1,9,2,0,0,0,0,1,M,Midfielder,3
Cherry Yu,Purdue,women,d1,2,132,0,2,5,3,0,0,0,0,2,F,Forward,2
Cheyenne Lam,Howard,women,d1,2,39,0,0,0,0,0,0,0,0,0,F,Forward,0
Cheyenne Mccloud,Tennessee Tech,women,d1,2,53,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cheyenne Payne,UMBC,women,d1,1,34,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chiara Cosenza,Navy,women,d1,2,135,1,2,2,2,0,0,0,0,3,F,Forward,4
Chiara Lape,West Ga.,women,d1,2,85,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Chiara Premoli,Eastern Ky.,women,d1,2,104,0,1,1,1,0,0,0,0,1,M,Midfielder,1
Chiara Singarella,Purdue,women,d1,2,136,2,1,6,4,0,0,0,0,3,F,Forward,5
Chifumi Sasaki,UC Irvine,women,d1,2,85,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Chinatsu Kaio,FIU,women,d1,1,70,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Chioma Okafor,UConn,women,d1,1,82,1,0,1,1,0,0,0,0,2,F,Forward,2
Chloa Joseph,Oklahoma St.,women,d1,2,73,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Adams,Baylor,women,d1,1,28,0,0,0,0,1,0,0,0,0,D,Defender,0
Chloe Ausburn,William & Mary,women,d1,2,33,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Barnthouse,Murray St.,women,d1,1,24,0,0,1,1,0,0,0,0,1,F,Forward,0
Chloe Brecht,Butler,women,d1,1,90,0,0,4,1,0,0,0,0,2,D,Defender,0
Chloe Brown,Pepperdine,women,d1,2,43,0,0,0,0,0,0,0,0,1,D,Defender,0
Chloe Bryant,Grambling,women,d1,1,76,0,1,1,0,0,0,0,0,2,F,Forward,1
Chloe Burst,Wake Forest,women,d1,2,96,0,0,3,1,0,0,0,0,0,F,Forward,0
Chloe Casselman,LMU (CA),women,d1,1,13,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Cline,Illinois St.,women,d1,2,162,1,0,3,1,0,0,0,0,3,D,Defender,2
Chloe Delyser,New Hampshire,women,d1,1,11,0,0,0,0,0,0,0,0,0,F,Forward,0
Chloe Ezell,Lamar University,women,d1,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Iliff,Lipscomb,women,d1,1,18,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chloe Japic,Texas Tech,women,d1,2,102,0,1,2,0,1,0,0,0,1,M,Midfielder,1
Chloe Jones,Texas St.,women,d1,2,110,1,2,1,1,0,0,0,0,2,M,Midfielder,4
Chloe Khelil,Saint Joseph's,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Chloe Kraenzel,Williams Baptist,women,d1,1,80,0,0,3,1,0,0,0,0,1,null,Unknown,0
Chloe Lofters,Grambling,women,d1,1,34,0,0,0,0,0,0,0,0,0,F,Forward,0
Chloe Lynch,North Florida,women,d1,2,118,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Chloe Mariotti,Purdue Fort Wayne,women,d1,1,68,0,0,0,0,1,0,0,0,1,D,Defender,0
Chloe Messer,Monmouth,women,d1,2,98,0,0,0,0,1,0,0,0,6,"M, null",Midfielder,0
Chloe Mueller,Louisiana,women,d1,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Pattison,Eastern Wash.,women,d1,2,180,1,1,4,2,0,0,0,0,1,F,Forward,3
Chloe Price,LIU,women,d1,1,53,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Salisbury,Charlotte,women,d1,2,124,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Seelhoff,Montana,women,d1,1,74,2,0,7,4,0,0,0,0,1,M,Midfielder,4
Chloe Shimkin,Texas,women,d1,2,84,0,1,1,0,0,0,0,0,1,F,Forward,1
Chloe Taylor,Southern Miss.,women,d1,1,90,0,0,2,1,0,0,0,0,3,M,Midfielder,0
Chloe Tseros,Canisius,women,d1,1,90,0,0,0,0,0,0,9,3,0,GK,Goalkeeper,0
Chloe Weiland,Youngstown St.,women,d1,2,105,0,1,0,0,0,0,0,0,1,F,Forward,1
Chloe Wright,Oklahoma St.,women,d1,2,165,0,0,0,0,1,0,0,0,1,M,Midfielder,0
Chloe Yates,UC San Diego,women,d1,1,87,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chole Field,St. Mary-Woods,women,d1,1,32,0,0,0,0,0,0,0,0,0,null,Unknown,0
Christa Gibbons,Cincinnati,women,d1,2,30,0,0,0,0,0,0,0,0,0,D,Defender,0
Christian Brathwaite,Clemson,women,d1,2,97,0,0,0,0,0,0,0,0,4,M,Midfielder,0
Christina Guzman,Lamar University,women,d1,2,135,0,0,0,0,0,0,0,0,0,D,Defender,0
Christina Tsaousis,South Carolina,women,d1,2,180,0,0,0,0,0,0,5,1,1,GK,Goalkeeper,0
Christine Eiblmeier,Virginia Tech,women,d1,1,8,0,0,0,0,0,0,0,0,0,D,Defender,0
Christine Erdman,Bowling Green,women,d1,2,38,0,0,0,0,0,0,0,0,1,D,Defender,0
Chrysta Vasquez,Evansville,women,d1,1,19,0,0,0,0,0,0,0,0,0,F,Forward,0
Ciaira Pomeroy-Anderson,Radford,women,d1,1,43,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Ciara Alarcon,Miami (FL),women,d1,2,129,0,1,0,0,1,0,0,0,1,M,Midfielder,1
Ciara Brown,Eastern Mich.,women,d1,1,66,0,0,3,1,0,0,0,0,0,F,Forward,0
Ciara Jade Mitchell,San Diego St.,women,d1,2,100,0,0,4,0,0,0,0,0,0,F,Forward,0
Ciara Johnson,Grambling,women,d1,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ciara Kennedy,Boston U.,women,d1,1,61,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Ciara Santiago,Kent St.,women,d1,2,51,0,0,0,0,0,0,0,0,0,F,Forward,0
Ciara Wilson,Fresno St.,women,d1,1,90,0,1,2,0,0,0,0,0,0,F,Forward,1
Cicely-Ann Spencer-Wickham,Niagara,women,d1,1,90,0,0,0,0,1,0,0,0,0,D,Defender,0
Cierra Collins,Syracuse,women,d1,1,14,0,0,0,0,0,0,0,0,0,D,Defender,0
Cierra Penny,Rhode Island,women,d1,2,153,0,0,2,1,0,0,0,0,1,M,Midfielder,0
Cilia Leal,A&M-Corpus Christi,women,d1,2,62,0,0,1,0,0,0,0,0,1,F,Forward,0
Cindy Conner,Boise St.,women,d1,1,74,0,0,1,0,0,0,0,0,1,F,Forward,0
Cindy Norfles,Grambling,women,d1,1,33,0,0,0,0,0,0,0,0,0,D,Defender,0
Cisel Akguel,Miami (FL),women,d1,2,33,0,0,0,0,0,0,0,0,0,F,Forward,0
Cj Fredkove,St. Thomas (MN),women,d1,2,116,0,0,1,0,0,0,0,0,0,"M, m",Midfielder,0
Cj Walters,CSU Bakersfield,women,d1,2,71,0,0,1,0,0,0,0,0,0,F,Forward,0
Clair Silvestro,Little Rock,women,d1,2,139,0,0,2,0,0,0,0,0,1,M,Midfielder,0
Claire Brown,Western Ill.,women,d1,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Claire Casey,Ga. Southern,women,d1,2,101,0,0,0,0,0,0,0,0,2,D,Defender,0
Claire Cress,Morehead St.,women,d1,2,180,0,0,0,0,0,0,12,3,0,GK,Goalkeeper,0
Claire Curran,Oklahoma,women,d1,2,82,1,0,1,1,0,0,0,0,3,F,Forward,2
