Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Amayo Bardeguez-Barrera,Wis.-Stevens Point,men,d3,1,10,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Amechi Aduba,Clark (MA),men,d3,1,22,0,0,0,0,0,0,0,0,0,null,Unknown,0
Ameer Abdullah,Loyola Chicago,men,d1,1,7,0,0,0,0,0,0,0,0,0,D,Defender,0
Ameer Shetiah,Purdue Fort Wayne,men,d1,1,19,0,0,0,0,0,0,0,0,0,D,Defender,0
Amer Lukovic,Rutgers,men,d1,1,12,1,0,1,1,0,0,0,0,0,M,Midfielder,2
Americo Pereira,La Salle,men,d1,2,95,0,0,0,0,0,0,0,0,0,D,Defender,0
Amin Rahmoune,Wayland Baptist,men,d2,1,6,0,0,0,0,0,0,0,0,0,null,Unknown,0
Amir Ariely,Virginia Tech,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Amir Awais,CWRU,men,d3,2,149,1,0,4,4,0,0,0,0,2,"F, null",Forward,2
Amir Lahkiky,UMass Boston,men,d3,1,30,0,0,0,0,0,0,0,0,0,null,Unknown,0
Amir Spratt,Mount Union,men,d3,2,133,1,0,7,3,0,0,0,0,4,F,Forward,2
Amir Yahalom,Columbia,men,d1,1,48,0,0,1,0,1,0,0,0,0,M,Midfielder,0
Amit Shahar,Centre,men,d3,1,51,0,0,1,0,1,0,0,0,1,M,Midfielder,0
Amit Solomon,New England Col.,men,d3,2,104,0,1,1,0,0,0,0,0,0,mf,Midfielder,1
Amjot Narang,Sacramento St.,men,d1,2,154,0,0,0,0,0,0,0,0,5,M,Midfielder,0
Amman Muzaffar,Stonehill,men,d1,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Ammar Singaporewala,Russell Sage,men,d3,1,90,0,0,0,0,2,1,0,0,0,null,Unknown,0
Amoni Thomas,Wake Forest,men,d1,2,151,0,0,2,0,1,0,0,0,7,D,Defender,0
Amos Boum Nlend,Creighton,men,d1,1,39,0,0,0,0,1,0,0,0,0,F,Forward,0
Amos Debah,Delaware Valley,men,d3,1,89,0,0,0,0,0,0,0,0,0,D,Defender,0
Amri Seperia,Principia,men,d3,1,53,0,0,0,0,0,0,0,0,0,D,Defender,0
Ananya Dubale,Marymount (VA),men,d3,2,19,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ander Marticorena Saez,UCLA,men,d1,1,90,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Anders Beckton,Redlands,men,d3,2,174,2,0,8,7,0,0,0,0,4,F,Forward,4
Anders Bordoy,Pittsburgh,men,d1,2,126,0,1,6,1,1,0,0,0,2,M,Midfielder,1
Anderson Kelly,Linfield,men,d3,2,80,0,0,0,0,0,0,0,0,1,D,Defender,0
Anderson Portzline,Penn St.-Altoona,men,d3,2,107,0,0,1,1,0,0,0,0,0,"f/m, null",Midfielder,0
Andon Colclazier,Anderson (IN),men,d3,1,12,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andre Casas,Stetson,men,d1,1,8,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andre Fratercangelo,Pitt.-Bradford,men,d3,1,15,0,0,1,1,0,0,0,0,1,D,Defender,0
Andre Insalaco,Fordham,men,d1,1,50,0,0,3,2,0,0,0,0,0,F,Forward,0
Andre Isreal,Saint Francis,men,d1,1,63,0,0,0,0,0,0,0,0,1,F,Forward,0
Andre Moriel,Earlham,men,d3,1,67,0,0,2,2,0,0,0,0,2,M,Midfielder,0
Andre Navas,UAlbany,men,d1,2,105,0,1,8,2,0,0,0,0,4,F,Forward,1
Andre Philibbosian,Seattle U,men,d1,1,90,0,0,2,1,0,0,0,0,2,M,Midfielder,0
Andre Roberts,Ohio St.,men,d1,2,180,0,0,2,1,1,0,0,0,5,M,Midfielder,0
Andre Robertson,Ripon,men,d3,2,114,0,1,4,0,0,0,0,0,4,F,Forward,1
Andre Rodriguez,Lyon,men,d3,1,28,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andre Santos,Niagara,men,d1,1,52,0,0,3,3,0,0,0,0,3,D,Defender,0
Andre Saucedo,Utah Tech,men,d1,2,79,0,0,3,2,0,0,0,0,2,null,Unknown,0
Andre Wangandu,Concordia Chicago,men,d3,1,86,0,0,0,0,0,0,0,0,4,D,Defender,0
Andre Williams Jr.,Heidelberg,men,d3,2,135,0,0,0,0,1,0,0,0,0,D,Defender,0
Andre Wright,Mt. St. Joseph,men,d3,1,7,0,0,0,0,0,0,0,0,0,F,Forward,0
Andrea Campoli,NJIT,men,d1,1,90,0,0,0,0,0,0,0,0,3,D,Defender,0
Andrea Croce,Monmouth,men,d1,1,18,0,0,1,0,0,0,0,0,0,F,Forward,0
Andrea Di Blasio,Boston U.,men,d1,1,40,0,0,1,1,0,0,0,0,0,F,Forward,0
Andrea Gambaro,N.C. Wesleyan,men,d3,2,27,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andreas Christou,Cal State LA,men,d1,1,25,0,0,1,0,0,0,0,0,1,F,Forward,0
Andreas Evangelou,Charlotte,men,d1,2,165,0,0,1,1,0,0,0,0,2,D,Defender,0
Andreas Fotland,Marquette,men,d1,1,72,0,0,0,0,1,1,0,0,1,D,Defender,0
Andreas Garcia,Minn.-Morris,men,d3,1,30,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Andreas Kotronis,Baruch,men,d3,1,56,0,0,2,2,1,0,0,0,2,null,Unknown,0
Andreas Raisanen,Fla. Atlantic,men,d1,1,25,0,0,0,0,0,0,0,0,0,F,Forward,0
Andreas Savva,Harvard,men,d1,1,52,0,0,0,0,0,0,0,0,0,F,Forward,0
Andrei Bulankou,Air Force,men,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Andrej Borak,Boston College,men,d1,2,180,0,0,0,0,0,0,7,5,0,GK,Goalkeeper,0
Andrej Krivokapic,UAlbany,men,d1,1,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Andrej Tutureski,Montclair St.,men,d3,1,4,0,0,1,0,0,0,0,0,0,D,Defender,0
Andres Arce,SUNY Potsdam,men,d3,2,82,0,0,0,0,0,0,0,0,1,null,Unknown,0
Andres Aristimuno,Goucher,men,d3,1,75,0,0,2,0,0,0,0,0,0,f,Forward,0
Andres Barrera,Mt. St. Joseph,men,d3,1,78,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andres Becerra,Iona,men,d1,1,56,0,0,1,1,1,0,0,0,0,D,Defender,0
Andres Beirute,Clemson,men,d1,2,8,0,0,0,0,1,0,0,0,0,F,Forward,0
Andres Cantillo,Penn St. Harrisburg,men,d3,2,75,0,0,2,1,0,0,0,0,0,null,Unknown,0
Andres Cardenas,FGCU,men,d1,2,138,0,0,1,0,0,0,0,0,2,F,Forward,0
Andres Cuellar-Vera,Colby-Sawyer,men,d3,1,52,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andres Diosa,Saint Joseph (CT),men,d3,1,45,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andres Escudero,Evansville,men,d1,2,52,0,0,2,0,0,0,0,0,1,F,Forward,0
Andres Freire,Stetson,men,d1,1,45,2,0,3,2,0,0,0,0,0,F,Forward,4
Andres Fuentes-Ramos,VMI,men,d1,2,89,0,1,1,0,0,0,0,0,0,M,Midfielder,1
Andres Garcia,Columbia,men,d1,1,49,0,0,2,0,0,0,0,0,0,F,Forward,0
Andres Gonzalez,Buena Vista,men,d3,2,114,1,0,9,5,0,0,0,0,1,null,Unknown,2
Andres Gordilla,Augustana (IL),men,d3,1,46,0,0,0,0,0,0,0,0,1,null,Unknown,0
Andres Gutierrez,Marywood,men,d3,1,59,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Andres Javitt,UMBC,men,d1,2,137,0,0,3,0,0,0,0,0,0,F,Forward,0
Andres Lazo,New Haven,men,d1,2,106,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Andres Lemus,UIC,men,d1,1,34,0,0,1,1,0,0,0,0,0,F,Forward,0
Andres Lopez,Catholic,men,d3,1,39,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andres Mata,Stetson,men,d1,1,39,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Andres Mendez-Suarez,Albertus Magnus,men,d3,1,55,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andres Riera,UIW,men,d1,2,102,0,0,2,1,0,0,0,0,1,F,Forward,0
Andres Robles,UNLV,men,d1,2,149,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Andres Rodriguez,La Salle,men,d1,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Andres Rodriguez,Stetson,men,d1,1,30,0,0,0,0,0,0,0,0,1,D,Defender,0
Andres Rodriguez,VCU,men,d1,1,90,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Andres San Ramon,Dallas,men,d3,1,26,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andres Toapanta,MCLA,men,d3,1,21,0,0,0,0,0,0,0,0,1,F,Forward,0
Andres Villasana,Coast Guard,men,d3,1,86,0,0,1,0,1,0,0,0,1,M,Midfielder,0
Andrew Adams,Kenyon,men,d3,1,65,0,0,0,0,0,0,0,0,1,null,Unknown,0
Andrew Antunes,Franklin & Marshall,men,d3,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Arledge,East. Mennonite,men,d3,2,180,0,0,0,0,0,0,7,0,0,GK,Goalkeeper,0
Andrew Armstrong,Dayton,men,d1,2,148,0,1,6,2,0,0,0,0,3,F,Forward,1
Andrew Bailey,Wilson,men,d3,2,115,0,0,0,0,0,0,0,0,1,D,Defender,0
Andrew Barclay,Lycoming,men,d3,2,133,0,0,0,0,1,0,0,0,1,M,Midfielder,0
Andrew Beck,Hanover,men,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Andrew Bodington,Dallas,men,d3,1,36,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Brewster,Transylvania,men,d3,1,48,0,0,4,2,0,0,0,0,0,null,Unknown,0
Andrew Brummett,King's (PA),men,d3,1,11,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andrew Buchanan,New Haven,men,d1,1,22,0,0,0,0,0,0,0,0,2,F,Forward,0
Andrew Cameron,Rose-Hulman,men,d1,1,45,0,0,0,0,0,0,0,0,1,D,Defender,0
Andrew Cameron,Rose-Hulman,men,d3,1,8,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Cordes,North Carolina,men,d1,1,90,0,0,0,0,0,0,1,0,0,GK,Goalkeeper,0
Andrew Cox,Lancaster Bible,men,d3,1,90,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Andrew Czech,North Carolina,men,d1,1,90,0,1,1,0,0,0,0,0,2,null,Unknown,1
Andrew Darke,Biola,men,d1,1,12,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Davison,Lakeland,men,d3,1,90,0,0,0,0,0,0,4,2,1,GK,Goalkeeper,0
Andrew De Gannes,Oregon St.,men,d1,2,180,0,0,4,1,0,0,0,0,0,D,Defender,0
Andrew Deberardinis,Stonehill,men,d1,1,4,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Dejaynes,Lakeland,men,d3,1,82,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Dillard,Covenant,men,d3,1,14,0,0,0,0,0,0,0,0,1,F,Forward,0
Andrew Diller,Gordon,men,d3,2,40,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Andrew Dunne,Drew,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Dutra,UC Davis,men,d1,1,13,0,0,0,0,0,0,0,0,1,D,Defender,0
Andrew Fritz,Haverford,men,d3,2,122,1,0,3,3,0,0,0,0,0,null,Unknown,2
Andrew Goduti,Franciscan,men,d3,2,135,3,0,9,5,0,0,0,0,1,M,Midfielder,6
Andrew Goldsworthy,South Carolina,men,d1,2,180,0,0,0,0,0,0,0,0,2,D,Defender,0
Andrew Heckenlaible,Saint Louis,men,d1,1,38,0,0,0,0,0,0,0,0,1,F,Forward,0
Andrew Hilton Ii,Columbia,men,d1,1,4,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Hochstettler,Manchester,men,d3,2,140,0,0,0,0,0,0,0,0,3,null,Unknown,0
Andrew Hodgins,Thomas (ME),men,d3,2,56,1,0,1,1,0,0,0,0,3,F,Forward,2
Andrew Hogan,Randolph-Macon,men,d3,1,11,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Holland,Olivet,men,d3,1,42,0,0,0,0,1,0,0,0,0,D,Defender,0
Andrew Hollenbach,Purdue Fort Wayne,men,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Johnson,Cornell,men,d1,1,90,1,0,1,1,0,0,0,0,1,D,Defender,2
Andrew Johnson,Northwestern,men,d1,1,90,0,0,1,0,0,0,0,0,1,D,Defender,0
Andrew King,Wis. Lutheran,men,d3,1,90,0,1,0,0,0,0,0,0,0,null,Unknown,1
Andrew Kitch,Rutgers,men,d1,1,56,1,0,5,3,0,0,0,0,1,F,Forward,2
Andrew Krieger,St. Lawrence,men,d3,2,100,0,0,3,0,0,0,0,0,2,D,Defender,0
Andrew Laplaca,Furman,men,d1,1,10,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Andrew Lazich,Gordon,men,d3,2,70,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Lennox,Rivier,men,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Andrew Levush,Saint Vincent,men,d3,2,83,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Louis,Kean,men,d3,2,68,0,0,0,0,0,0,0,0,4,F,Forward,0
Andrew Lovell,California Baptist,men,d1,2,67,0,0,2,0,0,0,0,0,3,F,Forward,0
Andrew Macca,Western New Eng.,men,d3,1,27,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Martinelli,St. Mary's (MD),men,d3,1,27,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Massucci,John Carroll,men,d3,2,147,1,0,4,3,0,0,0,0,1,F,Forward,2
Andrew Mcdonough,Norwich,men,d3,1,21,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Mesnard,William Peace,men,d3,2,170,0,0,0,0,0,0,0,0,6,D,Defender,0
Andrew Millar,Vermont,men,d1,1,28,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Miranda,New Haven,men,d1,2,92,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Andrew Monteserin,Quinnipiac,men,d1,1,39,0,0,0,0,0,0,0,0,0,F,Forward,0
Andrew Moore,Maryville (TN),men,d3,1,60,0,0,0,0,0,0,0,0,2,D,Defender,0
Andrew Morales,Me.-Presque Isle,men,d3,1,55,0,0,0,0,0,0,0,0,0,"d, null",Defender,0
Andrew Myers,Lebanon Valley,men,d3,1,42,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Myerson,Yale,men,d1,1,70,0,0,0,0,1,0,0,0,0,D,Defender,0
Andrew Nachtwey,Denison,men,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Pacheco,UMass Dartmouth,men,d3,1,90,0,0,0,0,0,0,0,0,0,m,Midfielder,0
Andrew Pasang,Oregon Tech,men,d3,1,71,0,0,3,1,0,0,0,0,1,M,Midfielder,0
Andrew Perry,Grove City,men,d3,1,37,0,0,2,0,0,0,0,0,0,F,Forward,0
Andrew Phillips,Bluffton,men,d3,1,10,0,0,0,0,0,0,0,0,0,D,Defender,0
Andrew Phillips,Wis.-Eau Claire,men,d3,1,81,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andrew Piccolo,Le Moyne,men,d1,2,21,0,0,0,0,1,0,0,0,1,D,Defender,0
Andrew Porter,Graceland (IA),men,d1,1,63,0,0,2,1,0,0,0,0,0,null,Unknown,0
Andrew Portis,Portland,men,d1,2,99,0,1,0,0,0,0,0,0,0,D,Defender,1
Andrew Porucznik,St. John's (NY),men,d1,2,171,0,0,0,0,0,0,0,0,4,M,Midfielder,0
Andrew Provenzano,John Jay,men,d3,2,139,0,0,2,2,0,0,0,0,0,D,Defender,0
Andrew Qin,Caltech,men,d3,1,78,0,1,1,0,0,0,0,0,0,M,Midfielder,1
Andrew Regnier,Westfield St.,men,d3,1,23,0,0,1,1,0,0,0,0,0,null,Unknown,0
Andrew Riebe,Gallaudet,men,d3,2,94,0,0,0,0,2,0,0,0,0,"D, null",Defender,0
Andrew Rimes,SUNY Cobleskill ,men,d3,2,96,1,0,2,2,0,0,0,0,3,null,Unknown,2
Andrew Roth,Rockford,men,d3,2,180,0,0,1,0,0,0,0,0,2,"D, null",Defender,0
Andrew Schreiner,Dickinson,men,d3,1,5,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andrew Schug,Navy,men,d1,2,150,1,1,7,1,0,0,0,0,3,F,Forward,3
Andrew Sherstnyov,Carlow,men,d3,1,70,0,0,0,0,1,0,0,0,2,D,Defender,0
Andrew Sprenger,SUNY Poly,men,d3,2,135,0,0,1,1,0,0,0,0,1,"D, null",Defender,0
Andrew Sullivan,Santa Clara,men,d1,2,38,0,0,1,1,1,0,0,0,1,M,Midfielder,0
Andrew Swacha,Lake Forest,men,d3,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Andrew Thomas,St. John Fisher,men,d3,1,45,0,0,0,0,0,0,6,2,0,gk,Goalkeeper,0
Andrew Velasquez,Elms,men,d3,1,39,0,1,2,1,0,0,0,0,0,m,Midfielder,1
Andrew Velasquez,Rivier,men,d3,1,52,1,0,2,2,1,0,0,0,0,m,Midfielder,2
Andrew Walters,Elmhurst,men,d3,1,66,0,0,2,0,0,0,0,0,1,M,Midfielder,0
Andrey Mora Bravo,Iona,men,d1,1,6,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Andrey Salmeron,VCU,men,d1,1,82,0,0,4,1,1,0,0,0,2,M,Midfielder,0
Andrija Mitkovic,Rochester Christian,men,d3,1,80,0,1,1,1,0,0,0,0,0,m,Midfielder,1
Andriy Bilous,Oakland,men,d1,2,165,0,0,3,0,0,0,0,0,3,F,Forward,0
Andy Elguero,Wis. Lutheran,men,d3,1,8,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andy Guzman,Berry,men,d3,2,166,0,0,0,0,0,0,0,0,6,D,Defender,0
Andy Ignatovich,Adrian,men,d3,1,73,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andy Mangold,Thiel,men,d3,2,94,0,0,1,1,0,0,0,0,1,F,Forward,0
Andy Mayorga,Kean,men,d3,1,32,0,0,0,0,0,0,0,0,0,F,Forward,0
Andy Palm,Rensselaer,men,d3,2,38,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andy Pigman,Ohio Wesleyan,men,d3,2,25,0,0,0,0,0,0,0,0,0,D,Defender,0
Andy Ruiz Orellana,Hood,men,d3,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Andy Sanchez,Carroll (WI),men,d3,2,80,0,0,0,0,0,0,0,0,0,F,Forward,0
Andy Sanchez,Oglethorpe,men,d3,2,34,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andy Santoro,Rowan,men,d3,1,3,0,0,0,0,0,0,0,0,0,null,Unknown,0
Andy Sullins,Virginia Tech,men,d1,1,33,0,0,0,0,0,0,0,0,1,F,Forward,0
Andy Xiao,Pomona-Pitzer,men,d2,1,38,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Andy Xiao,Pomona-Pitzer,men,d3,1,32,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Anel Kafedzic,Bradley,men,d1,1,87,0,0,0,0,0,0,0,0,0,D,Defender,0
Anelka Ngoy,Randolph,men,d3,2,135,0,1,4,3,0,0,0,0,4,F,Forward,1
Aney Djadou,Buffalo St.,men,d3,1,30,0,0,0,0,0,0,0,0,0,F,Forward,0
Angad Singh,Sacramento St.,men,d1,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Angel Alarcon,Methodist,men,d3,2,75,0,1,1,1,1,0,0,0,1,M,Midfielder,1
Angel Benki,Albion,men,d3,1,18,0,0,0,0,0,0,0,0,0,null,Unknown,0
Angel Fernandez,San Jose St.,men,d1,1,90,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Angel Gongora,Milwaukee,men,d1,2,122,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Angel Iniguez,San Jose St.,men,d1,1,81,0,1,1,1,1,0,0,0,0,M,Midfielder,1
Angel Lopez Martin,Coastal Carolina,men,d1,1,74,1,0,1,1,0,0,0,0,0,F,Forward,2
Angel Lugo,McMurry,men,d3,2,132,0,0,4,3,1,0,0,0,4,F,Forward,0
Angel Martinez,Portland,men,d1,1,66,0,0,1,0,0,0,0,0,2,D,Defender,0
Angel Mendez,Loyola Chicago,men,d1,1,42,0,0,1,0,0,0,0,0,0,F,Forward,0
Angel Mendoza,Delaware Valley,men,d3,1,2,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Angel Montoya,Centenary (LA),men,d3,1,51,0,0,0,0,1,0,0,0,0,mf,Midfielder,0
Angel Nolasco,Providence (MT),men,d2,1,11,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Angel Panora-Garcia,Coe,men,d3,1,60,0,1,0,0,0,0,0,0,0,M,Midfielder,1
Angel Rodriguez,Purdue Fort Wayne,men,d1,1,30,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Angel Rojas,Wentworth,men,d3,2,160,0,0,2,1,0,0,0,0,0,"D, b",Defender,0
Angel Roman-Moreno,Puget Sound,men,d3,1,16,0,0,0,0,0,0,0,0,0,D,Defender,0
Angel Sandres,Cal State LA,men,d1,1,16,0,0,0,0,0,0,0,0,1,F,Forward,0
Angel Sevillano,Cal State LA,men,d1,1,72,0,0,2,1,0,0,0,0,1,D,Defender,0
Angel Vazquez,Wabash,men,d3,1,48,1,0,1,1,0,0,0,0,1,F,Forward,2
Angello Ssempijja,UNLV,men,d1,2,171,0,0,0,0,0,0,0,0,0,D,Defender,0
Angelo Ginocchi,Mercyhurst,men,d1,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Angelo Gudonis,Penn College,men,d3,2,22,0,0,0,0,0,0,0,0,0,null,Unknown,0
Angelo Nkosi,Oglethorpe,men,d3,2,132,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Angelo Ventrella,Providence,men,d1,2,43,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Angelo Zhu,Yale,men,d1,1,45,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Angelo Zografos,Susquehanna,men,d3,1,52,0,0,1,0,0,0,0,0,0,null,Unknown,0
Anibal Lopez,Averett,men,d2,1,90,0,0,0,0,0,0,1,0,0,GK,Goalkeeper,0
Anibal Lopez,Averett,men,d3,1,90,0,0,0,0,1,0,6,1,0,GK,Goalkeeper,0
Anil Pugh,Pratt,men,d3,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Anis Harrar,Houston Christian,men,d1,2,180,0,0,0,0,0,0,0,0,3,D,Defender,0
Ank Nibogora,St. John's (NY),men,d1,1,27,0,0,0,0,0,0,0,0,0,F,Forward,0
Annimer Ibrahim,Me.-Farmington,men,d3,1,76,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Ansel Rincon,Wabash,men,d3,1,90,0,0,0,0,0,0,3,1,0,GK,Goalkeeper,0
Anson Karn,Augsburg,men,d3,1,51,0,0,0,0,0,0,0,0,0,null,Unknown,0
Ante Basan,DePauw,men,d3,1,8,0,0,0,0,0,0,0,0,1,F,Forward,0
Anthony Abreu,Penn St.-Abington,men,d3,2,55,0,0,0,0,0,0,0,0,0,"D, null",Defender,0
Anthony Aguiar,New England Col.,men,d3,2,110,0,0,5,1,0,0,0,0,0,mf,Midfielder,0
Anthony Aguiar-Cassilas,Oregon Tech,men,d3,1,37,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Anthony Bice,Moravian,men,d3,1,11,0,0,0,0,0,0,0,0,1,F,Forward,0
Anthony Bonilla,Piedmont,men,d3,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Anthony Boyadjian,LMU (CA),men,d1,1,66,0,0,0,0,0,0,0,0,2,F,Forward,0
Anthony Campos,Edgewood,men,d3,2,112,0,1,0,0,0,0,0,0,0,D,Defender,1
Anthony Cano,Rowan,men,d3,2,29,0,0,0,0,0,0,0,0,0,D,Defender,0
Anthony Careccia,Wash. & Lee,men,d3,2,152,0,0,1,1,0,0,0,0,0,D,Defender,0
Anthony Carpenter,Wittenberg,men,d3,2,93,0,0,0,0,0,0,0,0,1,D,Defender,0
Anthony Catanzaro,Central Conn. St.,men,d1,1,27,0,0,0,0,0,0,0,0,0,F,Forward,0
Anthony Chavez,Simpson,men,d3,1,9,0,0,0,0,0,0,0,0,0,null,Unknown,0
Anthony Coutts,WPI,men,d3,1,90,0,0,4,1,0,0,0,0,0,m,Midfielder,0
Anthony Cowell,Pratt,men,d3,1,48,0,0,0,0,0,0,0,0,0,D,Defender,0
Anthony Cusumano,DeSales,men,d3,1,14,0,0,0,0,0,0,0,0,0,d,Defender,0
Anthony D'Ippolito,Grove City,men,d3,1,90,0,0,0,0,0,0,4,2,0,GK,Goalkeeper,0
Anthony Difalco,Memphis,men,d1,2,79,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Anthony Durling,Lafayette,men,d1,2,177,0,0,1,0,1,0,0,0,2,D,Defender,0
Anthony Eugenio,Bridgewater (VA),men,d3,1,42,1,0,1,1,0,0,0,0,1,M,Midfielder,2
Anthony Faupel,Ohio St.,men,d1,1,23,0,0,2,1,0,0,0,0,0,F,Forward,0
Anthony Fontes,Lasell,men,d3,1,6,0,0,0,0,0,0,0,0,0,null,Unknown,0
Anthony Galdi,New England Col.,men,d3,2,165,0,0,1,0,0,0,0,0,0,cb,Unknown,0
Anthony Geis,Russell Sage,men,d3,0,0,0,0,1,1,0,0,0,0,0,null,Unknown,0
Anthony Godinez,Utah Tech,men,d1,2,180,0,0,2,1,1,0,0,0,2,D,Defender,0
Anthony Grudko,Memphis,men,d1,2,75,0,0,2,2,1,0,0,0,2,M,Midfielder,0
Anthony Gutierrez,Eureka,men,d3,2,86,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Anthony Guzman,San Jose St.,men,d1,1,10,0,0,0,0,0,0,0,0,0,F,Forward,0
Anthony Harper,Boston U.,men,d1,1,64,0,0,1,1,0,0,0,0,0,D,Defender,0
Anthony Hernandez,Bowling Green,men,d1,1,88,0,0,0,0,1,0,0,0,1,M,Midfielder,0
Anthony Hernandez,East. Mennonite,men,d3,2,73,0,0,0,0,0,0,0,0,1,F,Forward,0
Anthony Ketelsen,Goucher,men,d3,1,4,0,0,0,0,0,0,0,0,0,null,Unknown,0
Anthony Lopez,Cal State LA,men,d1,1,16,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Anthony Lyons,Franciscan,men,d3,1,27,0,0,4,0,0,0,0,0,0,D,Defender,0
Anthony Manzari,Keuka,men,d3,1,37,0,0,0,0,0,0,0,0,0,D,Defender,0
Anthony Medrano,Bridgewater (VA),men,d3,1,90,0,1,4,0,1,0,0,0,0,M,Midfielder,1
Anthony Munoz Garcia,Kean,men,d3,2,48,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Anthony Najafi,Hawaii Pacific,men,d2,1,26,0,0,0,0,0,0,0,0,0,,Unknown,0
Anthony Numssen,Misericordia,men,d3,1,60,0,0,0,0,0,0,0,0,0,null,Unknown,0
Anthony Oramas,Marywood,men,d3,1,41,0,0,0,0,0,0,0,0,1,D,Defender,0
