Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Bryn Stiles,Marywood,women,d3,2,121,2,0,6,3,0,0,0,0,0,F,Forward,4
Bryn Williams,Rhode Island Col.,women,d3,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Bryn Yoder,East. Mennonite,women,d3,2,61,0,0,0,0,0,0,0,0,0,D,Defender,0
Brynlee Kelly,Viterbo,women,d1,1,78,0,0,0,0,0,0,0,0,1,null,Unknown,0
Brynlee Meyerhoffer,Weber St.,women,d1,1,31,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Brynn Alvarez,Roanoke,women,d3,1,32,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brynn Belcher,North Dakota,women,d1,2,101,1,1,3,2,0,0,0,0,0,M,Midfielder,3
Brynn Connor,Coe,women,d3,1,5,0,0,0,0,0,0,0,0,0,D,Defender,0
Brynn Dempsey,Bridgewater (VA),women,d3,2,173,0,0,0,0,0,0,0,0,2,D,Defender,0
Brynn Dunbar,Houston Christian,women,d1,1,40,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Brynn Farrar,McNeese,women,d1,2,83,0,0,0,0,1,0,0,0,1,null,Unknown,0
Brynn Foster,Regis (MA),women,d3,1,6,0,0,0,0,0,0,0,0,0,f,Forward,0
Brynn Furbeck,Nazareth,women,d3,2,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Brynn Gardner,Creighton,women,d1,2,142,0,0,2,0,0,0,0,0,1,F,Forward,0
Brynn Higgins,Wis.-Oshkosh,women,d3,1,30,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Brynn Kirby,Waynesburg,women,d3,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Brynn Leahy,JWU (Providence),women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Brynn Ludka,Methodist,women,d3,1,90,0,0,3,0,0,0,0,0,1,M,Midfielder,0
Brynn Mcmahon,Cal Lutheran,women,d3,2,124,0,0,0,0,0,0,0,0,0,D,Defender,0
Brynn Mitchell,Salisbury,women,d3,1,3,0,0,0,0,0,0,0,0,0,null,Unknown,0
Brynn Quick,Southern Ind.,women,d1,2,154,1,0,2,2,0,0,0,0,2,D,Defender,2
Brynn Severance,Bellarmine,women,d1,2,180,0,0,2,0,0,0,0,0,0,M,Midfielder,0
Brynn Spangenberger,Wilson,women,d3,1,15,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Brynn Stauffacher,St. Mary's (IN),women,d3,2,46,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Brynne Snider,N.C. Wesleyan,women,d3,1,30,0,0,0,0,0,0,0,0,0,D,Defender,0
Bubbles Dever,Col. of Charleston,women,d1,2,113,0,1,1,0,0,0,0,0,1,M,Midfielder,1
C Grimm,Hendrix,women,d3,1,14,0,0,0,0,0,0,0,0,0,null,Unknown,0
C Nichols,Hendrix,women,d3,1,55,0,0,1,0,0,0,0,0,0,null,Unknown,0
C Simmons,Paul Smiths,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
C Sullivan,Hendrix,women,d3,1,35,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cabrey O'Gorman,Albion,women,d3,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cadee Borg,Pepperdine,women,d1,1,11,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cadee Hegarty,VMI,women,d1,2,151,0,0,0,0,1,0,0,0,0,M,Midfielder,0
Cadence Fisher,UC Santa Cruz,women,d3,1,10,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cadence Holmberg,Penn College,women,d3,1,21,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cadence Mcmahon,Wilson,women,d3,1,13,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cadence Packer,Weber St.,women,d1,1,90,0,0,0,0,1,0,0,0,1,D,Defender,0
Cadence Peroff,Arizona Christian,women,d3,1,85,0,0,0,0,0,0,0,0,1,null,Unknown,0
Cadence Rutledge,Louisiana Tech,women,d1,2,180,0,0,0,0,0,0,18,6,1,GK,Goalkeeper,0
Cadence Sanders,Sam Houston,women,d1,2,130,0,0,1,1,0,0,0,0,0,D,Defender,0
Cadence Tischler,East Tex. Baptist,women,d3,1,90,0,0,0,0,0,0,5,2,0,GK,Goalkeeper,0
Cadence Tordai,Navy,women,d1,1,45,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Cadence Whitley,UNLV,women,d1,2,114,0,0,1,0,0,0,0,0,0,F,Forward,0
Cadi Hoke,Monmouth,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Cady Stairs,Me.-Presque Isle,women,d3,1,36,0,0,0,0,0,0,0,0,0,d,Defender,0
Caela Vasilkioti,Manhattanville,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Caelan Gallagher,Misericordia,women,d3,2,66,1,0,1,1,0,0,0,0,0,F,Forward,2
Caeley Goldstein,Oregon,women,d1,2,180,0,0,0,0,0,0,8,3,0,GK,Goalkeeper,0
Caelyn Young,Southwestern (TX),women,d3,1,14,0,0,0,0,0,0,0,0,0,D,Defender,0
Caelynn January,The Citadel,women,d1,2,62,0,0,0,0,0,0,0,0,1,D,Defender,0
Caetlyn Embree,WPI,women,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Caia Carlesimo,Drew,women,d3,1,36,0,1,2,1,0,0,0,0,0,null,Unknown,1
Caigan Leonard,Saint Louis,women,d1,1,20,0,0,1,0,0,0,0,0,2,F,Forward,0
Caila Baldwin,Centenary (LA),women,d3,1,21,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caila Scully,WPI,women,d3,1,28,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cailey Jackson,CSUN,women,d1,2,149,2,0,6,2,0,0,0,0,1,F,Forward,4
Cailey Petrauskas,Greensboro,women,d3,1,54,0,0,1,1,0,0,0,0,0,F,Forward,0
Cailin Bloom,Oregon,women,d1,2,60,0,0,2,2,0,0,0,0,2,D,Defender,0
Cailin Lennan,New England Col.,women,d3,1,90,0,0,0,0,0,0,0,0,0,d,Defender,0
Cailynn Bash,Asbury,women,d3,2,89,0,0,0,0,0,0,0,0,1,D,Defender,0
Caitlen-Star Dolan Boodram,East Carolina,women,d1,1,63,1,0,1,1,0,0,0,0,0,F,Forward,2
Caitlin Barry,New Haven,women,d1,1,69,0,0,0,0,0,0,0,0,1,D,Defender,0
Caitlin Burger,Wright St.,women,d1,2,145,0,0,8,3,1,0,0,0,3,M,Midfielder,0
Caitlin Conroy,Ga. Southern,women,d1,1,68,0,0,1,0,0,0,0,0,2,M,Midfielder,0
Caitlin Daley,New Haven,women,d1,1,84,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Caitlin Evans,Northern Ky.,women,d1,2,161,0,0,1,1,1,0,0,0,0,null,Unknown,0
Caitlin Forshay,Bryant,women,d1,2,147,1,0,10,3,0,0,0,0,2,F,Forward,2
Caitlin Kailus,Occidental,women,d3,1,33,0,0,2,1,0,0,0,0,1,null,Unknown,0
Caitlin Keeling,UAB,women,d1,1,45,0,1,0,0,0,0,0,0,0,M,Midfielder,1
Caitlin Kelly,SUNY Canton,women,d3,2,154,0,0,2,1,0,0,0,0,3,"D, d/gk",Goalkeeper,0
Caitlin Kirk,King's (PA),women,d3,1,26,0,0,0,0,0,0,0,0,0,D,Defender,0
Caitlin Knepp,Anderson (IN),women,d3,1,48,0,0,0,0,0,0,0,0,0,midfielder,Midfielder,0
Caitlin Mara,North Carolina,women,d1,2,64,0,0,2,0,0,0,0,0,2,D,Defender,0
Caitlin Martin,Wooster,women,d3,2,83,0,1,6,2,0,0,0,0,0,F,Forward,1
Caitlin Mulcahy,Lake Forest,women,d3,2,104,0,0,2,1,0,0,0,0,1,M,Midfielder,0
Caitlin Murphy,Kean,women,d3,1,24,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Caitlin Nelson,SUNY Brockport,women,d3,2,124,1,1,4,2,0,0,0,0,0,"m, null",Midfielder,3
Caitlin Parker,Niagara,women,d1,1,84,0,0,0,0,0,0,0,0,0,D,Defender,0
Caitlin Roach,Texas Lutheran,women,d2,1,58,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Caitlin Rowan,Colgate,women,d1,1,25,0,0,0,0,0,0,0,0,0,D,Defender,0
Caitlin Smith,William & Mary,women,d1,1,5,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caitlin Traver,Marian (WI),women,d3,1,64,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Caitlin Walters,UC Santa Cruz,women,d3,2,165,0,0,0,0,0,0,0,0,1,D,Defender,0
Caitlin Willard,Elms,women,d3,1,44,0,0,0,0,0,0,0,0,0,null,Unknown,0
Caitlyn Boucher,Campbell,women,d1,2,92,0,0,0,0,0,0,0,0,1,D,Defender,0
Caitlyn Brenner,Mary Baldwin,women,d3,1,44,0,0,0,0,0,0,0,0,0,D,Defender,0
Caitlyn Cross,Heidelberg,women,d3,2,141,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Caitlyn Grady,Niagara,women,d1,1,84,1,0,2,1,0,0,0,0,0,M,Midfielder,2
Caitlyn Gratton,Niagara,women,d1,1,67,2,0,4,3,0,0,0,0,0,F,Forward,4
Caitlyn Hansen,IU Indy,women,d1,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caitlyn Kanter,Hartford,women,d3,1,19,0,0,0,0,0,0,0,0,0,F,Forward,0
Caitlyn Kellogg,St. Bonaventure,women,d1,1,25,0,0,0,0,0,0,0,0,0,null,Unknown,0
Caitlyn Lamb,Maine Maritime,women,d3,1,20,0,0,0,0,0,0,0,0,0,null,Unknown,0
Caitlyn Mcculloch,LMU (CA),women,d1,1,75,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Caitlyn Nottingham,Radford,women,d1,2,146,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Caitlyn Ortiz,Rutgers-Camden,women,d3,2,75,0,0,0,0,0,0,0,0,0,"F, null",Forward,0
Caitlyn Peace,Hampton,women,d1,2,50,0,0,3,0,0,0,0,0,1,F,Forward,0
Caitlyn Philips,Moravian,women,d3,1,67,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Caitlyn Scott,Bucknell,women,d1,1,35,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Caitlyn Simons,UC Santa Barbara,women,d1,2,100,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Caitlyn Smithers,Nazareth,women,d3,1,90,0,1,0,0,0,0,0,0,4,D,Defender,1
Caitlyn Terceiro,Rhode Island Col.,women,d3,2,54,0,0,1,1,0,0,0,0,0,"M, null",Midfielder,0
Caitlyn Toom,New Haven,women,d1,1,25,0,0,0,0,0,0,0,0,0,F,Forward,0
Caitlyn Toubia,Col. of Charleston,women,d1,2,180,0,0,0,0,0,0,0,0,1,D,Defender,0
Caitlyn Turner,Cal Lutheran,women,d3,2,32,0,0,4,0,0,0,0,0,0,M,Midfielder,0
Caitlyn Wnek,DeSales,women,d3,1,64,0,0,0,0,0,0,0,0,1,null,Unknown,0
Calabria Augustino,Clark (MA),women,d3,1,39,1,0,1,1,0,0,0,0,0,null,Unknown,2
Calah Strong,Wheaton (IL),women,d3,1,83,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Caleigh Christensen,Merrimack,women,d1,2,180,0,1,1,1,0,0,0,0,1,D,Defender,1
Caleigh Collard,Iowa,women,d1,1,6,0,0,1,0,0,0,0,0,0,null,Unknown,0
Caleigh Renzella,Denison,women,d3,2,92,0,0,1,1,0,0,0,0,0,D,Defender,0
Caleigh Wynter,New Haven,women,d1,1,69,0,0,1,0,0,0,0,0,0,F,Forward,0
Caley Nault,Husson,women,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Caley Swierenga,Colorado,women,d1,2,132,0,0,0,0,0,0,0,0,1,D,Defender,0
Cali Triggs,Sul Ross St.,women,d2,1,38,0,0,0,0,0,0,0,0,0,F,Forward,0
Calista Collins,Delaware,women,d1,2,147,0,0,0,0,0,0,0,0,0,D,Defender,0
Calista Siegmeier,Tulsa,women,d1,1,25,0,0,0,0,0,0,0,0,0,D,Defender,0
Callah Dando,Furman,women,d1,1,39,0,0,3,2,0,0,0,0,2,F,Forward,0
Callan Harrington,LMU (CA),women,d1,1,70,1,0,4,3,0,0,0,0,0,F,Forward,2
Callaway Combs,Missouri,women,d1,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Calleigh Byron,Hartwick,women,d3,1,29,0,0,0,0,0,0,0,0,0,null,Unknown,0
Calleigh Elder,Lafayette,women,d1,2,79,0,0,0,0,0,0,0,0,1,D,Defender,0
Calli Chiarelli,Idaho,women,d1,2,92,1,0,1,1,0,0,0,0,4,D,Defender,2
Calli Heinzerling,Wis.-Stout,women,d3,1,39,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Calli Henderson,Marietta,women,d3,1,4,0,0,0,0,0,0,0,0,0,D,Defender,0
Callia Eaton,UMass Boston,women,d3,1,31,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Callie Abair,Kalamazoo,women,d3,1,37,0,0,1,0,0,0,0,0,1,null,Unknown,0
Callie Blaylock,Utah,women,d1,2,101,0,0,3,1,1,0,0,0,0,D,Defender,0
Callie Chesney,Salisbury,women,d3,1,13,0,0,0,0,0,0,0,0,1,D,Defender,0
Callie Conrad,Baylor,women,d1,1,54,0,0,2,1,0,0,0,0,3,F,Forward,0
Callie Drummond,North Park,women,d3,1,17,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Callie Giguere,Franciscan,women,d3,1,90,0,0,0,0,0,0,11,7,0,GK,Goalkeeper,0
Callie Henson,Maryville (TN),women,d3,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Callie Keeler,Coe,women,d3,2,46,0,0,0,0,0,0,0,0,0,F,Forward,0
Callie Lafontaine,SUNY Morrisville,women,d3,1,90,0,1,2,1,0,0,0,0,3,F,Forward,1
Callie Mccarthy,Brandeis,women,d3,1,28,0,0,0,0,0,0,0,0,0,null,Unknown,0
Callie Mcmurtrey,Western Ill.,women,d1,2,140,0,0,0,0,0,0,0,0,0,F,Forward,0
Callie Neils,Endicott,women,d3,2,112,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Callie Stoltz,Swarthmore,women,d3,2,96,0,0,0,0,0,0,0,0,1,D,Defender,0
Callie Tumilty,Ohio St.,women,d1,2,113,0,1,2,2,0,0,0,0,1,F,Forward,1
Callisthene Vonderweidt,SUNY Delhi,women,d3,2,66,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Calysta Escalera,LIFE Pacific,women,d3,1,59,0,0,1,0,0,0,0,0,1,null,Unknown,0
Cam Horsley,Hanover,women,d3,1,65,1,0,3,1,0,0,0,0,2,M,Midfielder,2
Cam Lopez,MUW,women,d3,2,180,0,0,0,0,0,0,10,5,1,GK,Goalkeeper,0
Cam Schuler,Drexel,women,d1,2,100,0,0,2,0,0,0,0,0,0,F,Forward,0
Camaryn Piper,Methodist,women,d3,1,90,0,0,2,0,0,0,0,0,0,M,Midfielder,0
Cambell Fischer,South Dakota,women,d1,2,180,0,0,0,0,0,0,3,1,0,GK,Goalkeeper,0
Cambelle Waldspurger,Gustavus Adolphus,women,d3,1,79,0,1,5,1,0,0,0,0,0,F,Forward,1
Cambry Patrick,Texas,women,d1,2,62,0,0,0,0,0,0,0,0,2,D,Defender,0
Camden Armstrong,Carlow,women,d3,1,63,1,0,4,2,0,0,0,0,1,M,Midfielder,2
Camden Jefferson,East. Mennonite,women,d3,2,90,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Camden Palmer,Simpson,women,d3,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Camdyn Lamarre,Lasell,women,d3,1,83,0,0,1,1,1,0,0,0,0,m,Midfielder,0
Camdyn Melin,Winthrop,women,d1,1,19,0,0,0,0,0,0,0,0,0,D,Defender,0
Camdyn Paul,Heidelberg,women,d3,2,99,0,0,0,0,0,0,0,0,0,F,Forward,0
Camelia Cruz,SUNY Delhi,women,d3,2,99,0,0,1,0,0,0,0,0,7,D,Defender,0
Cameron Banfield,Midway,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cameron Bonadona,Nicholls,women,d1,1,20,0,0,0,0,0,0,0,0,0,D,Defender,0
Cameron Bourne,LMU (CA),women,d1,1,63,0,1,1,1,0,0,0,0,0,null,Unknown,1
Cameron Byrd,Texas,women,d1,2,105,0,0,0,0,0,0,0,0,2,D,Defender,0
Cameron Celce,Winthrop,women,d1,1,18,0,0,0,0,0,0,0,0,1,null,Unknown,0
Cameron Cole,Toledo,women,d1,1,35,1,0,1,1,0,0,0,0,1,F,Forward,2
Cameron Cruz,UMSV,women,d3,1,22,0,0,1,1,0,0,0,0,1,D,Defender,0
Cameron Dye,Bellarmine,women,d1,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Cameron Goddard,Xavier,women,d1,1,32,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Cameron Hughes,William Smith,women,d3,2,49,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cameron Jones,VMI,women,d1,2,180,0,0,1,1,0,0,0,0,1,D,Defender,0
Cameron Lane,Columbia,women,d1,1,90,0,0,0,0,0,0,7,2,0,GK,Goalkeeper,0
Cameron Martin,The Citadel,women,d1,2,164,0,0,1,0,0,0,0,0,0,F,Forward,0
Cameron Mink,UMBC,women,d1,2,148,0,0,1,0,0,0,0,0,2,D,Defender,0
Cameron Pampucha,UMass Boston,women,d3,1,25,0,0,0,0,0,0,0,0,0,D,Defender,0
Cameron Patton,TCU,women,d1,1,90,0,0,1,0,0,0,0,0,4,F,Forward,0
Cameron Roller,Duke,women,d1,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Cameron Shackford,Shenandoah,women,d3,1,22,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cameron Silva,Alabama,women,d1,1,55,0,0,4,1,0,0,0,0,0,M,Midfielder,0
Cameron Southard,Piedmont,women,d3,1,22,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cameron Thompson,SUNY Brockport,women,d3,1,18,0,0,0,0,0,0,0,0,0,d,Defender,0
Cameron Valladares,Arizona St.,women,d1,2,130,0,2,6,2,0,0,0,0,1,F,Forward,2
Cameron Watson,Central Baptist,women,d3,1,60,0,0,0,0,0,0,0,0,0,d,Defender,0
Cameryn Peter,McMurry,women,d3,1,29,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cameryn Susey,Eastern Mich.,women,d1,2,118,0,0,2,2,0,0,0,0,2,F,Forward,0
Cameryn Wilkinson,Hartford,women,d3,1,50,1,0,1,1,0,0,0,0,0,F,Forward,2
Cami Colpitts,WashU,women,d3,1,23,0,0,3,1,0,0,0,0,0,M,Midfielder,0
Cami Silvestro,Army West Point,women,d1,2,151,1,1,3,3,0,0,0,0,3,M,Midfielder,3
Cami Tofilon,Wheaton (IL),women,d3,1,27,0,0,0,0,1,0,0,0,0,F,Forward,0
Cami Weekly,Rhode Island Col.,women,d3,2,83,0,0,0,0,0,0,0,0,0,"M, f",Midfielder,0
Cami Wiles,Coastal Carolina,women,d1,1,13,0,0,0,0,0,0,0,0,0,D,Defender,0
Camie Maynor,North Carolina,women,d1,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Camila Andrade,LeTourneau,women,d3,1,49,0,0,0,0,0,0,0,0,0,null,Unknown,0
Camila Blanco,Southern Wesleyan,women,d1,1,82,0,0,0,0,0,0,0,0,0,null,Unknown,0
Camila Dominguez,Rensselaer,women,d3,2,40,0,0,0,0,0,0,0,0,0,F,Forward,0
Camila Lara,CSUSB,women,d2,1,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Camila Lezcano,Gardner-Webb,women,d1,2,143,1,1,6,3,0,0,0,0,4,D,Defender,3
Camila Palacios,Arkansas,women,d1,1,7,0,0,0,0,0,0,0,0,1,F,Forward,0
Camila Sandaal,Bard,women,d3,2,180,0,0,0,0,0,0,0,0,1,D,Defender,0
Camila Torres,Elmhurst,women,d3,1,24,0,0,2,0,0,0,0,0,1,M,Midfielder,0
Camilia Leiva,JWU (Providence),women,d3,1,38,1,0,1,1,0,0,0,0,0,null,Unknown,2
Camilla Contreras Bran,Portland St.,women,d1,1,15,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Camilla Daigle,Clark (MA),women,d3,1,65,0,1,0,0,0,0,0,0,1,null,Unknown,1
Camilla Ova,Buffalo St.,women,d3,1,11,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Camille Anneet,UC Santa Cruz,women,d3,2,158,0,0,3,2,0,0,0,0,3,F,Forward,0
Camille Bultel,Youngstown St.,women,d1,2,141,2,0,5,4,1,0,0,0,5,M,Midfielder,4
Camille Clark,Rose-Hulman,women,d3,1,45,0,0,0,0,0,0,0,0,0,D,Defender,0
Camille Daniel,Iona,women,d1,1,27,0,0,0,0,0,0,0,0,0,D,Defender,0
Camille Landphair,UNI,women,d1,2,58,0,0,2,0,0,0,0,0,0,F,Forward,0
Camille Langlet,Rockford,women,d3,2,47,0,0,0,0,0,0,0,0,0,F,Forward,0
Camille Mcroberts,Juniata,women,d3,2,175,0,0,3,2,0,0,0,0,0,"d/m, null",Midfielder,0
Camille Quarterman,Rice,women,d1,2,79,0,1,3,1,0,0,0,0,1,F,Forward,1
Camille Quirin-Morris,Alvernia,women,d3,1,78,1,0,2,1,1,0,0,0,0,M,Midfielder,2
Camille Raymond,Covenant,women,d3,1,30,1,0,1,1,0,0,0,0,1,M,Midfielder,2
Camille Ring,Crown (MN),women,d3,1,16,0,0,0,0,0,0,0,0,0,null,Unknown,0
Camille Smith,Wash. & Jeff.,women,d3,1,90,0,0,1,1,0,0,0,0,0,c,Unknown,0
Camille Welker,Saint Louis,women,d1,2,163,0,0,2,1,0,0,0,0,1,D,Defender,0
Campbell Ayres,Covenant,women,d3,1,37,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Campbell Blair,Johnson (TN),women,d3,1,39,0,1,0,0,0,0,0,0,1,null,Unknown,1
Campbell Carroll,California,women,d1,2,100,0,0,0,0,0,0,0,0,3,M,Midfielder,0
Campbell Jewell,Michigan,women,d1,2,158,0,0,1,0,0,0,0,0,1,D,Defender,0
Campbell Pacheco,DeSales,women,d3,1,25,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Campbell Reed,Col. of Idaho,women,d2,1,17,0,0,0,0,0,0,0,0,0,DEFENDER,Defender,0
Campbell Reed,Col. of Idaho,women,d3,1,44,0,0,0,0,0,0,0,0,0,D,Defender,0
Campbell Stoll,UNC Asheville,women,d1,2,138,1,3,2,1,0,0,0,0,3,D,Defender,5
Campbell Swaim,Grinnell,women,d3,1,90,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Campbell Taylor,West Ga.,women,d1,1,75,0,0,1,0,0,0,0,0,1,F,Forward,0
Campbell Tippey,Bellarmine,women,d1,2,164,1,0,1,1,0,0,0,0,0,M,Midfielder,2
Campbell Zimmers,South Dakota,women,d1,2,129,0,0,1,0,1,0,0,0,0,D,Defender,0
Camryn Ala,Me.-Presque Isle,women,d3,1,77,0,0,4,3,0,0,0,0,0,"mf, null",Midfielder,0
Camryn Bliss,FGCU,women,d1,1,26,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Camryn Clark,Hanover,women,d3,1,21,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Camryn Cruz,Cal St. Fullerton,women,d1,1,90,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Camryn Davis,Western Ky.,women,d1,2,113,0,0,3,1,0,0,0,0,1,M,Midfielder,0
Camryn Dunn,Central Mich.,women,d1,1,77,0,0,1,1,1,0,0,0,1,F,Forward,0
Camryn Fitch,Lafayette,women,d1,2,140,0,0,0,0,0,0,0,0,0,D,Defender,0
Camryn Gold,Northern Ariz.,women,d1,1,3,0,0,0,0,0,0,0,0,0,D,Defender,0
Camryn Higer,Concordia (NE),women,d3,1,4,0,0,0,0,0,0,0,0,0,mf,Midfielder,0
Camryn Jambor,Saint Joseph (CT),women,d3,1,26,0,0,0,0,0,0,0,0,0,null,Unknown,0
Camryn Jorgensen,BYU,women,d1,1,60,0,0,0,0,0,0,0,0,0,D,Defender,0
Camryn Klein,Mercyhurst,women,d1,1,90,1,0,1,1,0,0,0,0,0,null,Unknown,2
Camryn Kunz,Allegheny,women,d3,1,27,0,0,0,0,0,0,0,0,0,F,Forward,0
Camryn Kuolt,Whitworth,women,d3,2,42,0,0,0,0,0,0,0,0,0,D,Defender,0
Camryn Letellier,North Ala.,women,d1,1,7,0,0,0,0,0,0,0,0,0,F,Forward,0
Camryn Marcondes,Greensboro,women,d3,1,76,0,0,4,3,0,0,0,0,0,F,Forward,0
Camryn Mckee,Coastal Carolina,women,d1,1,9,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Camryn Miller,Cincinnati,women,d1,2,180,0,0,0,0,0,0,7,0,0,GK,Goalkeeper,0
Camryn Montelongo,Hartwick,women,d3,1,32,0,0,0,0,0,0,0,0,0,null,Unknown,0
Camryn Morley,Penn St.-Altoona,women,d3,2,58,0,0,1,1,0,0,0,0,0,null,Unknown,0
Camryn Penn,Cal Poly,women,d1,2,180,0,0,1,0,0,0,0,0,2,null,Unknown,0
Camryn Pepper,Detroit Mercy,women,d1,1,20,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Camryn Porter,Lebanon Valley,women,d3,1,90,0,0,0,0,0,0,3,0,0,GK,Goalkeeper,0
Camryn Ries,UIC,women,d1,2,70,0,0,5,4,0,0,0,0,1,F,Forward,0
Camryn Sailor,UC Santa Barbara,women,d1,1,8,0,0,0,0,0,0,0,0,0,D,Defender,0
Camryn Schiavitti,Nazareth,women,d3,2,41,0,0,0,0,0,0,0,0,1,null,Unknown,0
Camryn Volpe,Old Westbury,women,d3,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Camylle Graves,Eastern Ill.,women,d1,1,26,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Cana Duckworth,Loras,women,d3,1,83,0,0,2,0,0,0,0,0,0,M,Midfielder,0
Candace Ching,Sacramento St.,women,d1,2,106,0,0,2,0,0,0,0,0,1,"F, M",Midfielder,0
Candace Woods,Stevenson,women,d3,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Candice Kilderry,Little Rock,women,d1,2,91,0,2,1,1,0,0,0,0,1,M,Midfielder,2
Cansu Kara,Coastal Carolina,women,d1,1,9,0,0,0,0,0,0,0,0,0,D,Defender,0
Caoume Valle,Mount St. Mary's,women,d1,2,80,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Caprial Loescher,Redlands,women,d3,2,140,0,0,1,1,0,0,0,0,0,null,Unknown,0
Caprice Chiuchiolo,Grand Canyon,women,d1,1,11,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Capriel Winder,Utah St.,women,d1,1,90,0,0,0,0,0,0,0,0,1,null,Unknown,0
Cara Bubonovich,Holy Cross,women,d1,2,157,1,0,3,1,1,0,0,0,0,M,Midfielder,2
Cara Chaffin,Sewanee,women,d3,2,40,1,0,2,1,0,0,0,0,0,D,Defender,2
Cara Churchill,Rivier,women,d3,2,143,0,0,0,0,1,0,0,0,2,"D, null",Defender,0
Cara Cimo,Neumann,women,d3,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Cara Martin,Georgetown,women,d1,1,90,0,0,0,0,0,0,5,1,1,GK,Goalkeeper,0
Cara Petry,Eastern Mich.,women,d1,2,46,0,0,0,0,0,0,0,0,1,D,Defender,0
