Name,Team,Gender,Division,Matches Played,Minutes Played,Goals,Assists,Shots,Shots On Target,Yellow Cards,Red Cards,Saves,Goals Against,Fouls Won,Positions Seen,Dominant Position,Points
Cassidy Imperial-Pham,CSUN,women,d1,2,75,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Cassidy Kuehne,Ole Miss,women,d1,2,131,0,0,4,0,0,0,0,0,0,M,Midfielder,0
Cassidy Moriarty,Bryant,women,d1,1,23,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cassidy Nichols,Mount St. Mary's,women,d1,1,36,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cassidy Oldham,Presbyterian,women,d1,1,90,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cassie Bibby,Southern California,women,d1,1,20,0,0,0,0,0,0,0,0,0,D,Defender,0
Cassie Delinsky,Georgetown,women,d1,2,160,0,0,0,0,0,0,0,0,0,D,Defender,0
Cassie Nagy,Stetson,women,d1,1,81,0,0,0,0,0,0,0,0,1,D,Defender,0
Cassie Villanueva,UNLV,women,d1,2,93,1,1,5,2,0,0,0,0,1,F,Forward,3
Cat Pieper,UC Davis,women,d1,1,45,0,0,0,0,0,0,0,0,1,GK,Goalkeeper,0
Catalina Roggerone,CSU Bakersfield,women,d1,2,166,0,0,6,3,1,0,0,0,4,M,Midfielder,0
Catarina Dantas,USC Upstate,women,d1,1,45,0,0,0,0,0,0,0,0,3,D,Defender,0
Cate Burns,Siena,women,d1,2,180,0,0,0,0,0,0,7,2,1,GK,Goalkeeper,0
Cate Childers,Colgate,women,d1,2,88,0,1,1,1,0,0,0,0,1,F,Forward,1
Cate Downs,Marquette,women,d1,2,63,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cate Flanagan,Siena,women,d1,2,180,0,2,3,2,0,0,0,0,0,F,Forward,2
Cate Hardin,Georgia,women,d1,2,176,0,0,0,0,0,0,0,0,0,D,Defender,0
Cate Sarinopoulos,TCU,women,d1,1,69,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cate Sheahan,Hawaii,women,d1,2,146,0,0,7,0,0,0,0,0,4,F,Forward,0
Cate Vanmeter,Asbury,women,d1,1,59,0,0,0,0,0,0,0,0,0,D,Defender,0
Caterina Cappiello,Mercyhurst,women,d1,2,180,1,0,1,1,1,0,0,0,1,M,Midfielder,2
Caterina Regazzoni,Northwestern,women,d1,2,168,0,0,1,0,0,0,0,0,5,M,Midfielder,0
Caterina Schiavo,Saint Francis,women,d1,1,28,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Catherine Apker,Lafayette,women,d1,1,90,0,0,0,0,0,0,6,0,0,GK,Goalkeeper,0
Catherine Cline,Loyola Chicago,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Catherine Rapp,Kentucky,women,d1,2,134,1,0,4,2,0,0,0,0,6,M,Midfielder,2
Catherine Rogers,Siena,women,d1,2,121,1,0,6,3,0,0,0,0,3,M,Midfielder,2
Cathryn Cunningham,Lehigh,women,d1,1,90,0,0,2,0,0,0,0,0,0,D,Defender,0
Catrina Herman,Northeastern,women,d1,1,21,0,0,0,0,0,0,0,0,1,D,Defender,0
Cayden Norris,Tennessee,women,d1,2,180,0,0,0,0,0,0,6,0,0,GK,Goalkeeper,0
Cayla Cajilig,Canisius,women,d1,2,75,0,0,0,0,0,0,0,0,1,D,Defender,0
Cayla Koerner,Southeast Mo. St.,women,d1,1,90,0,0,0,0,0,0,0,0,1,F,Forward,0
Cayla Muenchow,Evergreen St.,women,d3,1,68,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cayla Oliveira,Cal St. Fullerton,women,d1,2,54,0,0,0,0,1,0,0,0,2,null,Unknown,0
Caylah Williams,Jackson St.,women,d1,2,145,2,0,3,3,0,0,0,0,1,F,Forward,4
Caylee Kerr,Montana,women,d1,1,16,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cece Villa,Nebraska,women,d1,1,90,0,0,0,0,0,0,2,1,0,GK,Goalkeeper,0
Cecelia Egan,Washington,women,d1,1,26,0,0,0,0,0,0,0,0,1,D,Defender,0
Cecelia Simion,Butler,women,d1,2,51,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Cecile Giguere,San Jose St.,women,d1,1,28,0,0,0,0,0,0,0,0,0,F,Forward,0
Cecilia Cerone,Princeton,women,d1,2,135,0,0,0,0,0,0,3,1,0,GK,Goalkeeper,0
Cecilia Favret,Marquette,women,d1,1,9,0,0,0,0,0,0,0,0,0,F,Forward,0
Cecilie Mossing,Fordham,women,d1,2,25,0,0,1,1,0,0,0,0,0,F,Forward,0
Ceilidh Whynott,Butler,women,d1,2,20,0,0,3,2,0,0,0,0,0,F,Forward,0
Celeste Marijnissen,McNeese,women,d1,1,90,0,0,0,0,0,0,10,3,2,GK,Goalkeeper,0
Celeste Sloma,Ohio,women,d1,2,180,0,0,0,0,0,0,7,3,0,GK,Goalkeeper,0
Celina Frenz,New Mexico,women,d1,1,74,0,1,0,0,0,0,0,0,0,M,Midfielder,1
Celine Diaz,Lamar University,women,d1,1,32,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Celine Ottah,Pittsburgh,women,d1,1,22,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cena Carlson,Lamar University,women,d1,1,49,0,0,3,1,0,0,0,0,0,F,Forward,0
Chandler Browning,North Florida,women,d1,2,38,0,0,0,0,0,0,0,0,0,null,Unknown,0
Chantelle Symes,Detroit Mercy,women,d1,1,45,0,0,0,0,0,0,0,0,1,GK,Goalkeeper,0
Chanyn Santos,Pacific (OR),women,d3,1,51,0,0,0,0,0,0,0,0,0,D,Defender,0
Charity Freeman,Eastern Wash.,women,d1,1,90,0,0,3,2,0,0,0,0,3,F,Forward,0
Charlee Bernal,Kennesaw St.,women,d1,2,123,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Charlee Perna,Monmouth,women,d1,2,61,0,0,0,0,0,0,0,0,0,D,Defender,0
Charley Kort,Omaha,women,d1,2,151,1,1,6,3,0,0,0,0,1,F,Forward,3
Charli Dunn,Middle Tenn.,women,d1,1,14,0,0,0,0,0,0,0,0,0,null,Unknown,0
Charli Grafton,Southern Ind.,women,d1,2,105,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlie Basinet,North Dakota,women,d1,2,149,3,1,14,7,0,0,0,0,3,F,Forward,7
Charlie Codd,Notre Dame,women,d1,1,48,0,0,1,0,0,0,0,0,1,F,Forward,0
Charlie Gerson,San Diego St.,women,d1,1,90,0,0,0,0,1,0,0,0,1,M,Midfielder,0
Charlie Shanahan,Tarleton St.,women,d1,2,28,0,0,0,0,0,0,0,0,0,null,Unknown,0
Charlie Wistrom,Nebraska,women,d1,1,52,0,0,0,0,1,0,0,0,1,F,Forward,0
Charliebleu Saunders,Indiana St.,women,d1,1,3,0,0,0,0,0,0,0,0,0,F,Forward,0
Charlise Grimes,Elon,women,d1,1,5,0,0,0,0,0,0,0,0,0,null,Unknown,0
Charlise Smith,Green Bay,women,d1,1,29,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlotte Bien,Iowa,women,d1,1,13,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Charlotte Cosgrove,Iona,women,d1,2,76,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlotte Cuthbertson,Alabama A&M,women,d1,2,88,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlotte Garcia,Rutgers,women,d1,1,10,0,0,0,0,0,0,0,0,2,F,Forward,0
Charlotte Grim,Mississippi St.,women,d1,2,35,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Charlotte Hanchar,Holy Cross,women,d1,2,150,1,0,2,1,0,0,0,0,0,F,Forward,2
Charlotte Hansen,Davidson,women,d1,2,139,0,0,0,0,0,0,0,0,0,F,Forward,0
Charlotte Henness,UC Davis,women,d1,1,40,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Charlotte Hinchey,Louisiana,women,d1,2,159,0,0,0,0,1,0,0,0,0,D,Defender,0
Charlotte Kohler,Stanford,women,d1,2,112,2,0,4,3,0,0,0,0,0,null,Unknown,4
Charlotte Lee,Morehead St.,women,d1,1,55,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Charlotte Lewis,Southeastern La.,women,d1,2,113,1,0,5,3,0,0,0,0,2,M,Midfielder,2
Charlotte Mcclure,Florida,women,d1,2,108,0,0,3,1,1,0,0,0,0,M,Midfielder,0
Charlotte Memoly,San Jose St.,women,d1,1,90,1,0,2,1,0,0,0,0,0,D,Defender,2
Charlotte Pawli,UAlbany,women,d1,2,170,0,0,0,0,0,0,0,0,2,D,Defender,0
Charlotte Seay,The Citadel,women,d1,1,90,0,0,0,0,0,0,0,0,3,D,Defender,0
Charlotte Simas,Wofford,women,d1,2,37,0,0,0,0,0,0,0,0,0,F,Forward,0
Charlotte Snead,Davidson,women,d1,2,162,0,0,0,0,0,0,0,0,1,D,Defender,0
Charlotte Sobotka,North Ala.,women,d1,1,57,0,0,0,0,0,0,0,0,1,F,Forward,0
Charlotte Stavis,Emory & Henry,women,d1,1,90,0,0,3,1,0,0,0,0,2,null,Unknown,0
Charlotte Ward,Southern California,women,d1,1,24,0,0,0,0,0,0,0,0,0,F,Forward,0
Charlotte Wilfert,UC San Diego,women,d1,2,180,0,0,0,0,0,0,9,2,0,GK,Goalkeeper,0
Charlotte Willis,Puget Sound,women,d3,1,28,0,0,0,0,0,0,0,0,0,D,Defender,0
Charlyse Berry,Columbia,women,d1,2,96,0,0,0,0,0,0,0,0,2,F,Forward,0
Chase Borntreger,Air Force,women,d1,2,109,0,0,4,2,0,0,0,0,4,M,Midfielder,0
Chayse Ying,Notre Dame,women,d1,1,70,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chayse Yu,UC Santa Barbara,women,d1,1,33,0,0,3,2,0,0,0,0,0,F,Forward,0
Chelsea Crocq,Simon Fraser,women,d1,1,40,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chelsea Cross,Rice,women,d1,1,25,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chelsea Loeser,Xavier,women,d1,2,137,0,0,2,1,0,0,0,0,1,M,Midfielder,0
Chelsea Wagner,Mississippi St.,women,d1,2,43,0,0,1,0,0,0,0,0,0,F,Forward,0
Cherrie Cox,Long Beach St.,women,d1,1,58,0,0,1,1,0,0,0,0,2,M,Midfielder,0
Cherry Yu,Purdue,women,d1,2,155,0,0,4,1,0,0,0,0,0,F,Forward,0
Chesney Robinson,Brown,women,d1,1,66,0,0,0,0,0,0,0,0,0,D,Defender,0
Cheyenne Lam,Howard,women,d1,1,11,0,0,0,0,0,0,0,0,0,F,Forward,0
Cheyenne Matthews,Lyon,women,d1,1,41,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cheyenne Mccloud,Tennessee Tech,women,d1,1,27,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cheyenne Payne,UMBC,women,d1,2,51,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chiara Cosenza,Navy,women,d1,2,122,0,0,3,3,1,0,0,0,0,F,Forward,0
Chiara Lape,West Ga.,women,d1,2,124,0,0,1,0,0,0,0,0,1,M,Midfielder,0
Chiara Premoli,Eastern Ky.,women,d1,2,148,0,3,0,0,1,0,0,0,4,M,Midfielder,3
Chiara Singarella,Purdue,women,d1,2,160,0,0,6,2,1,0,0,0,6,F,Forward,0
Chifumi Sasaki,UC Irvine,women,d1,2,56,0,1,1,1,0,0,0,0,1,M,Midfielder,1
Chinatsu Kaio,FIU,women,d1,2,180,2,0,5,3,0,0,0,0,7,M,Midfielder,4
Chioma Okafor,UConn,women,d1,1,90,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chloa Joseph,Oklahoma St.,women,d1,2,155,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Adams,Baylor,women,d1,2,34,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Ausburn,William & Mary,women,d1,2,21,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Bafus,Evergreen St.,women,d3,1,54,0,0,0,0,0,0,0,0,0,null,Unknown,0
Chloe Barnthouse,Murray St.,women,d1,1,15,0,0,0,0,0,0,0,0,0,F,Forward,0
Chloe Birch,North Dakota St.,women,d1,2,56,0,0,0,0,0,0,0,0,0,null,Unknown,0
Chloe Brecht,Butler,women,d1,2,159,0,2,1,0,0,0,0,0,5,D,Defender,2
Chloe Briggs,Niagara,women,d1,1,12,0,0,1,1,0,0,0,0,0,D,Defender,0
Chloe Broughton,Iowa St.,women,d1,2,169,0,0,1,0,0,0,0,0,0,D,Defender,0
Chloe Brown,Pepperdine,women,d1,1,6,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Bryant,Grambling,women,d1,2,145,0,0,0,0,0,0,0,0,4,F,Forward,0
Chloe Burst,Wake Forest,women,d1,2,81,0,0,1,0,0,0,0,0,2,F,Forward,0
Chloe Cline,Illinois St.,women,d1,2,111,0,0,1,1,0,0,0,0,6,D,Defender,0
Chloe Delyser,New Hampshire,women,d1,1,25,0,0,0,0,0,0,0,0,0,F,Forward,0
Chloe Iliff,Lipscomb,women,d1,2,81,1,1,3,1,0,0,0,0,1,M,Midfielder,3
Chloe Japic,Texas Tech,women,d1,2,112,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Chloe Jones,Texas St.,women,d1,2,180,0,0,2,1,0,0,0,0,2,M,Midfielder,0
Chloe Khelil,Saint Joseph's,women,d1,2,180,0,0,1,1,0,0,0,0,1,D,Defender,0
Chloe Lofters,Grambling,women,d1,2,56,0,0,0,0,0,0,0,0,3,F,Forward,0
Chloe Lynch,North Florida,women,d1,2,129,0,0,2,1,0,0,0,0,3,M,Midfielder,0
Chloe Mariotti,Purdue Fort Wayne,women,d1,2,158,0,0,1,1,0,0,0,0,3,D,Defender,0
Chloe Messer,Monmouth,women,d1,2,76,0,0,2,1,0,0,0,0,0,"M, null",Midfielder,0
Chloe Mueller,Louisiana,women,d1,1,22,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Pattison,Eastern Wash.,women,d1,1,90,0,0,6,2,0,0,0,0,1,F,Forward,0
Chloe Pickett,Westminster (UT),women,d1,1,40,0,0,0,0,0,0,0,0,0,null,Unknown,0
Chloe Price,LIU,women,d1,1,81,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Salisbury,Charlotte,women,d1,2,34,0,0,0,0,0,0,0,0,1,D,Defender,0
Chloe Seelhoff,Montana,women,d1,2,163,0,0,6,2,0,0,0,0,3,M,Midfielder,0
Chloe Shimkin,Texas,women,d1,2,130,0,0,1,0,0,0,0,0,2,F,Forward,0
Chloe Stanley,NC State,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Chloe Taylor,Southern Miss.,women,d1,2,163,0,0,0,0,0,0,0,0,2,M,Midfielder,0
Chloe Troyer,Asbury,women,d1,1,20,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Chloe Tseros,Canisius,women,d1,2,180,0,0,0,0,0,0,9,6,0,GK,Goalkeeper,0
Chloe Walls,San Diego,women,d1,2,180,0,0,0,0,0,0,10,1,1,GK,Goalkeeper,0
Chloe Weiland,Youngstown St.,women,d1,2,127,0,0,4,2,0,0,0,0,0,F,Forward,0
Chloe Wiggins,Prairie View,women,d1,2,148,0,0,0,0,0,0,0,0,1,D,Defender,0
Chloe Wright,Oklahoma St.,women,d1,2,148,0,0,2,1,0,0,0,0,0,M,Midfielder,0
Chloe Yates,UC San Diego,women,d1,2,180,0,0,4,1,0,0,0,0,0,M,Midfielder,0
Chrissa Avery,North Florida,women,d1,1,22,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Christa Gibbons,Cincinnati,women,d1,1,44,0,0,0,0,0,0,0,0,0,D,Defender,0
Christian Brathwaite,Clemson,women,d1,1,52,0,0,2,0,1,0,0,0,1,M,Midfielder,0
Christie Fransen,Bowling Green,women,d1,1,30,0,0,1,1,0,0,0,0,0,D,Defender,0
Christina Davenport,Portland,women,d1,1,5,0,0,0,0,0,0,0,0,0,D,Defender,0
Christina Guzman,Lamar University,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Christina Salama,West Virginia,women,d1,1,17,0,0,1,0,0,0,0,0,0,D,Defender,0
Christina Tsaousis,South Carolina,women,d1,2,147,0,0,0,0,0,0,4,0,0,GK,Goalkeeper,0
Christine Erdman,Bowling Green,women,d1,1,18,0,0,0,0,0,0,0,0,1,D,Defender,0
Chrysta Vasquez,Evansville,women,d1,1,20,0,0,2,1,0,0,0,0,0,F,Forward,0
Ciaira Pomeroy-Anderson,Radford,women,d1,1,19,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Ciara Alarcon,Miami (FL),women,d1,2,115,0,2,0,0,0,0,0,0,0,M,Midfielder,2
Ciara Brown,Eastern Mich.,women,d1,1,58,0,0,3,2,0,0,0,0,0,F,Forward,0
Ciara Garcia,Western Ore.,women,d1,1,78,0,0,3,1,0,0,0,0,3,F,Forward,0
Ciara Jade Mitchell,San Diego St.,women,d1,1,27,0,0,0,0,0,0,0,0,0,F,Forward,0
Ciara Johnson,Grambling,women,d1,2,41,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Ciara Kennedy,Boston U.,women,d1,2,126,0,1,0,0,0,0,0,0,1,M,Midfielder,1
Ciara Santiago,Kent St.,women,d1,1,33,0,0,0,0,0,0,0,0,0,F,Forward,0
Ciara Wilson,Fresno St.,women,d1,1,52,0,0,2,2,0,0,0,0,1,F,Forward,0
Cicely-Ann Spencer-Wickham,Niagara,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Cierra Collins,Syracuse,women,d1,1,11,0,0,0,0,0,0,0,0,0,D,Defender,0
Cierra Penny,Rhode Island,women,d1,1,41,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cilia Leal,A&M-Corpus Christi,women,d1,2,105,2,0,8,5,0,0,0,0,0,F,Forward,4
Cindy Conner,Boise St.,women,d1,2,139,1,0,9,5,1,0,0,0,2,F,Forward,2
Cindy Norfles,Grambling,women,d1,2,108,0,0,2,1,0,0,0,0,0,D,Defender,0
Cisel Akguel,Miami (FL),women,d1,2,60,0,0,0,0,1,0,0,0,2,F,Forward,0
Cj Fredkove,St. Thomas (MN),women,d1,1,45,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cj Roy,Northwestern,women,d1,1,20,0,0,0,0,0,0,0,0,0,GK,Goalkeeper,0
Cj Walters,CSU Bakersfield,women,d1,2,65,0,0,0,0,0,0,0,0,0,F,Forward,0
Claire Brown,Western Ill.,women,d1,2,139,0,0,0,0,0,0,0,0,2,null,Unknown,0
Claire Casey,Ga. Southern,women,d1,2,94,0,0,0,0,0,0,0,0,1,D,Defender,0
Claire Cress,Morehead St.,women,d1,1,90,0,0,0,0,0,0,7,2,0,GK,Goalkeeper,0
Claire Curran,Oklahoma,women,d1,2,84,0,0,3,0,0,0,0,0,0,F,Forward,0
Claire Deangelis,Charleston So.,women,d1,1,82,0,0,0,0,0,0,0,0,4,D,Defender,0
Claire Emmerich,Drake,women,d1,2,101,1,0,5,3,0,0,0,0,2,M,Midfielder,2
Claire Esse,UNC Greensboro,women,d1,1,15,0,0,0,0,0,0,0,0,0,F,Forward,0
Claire Hammill,Michigan,women,d1,2,99,0,0,0,0,0,0,0,0,0,D,Defender,0
Claire Highland,Duquesne,women,d1,1,18,0,0,0,0,0,0,0,0,0,null,Unknown,0
Claire Jones,SMU,women,d1,2,113,0,0,1,0,0,0,0,0,0,D,Defender,0
Claire Masters,Portland St.,women,d1,1,63,0,0,0,0,0,0,0,0,2,F,Forward,0
Claire Niedermeier,North Texas,women,d1,2,127,1,0,11,4,0,0,0,0,0,F,Forward,2
Claire Nieroda,SIUE,women,d1,2,140,0,0,3,2,0,0,0,0,2,M,Midfielder,0
Claire O'Neill,Rhode Island,women,d1,1,24,0,0,1,0,0,0,0,0,0,null,Unknown,0
Claire Palya,Tennessee Tech,women,d1,2,180,0,0,2,2,0,0,0,0,2,null,Unknown,0
Claire Rea,Cincinnati,women,d1,1,53,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Claire Roybal,New Mexico,women,d1,1,6,0,0,0,0,0,0,0,0,0,F,Forward,0
Claire Schultz,Longwood,women,d1,2,94,0,0,3,0,0,0,0,0,0,M,Midfielder,0
Claire Silverman,Brown,women,d1,1,44,0,0,0,0,0,0,0,0,0,F,Forward,0
Clara Casajuana Vert,Auburn,women,d1,2,83,0,0,2,0,0,0,0,0,1,M,Midfielder,0
Clara Dotigny,Texas Southern,women,d1,2,129,0,0,1,0,0,0,0,0,1,null,Unknown,0
Clara Ford,Monmouth,women,d1,2,149,0,1,0,0,0,0,0,0,0,D,Defender,1
Clara Kulick,Creighton,women,d1,1,39,0,0,0,0,0,0,0,0,2,F,Forward,0
Clara Looney,Wagner,women,d1,2,180,0,0,0,0,0,0,0,0,0,D,Defender,0
Clara Prebensen,Central Conn. St.,women,d1,2,49,0,0,0,0,0,0,0,0,0,F,Forward,0
Clara Samson,UC Irvine,women,d1,2,104,0,0,2,0,0,0,0,0,0,F,Forward,0
Clara Spurlock,Bellarmine,women,d1,1,21,0,0,0,0,0,0,0,0,0,F,Forward,0
Clarajane Williams,Navy,women,d1,1,30,0,0,0,0,0,0,0,0,0,D,Defender,0
Clare Boesel,Stetson,women,d1,1,90,0,0,0,0,0,0,3,3,0,GK,Goalkeeper,0
Clare Nicholas,Samford,women,d1,1,47,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Clare Robke,Penn,women,d1,1,88,0,0,0,0,0,0,0,0,0,F,Forward,0
Clare Shea,Marquette,women,d1,2,180,0,0,0,0,0,0,0,0,1,D,Defender,0
Clarissa Salinas,Chattanooga,women,d1,2,136,1,0,4,2,0,0,0,0,0,null,Unknown,2
Claudia Perez Avila,Jacksonville,women,d1,1,25,0,0,0,0,0,0,0,0,1,M,Midfielder,0
Claudia Viau,Temple,women,d1,2,135,0,0,0,0,0,0,2,0,0,GK,Goalkeeper,0
Claudia Volino,UAlbany,women,d1,2,180,0,0,0,0,0,0,9,6,0,GK,Goalkeeper,0
Cleo Glenzinski,Puget Sound,women,d3,1,9,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Cloe Baugh,Houston Christian,women,d1,2,37,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cloe Chase,Oregon,women,d1,2,118,0,1,2,2,0,0,0,0,3,M,Midfielder,1
Coco Dorfman,Marquette,women,d1,2,37,0,0,1,0,0,0,0,0,0,M,Midfielder,0
Coco Thistle,California,women,d1,2,130,0,1,1,0,0,0,0,0,2,M,Midfielder,1
Coda Jones,Michigan,women,d1,2,62,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Coley Sidloski,Cincinnati,women,d1,2,127,0,0,1,1,0,0,0,0,6,F,Forward,0
Colleen Ardolino,Bryant,women,d1,1,90,0,0,0,0,0,0,0,0,0,D,Defender,0
Colleen Bauer,Eastern Ill.,women,d1,2,180,0,0,1,1,0,0,0,0,2,D,Defender,0
Colleen Casey,Providence,women,d1,1,56,0,1,0,0,0,0,0,0,1,M,Midfielder,1
Colleen Udoh,Delaware St.,women,d1,1,12,0,0,0,0,0,0,0,0,0,F,Forward,0
Connie Dutton,Queens (NC),women,d1,1,32,0,0,0,0,0,0,0,0,0,F,Forward,0
Constance Agyemang,Texas St.,women,d1,2,93,0,0,2,1,0,0,0,0,1,F,Forward,0
Cora Antonia Karen Ellermann,North Dakota,women,d1,2,88,2,1,8,5,0,0,0,0,0,M,Midfielder,5
Cora Erickson,Eastern Ill.,women,d1,2,32,0,0,0,0,0,0,0,0,0,F,Forward,0
Cora Schurman,South Dakota,women,d1,1,16,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cora Still,North Dakota St.,women,d1,2,23,0,0,0,0,0,0,0,0,0,D,Defender,0
Coralie Lallier,Alabama,women,d1,2,180,0,0,0,0,0,0,5,2,0,GK,Goalkeeper,0
Cordelia Mcintosh,Winthrop,women,d1,1,37,1,1,1,1,0,0,0,0,0,M,Midfielder,3
Corey Anderson,Quinnipiac,women,d1,1,90,0,0,0,0,0,0,0,0,1,D,Defender,0
Corine Gregory,Brown,women,d1,1,12,0,0,0,0,0,0,0,0,0,F,Forward,0
Corinne Jenkins,Oakland,women,d1,2,180,0,1,0,0,0,0,0,0,3,null,Unknown,1
Cortlyn Hefty,Cleveland St.,women,d1,1,69,0,0,2,0,0,0,0,0,1,F,Forward,0
Coryn Mcdonnell,High Point,women,d1,1,40,0,0,1,1,0,0,0,0,0,null,Unknown,0
Coryn Silberstein,Longwood,women,d1,2,128,0,0,1,0,1,0,0,0,1,M,Midfielder,0
Corynn Degroote,Indiana St.,women,d1,1,14,0,0,0,0,0,0,0,0,0,null,Unknown,0
Courtnee Pickles,Providence,women,d1,1,49,1,0,2,1,0,0,0,0,1,F,Forward,2
Courtney Andruczk,High Point,women,d1,1,38,0,0,0,0,0,0,0,0,0,F,Forward,0
Courtney Carter,Rider,women,d1,2,179,1,0,1,1,0,0,0,0,2,D,Defender,2
Courtney Jones,Vanderbilt,women,d1,2,143,0,0,1,1,0,0,0,0,1,M,Midfielder,0
Courtney Mcclure,Howard,women,d1,1,13,0,0,0,0,0,0,0,0,0,D,Defender,0
Courtney Poon,Rhode Island,women,d1,1,81,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Courtney Wagner,UC Davis,women,d1,1,87,0,0,0,0,0,0,0,0,0,null,Unknown,0
Cristina Ciofani,Emory & Henry,women,d1,1,77,0,0,1,1,0,0,0,0,0,M,Midfielder,0
Crosby Nicholson,Miami (FL),women,d1,2,84,1,0,2,1,0,0,0,0,3,M,Midfielder,2
Cuyler Zulauf,South Carolina,women,d1,2,100,1,0,2,2,0,0,0,0,1,M,Midfielder,2
Cyann Retzloff,Purdue Fort Wayne,women,d1,2,100,0,0,1,1,0,0,0,0,2,F,Forward,0
Cyd Sugiyama,Pacific (OR),women,d3,2,108,0,0,0,0,0,0,0,0,0,M,Midfielder,0
Cyerra Hibbert,Illinois St.,women,d1,2,135,0,0,0,0,0,0,0,0,2,D,Defender,0
Cyndea Labissiere,Lehigh,women,d1,1,25,0,0,0,0,0,0,0,0,0,F,Forward,0
Cynthia Ramirez,CSU Bakersfield,women,d1,2,69,0,0,2,0,0,0,0,0,2,"M, null",Midfielder,0
Cynthia Waller,Sacramento St.,women,d1,1,90,0,0,0,0,0,0,2,1,0,GK,Goalkeeper,0
Czaske Deane,Alabama A&M,women,d1,2,71,0,0,4,3,0,0,0,0,0,F,Forward,0
Daan Louwerse,Arizona St.,women,d1,1,15,0,0,0,0,0,0,0,0,0,D,Defender,0
Dahlia Rodriguez,NIU,women,d1,2,43,0,0,0,0,0,0,0,0,0,F,Forward,0
Daija Jones,Iona,women,d1,2,144,0,0,1,1,0,0,0,0,0,D,Defender,0
Daisha Wagner,CSU Bakersfield,women,d1,2,88,0,0,0,0,0,0,0,0,0,F,Forward,0
Daisy Boardman,Valparaiso,women,d1,1,25,0,0,1,0,0,0,0,0,0,D,Defender,0
Daisy Burt,St. John's (NY),women,d1,1,16,0,0,0,0,0,0,0,0,0,D,Defender,0
Daisy Duda,NC State,women,d1,2,115,0,0,2,1,0,0,0,0,5,F,Forward,0
Daisy Miller,UC Riverside,women,d1,1,28,0,0,0,0,0,0,0,0,0,F,Forward,0
Daisy Moody,Purdue Fort Wayne,women,d1,2,85,0,0,3,2,0,0,0,0,1,F,Forward,0
Daisy Torres,San Jose St.,women,d1,1,78,0,0,1,0,0,0,0,0,1,F,Forward,0
Daisy West,Army West Point,women,d1,2,138,0,0,0,0,0,0,0,0,1,null,Unknown,0
